t_ns,board_id,sensor_id,t,x,y,z,theta_1,theta_2,theta_3,theta_4
270105238959100,0,4,27.323009490966797,93.9000015258789,-39.60000228881836,533.3679809570312,-1.2012604552938033,-1.0132596019411617,-1.3535012662374046,-0.5346987337625956
270105241176600,1,0,26.482301712036133,29.100000381469727,-58.05000305175781,-281.68798828125,-1.1753463282132175,-1.1005686589002956,-1.382607470929982,-0.5055925290700181
270105241176600,1,1,27.85398292541504,14.40000057220459,511.0500183105469,-327.6679992675781,-1.1753463282132175,-1.1005686589002956,-1.382607470929982,-0.5055925290700181
270105241176600,1,2,26.1061954498291,-7.200000286102295,-491.4000244140625,-297.1759948730469,-1.1753463282132175,-1.1005686589002956,-1.382607470929982,-0.5055925290700181
270105241176600,1,3,28.495574951171875,-479.4000244140625,35.70000076293945,-260.1499938964844,-1.1753463282132175,-1.1005686589002956,-1.382607470929982,-0.5055925290700181
270105241176600,1,4,27.168142318725586,-478.3500061035156,13.65000057220459,-244.66200256347656,-1.1753463282132175,-1.1005686589002956,-1.382607470929982,-0.5055925290700181
270105243366400,2,0,27.986724853515625,27.30000114440918,-63.750003814697266,-1499.4320068359375,-1.1497559086050702,-1.1867870908863662,-1.411350094170481,-0.47684990582951914
270105243366400,2,1,28.16371726989746,21.75,-457.0500183105469,-1300.2659912109375,-1.1497559086050702,-1.1867870908863662,-1.411350094170481,-0.47684990582951914
270105243366400,2,2,27.43362808227539,50.55000305175781,370.0500183105469,-1341.64794921875,-1.1497559086050702,-1.1867870908863662,-1.411350094170481,-0.47684990582951914
270105243366400,2,3,26.039823532104492,433.0500183105469,12.90000057220459,-1323.0140380859375,-1.1497559086050702,-1.1867870908863662,-1.411350094170481,-0.47684990582951914
270105243366400,2,4,27.36725616455078,371.70001220703125,-5.25,-1275.823974609375,-1.1497559086050702,-1.1867870908863662,-1.411350094170481,-0.47684990582951914
270105255632200,0,0,26.039823532104492,32.70000076293945,-61.650001525878906,651.2219848632812,-1.00641543512365,-1.669725278417074,-1.5723471113151113,-0.31585288868488876
270105255632200,0,1,27.12389373779297,11.25,-179.25,507.23199462890625,-1.00641543512365,-1.669725278417074,-1.5723471113151113,-0.31585288868488876
270105255632200,0,2,27.610618591308594,55.95000076293945,124.80000305175781,548.1300048828125,-1.00641543512365,-1.669725278417074,-1.5723471113151113,-0.31585288868488876
270105255632200,0,3,28.429203033447266,114.45000457763672,18.0,555.1480102539062,-1.00641543512365,-1.669725278417074,-1.5723471113151113,-0.31585288868488876
270105255632200,0,4,27.256637573242188,94.20000457763672,-36.60000228881836,537.239990234375,-1.00641543512365,-1.669725278417074,-1.5723471113151113,-0.31585288868488876
270105257857700,1,0,26.504425048828125,22.5,-61.500003814697266,-283.3819885253906,-0.9804078185203382,-1.7573493173178867,-1.6015583214812135,-0.2866416785187867
270105257857700,1,1,27.78761100769043,17.100000381469727,504.45001220703125,-330.8139953613281,-0.9804078185203382,-1.7573493173178867,-1.6015583214812135,-0.2866416785187867
270105257857700,1,2,26.261062622070312,-1.6500000953674316,-491.5500183105469,-294.0299987792969,-0.9804078185203382,-1.7573493173178867,-1.6015583214812135,-0.2866416785187867
270105257857700,1,3,28.38495635986328,-487.20001220703125,31.350000381469727,-254.10000610351562,-0.9804078185203382,-1.7573493173178867,-1.6015583214812135,-0.2866416785187867
270105257857700,1,4,26.99114990234375,-478.3500061035156,13.050000190734863,-232.0780029296875,-0.9804078185203382,-1.7573493173178867,-1.6015583214812135,-0.2866416785187867
270105260061100,2,0,27.898229598999023,20.850000381469727,-53.70000076293945,-1499.4320068359375,-0.9546584667235569,-1.8441032186048112,-1.630479454026704,-0.25772054597329613
270105260061100,2,1,28.252212524414062,25.950000762939453,-456.9000244140625,-1303.654052734375,-0.9546584667235569,-1.8441032186048112,-1.630479454026704,-0.25772054597329613
270105260061100,2,2,27.389381408691406,45.900001525878906,368.70001220703125,-1338.7440185546875,-0.9546584667235569,-1.8441032186048112,-1.630479454026704,-0.25772054597329613
270105260061100,2,3,26.061946868896484,430.20001220703125,11.700000762939453,-1326.885986328125,-0.9546584667235569,-1.8441032186048112,-1.630479454026704,-0.25772054597329613
270105260061100,2,4,27.5,372.75,0.15000000596046448,-1282.5999755859375,-0.9546584667235569,-1.8441032186048112,-1.630479454026704,-0.25772054597329613
270105272349600,0,0,25.995574951171875,33.75,-57.150001525878906,650.2539672851562,-0.811052716721402,-2.327935167395033,-1.79177442420246,-0.09642557579753996
270105272349600,0,1,26.969026565551758,8.25,-179.85000610351562,501.1820068359375,-0.811052716721402,-2.327935167395033,-1.79177442420246,-0.09642557579753996
270105272349600,0,2,27.544246673583984,47.25,129.60000610351562,545.2260131835938,-0.811052716721402,-2.327935167395033,-1.79177442420246,-0.09642557579753996
270105272349600,0,3,28.362831115722656,118.80000305175781,24.150001525878906,552.0020141601562,-0.811052716721402,-2.327935167395033,-1.79177442420246,-0.09642557579753996
270105272349600,0,4,27.455751419067383,97.80000305175781,-38.55000305175781,531.1900024414062,-0.811052716721402,-2.327935167395033,-1.79177442420246,-0.09642557579753996
270105274569900,1,0,26.438053131103516,30.450000762939453,-64.20000457763672,-278.29998779296875,-0.7851058683078621,-2.4153544680337546,-1.8209173808107713,-0.06728261918922884
270105274569900,1,1,27.87610626220703,13.350000381469727,506.4000244140625,-326.9419860839844,-0.7851058683078621,-2.4153544680337546,-1.8209173808107713,-0.06728261918922884
270105274569900,1,2,26.150442123413086,-5.100000381469727,-489.0000305175781,-294.99798583984375,-0.7851058683078621,-2.4153544680337546,-1.8209173808107713,-0.06728261918922884
270105274569900,1,3,28.407079696655273,-478.95001220703125,33.900001525878906,-246.3560028076172,-0.7851058683078621,-2.4153544680337546,-1.8209173808107713,-0.06728261918922884
270105274569900,1,4,27.035398483276367,-476.70001220703125,7.800000190734863,-245.14599609375,-0.7851058683078621,-2.4153544680337546,-1.8209173808107713,-0.06728261918922884
270105276767000,2,0,28.00885009765625,29.400001525878906,-55.05000305175781,-1497.738037109375,-0.7480646212745876,-2.382503272503599,-1.8009560307869334,-0.112846530902265
270105276767000,2,1,28.16371726989746,27.30000114440918,-460.20001220703125,-1304.137939453125,-0.7480646212745876,-2.382503272503599,-1.8009560307869334,-0.112846530902265
270105276767000,2,2,27.36725616455078,46.20000076293945,375.1500244140625,-1338.260009765625,-0.7480646212745876,-2.382503272503599,-1.8009560307869334,-0.112846530902265
270105276767000,2,3,26.172565460205078,429.3000183105469,11.25,-1322.77197265625,-0.7480646212745876,-2.382503272503599,-1.8009560307869334,-0.112846530902265
270105276767000,2,4,27.63274383544922,369.3000183105469,-7.200000286102295,-1282.3580322265625,-0.7480646212745876,-2.382503272503599,-1.8009560307869334,-0.112846530902265
270105289038300,0,0,25.995574951171875,39.60000228881836,-61.20000076293945,654.3679809570312,-0.5205152680600149,-1.9819981912809241,-1.6007360251131444,-0.5026150827339179
270105289038300,0,1,27.14601707458496,10.050000190734863,-176.5500030517578,496.3420104980469,-0.5205152680600149,-1.9819981912809241,-1.6007360251131444,-0.5026150827339179
270105289038300,0,2,27.43362808227539,53.55000305175781,123.00000762939453,555.6320190429688,-0.5205152680600149,-1.9819981912809241,-1.6007360251131444,-0.5026150827339179
270105289038300,0,3,28.561946868896484,113.25000762939453,26.250001907348633,554.6640014648438,-0.5205152680600149,-1.9819981912809241,-1.6007360251131444,-0.5026150827339179
270105289038300,0,4,27.4115047454834,102.9000015258789,-37.5,531.916015625,-0.5205152680600149,-1.9819981912809241,-1.6007360251131444,-0.5026150827339179
270105291242600,1,0,26.460176467895508,28.950000762939453,-61.650001525878906,-281.92999267578125,-0.47964045941782685,-1.9100552552807333,-1.5647704013807988,-0.5726294103766707
270105291242600,1,1,27.809734344482422,15.15000057220459,504.6000061035156,-334.9280090332031,-0.47964045941782685,-1.9100552552807333,-1.5647704013807988,-0.5726294103766707
270105291242600,1,2,26.238937377929688,-2.5500001907348633,-488.2500305175781,-298.1440124511719,-0.47964045941782685,-1.9100552552807333,-1.5647704013807988,-0.5726294103766707
270105291242600,1,3,28.473451614379883,-486.1500244140625,30.150001525878906,-263.5379943847656,-0.47964045941782685,-1.9100552552807333,-1.5647704013807988,-0.5726294103766707
270105291242600,1,4,27.323009490966797,-482.1000061035156,7.950000286102295,-233.52999877929688,-0.47964045941782685,-1.9100552552807333,-1.5647704013807988,-0.5726294103766707
270105293467200,2,0,27.964601516723633,28.80000114440918,-59.400001525878906,-1505.9659423828125,-0.4383892235128178,-1.8374497771579619,-1.5284735604086188,-0.6432885190615447
270105293467200,2,1,28.429203033447266,28.350000381469727,-455.8500061035156,-1315.511962890625,-0.4383892235128178,-1.8374497771579619,-1.5284735604086188,-0.6432885190615447
270105293467200,2,2,27.27876091003418,47.85000228881836,375.45001220703125,-1339.9539794921875,-0.4383892235128178,-1.8374497771579619,-1.5284735604086188,-0.6432885190615447
270105293467200,2,3,26.349557876586914,425.70001220703125,10.5,-1325.91796875,-0.4383892235128178,-1.8374497771579619,-1.5284735604086188,-0.6432885190615447
270105293467200,2,4,27.676990509033203,364.95001220703125,-4.200000286102295,-1290.10205078125,-0.4383892235128178,-1.8374497771579619,-1.5284735604086188,-0.6432885190615447
270105305740300,0,0,26.061946868896484,32.55000305175781,-63.900001525878906,659.6920166015625,-0.21080649251139405,-1.4368859483579153,-1.3282241857184898,-1.0331142435964398
270105305740300,0,1,26.946903228759766,8.40000057220459,-184.95001220703125,509.6520080566406,-0.21080649251139405,-1.4368859483579153,-1.3282241857184898,-1.0331142435964398
270105305740300,0,2,27.389381408691406,54.000003814697266,124.95000457763672,548.3720092773438,-0.21080649251139405,-1.4368859483579153,-1.3282241857184898,-1.0331142435964398
270105305740300,0,3,28.45132827758789,116.25000762939453,25.650001525878906,552.969970703125,-0.21080649251139405,-1.4368859483579153,-1.3282241857184898,-1.0331142435964398
270105305740300,0,4,27.323009490966797,97.05000305175781,-40.650001525878906,532.6419677734375,-0.21080649251139405,-1.4368859483579153,-1.3282241857184898,-1.0331142435964398
270105307953200,1,0,26.415929794311523,28.350000381469727,-67.80000305175781,-278.5419921875,-0.1697722122209172,-1.3646623294880598,-1.2921182433525198,-1.103401729710239
270105307953200,1,1,27.898229598999023,14.100000381469727,514.9500122070312,-334.2019958496094,-0.1697722122209172,-1.3646623294880598,-1.2921182433525198,-1.103401729710239
270105307953200,1,2,26.371681213378906,-6.750000476837158,-486.45001220703125,-290.1579895019531,-0.1697722122209172,-1.3646623294880598,-1.2921182433525198,-1.103401729710239
270105307953200,1,3,28.38495635986328,-485.2500305175781,34.35000228881836,-243.20999145507812,-0.1697722122209172,-1.3646623294880598,-1.2921182433525198,-1.103401729710239
270105307953200,1,4,27.07964515686035,-471.9000244140625,12.750000953674316,-238.85400390625,-0.1697722122209172,-1.3646623294880598,-1.2921182433525198,-1.103401729710239
270105310171700,2,0,27.85398292541504,30.450000762939453,-62.55000305175781,-1502.3359375,-0.12863408992690362,-1.2922559403774925,-1.2559209307134922,-1.1738670864563476
270105310171700,2,1,28.185840606689453,28.500001907348633,-454.95001220703125,-1312.8499755859375,-0.12863408992690362,-1.2922559403774925,-1.2559209307134922,-1.1738670864563476
270105310171700,2,2,27.56637191772461,47.85000228881836,373.0500183105469,-1345.2779541015625,-0.12863408992690362,-1.2922559403774925,-1.2559209307134922,-1.1738670864563476
270105310171700,2,3,26.017698287963867,427.20001220703125,11.100000381469727,-1320.1099853515625,-0.12863408992690362,-1.2922559403774925,-1.2559209307134922,-1.1738670864563476
270105310171700,2,4,27.743362426757812,373.0500183105469,-8.700000762939453,-1291.31201171875,-0.12863408992690362,-1.2922559403774925,-1.2559209307134922,-1.1738670864563476
270105322492100,0,0,25.995574951171875,36.45000076293945,-55.95000076293945,652.916015625,-0.2268632235780119,-1.2027001056309217,-1.0680606368602323,-1.4072210180737978
270105322492100,0,1,27.101770401000977,10.800000190734863,-179.70001220703125,497.79400634765625,-0.2268632235780119,-1.2027001056309217,-1.0680606368602323,-1.4072210180737978
270105322492100,0,2,27.4115047454834,51.150001525878906,123.60000610351562,553.4539794921875,-0.2268632235780119,-1.2027001056309217,-1.0680606368602323,-1.4072210180737978
270105322492100,0,3,28.362831115722656,119.10000610351562,23.55000114440918,552.4860229492188,-0.2268632235780119,-1.2027001056309217,-1.0680606368602323,-1.4072210180737978
270105322492100,0,4,27.323009490966797,91.6500015258789,-34.80000305175781,532.8839721679688,-0.2268632235780119,-1.2027001056309217,-1.0680606368602323,-1.4072210180737978
270105324661100,1,0,26.438053131103516,25.80000114440918,-63.000003814697266,-283.8659973144531,-0.25995559856282435,-1.202049337327141,-1.035624408429645,-1.4406629793375008
270105324661100,1,1,27.94247817993164,13.65000057220459,513.4500122070312,-325.0060119628906,-0.25995559856282435,-1.202049337327141,-1.035624408429645,-1.4406629793375008
270105324661100,1,2,26.327434539794922,-3.3000001907348633,-484.5000305175781,-295.96600341796875,-0.25995559856282435,-1.202049337327141,-1.035624408429645,-1.4406629793375008
270105324661100,1,3,28.318584442138672,-481.6500244140625,35.70000076293945,-252.406005859375,-0.25995559856282435,-1.202049337327141,-1.035624408429645,-1.4406629793375008
270105324661100,1,4,27.07964515686035,-475.3500061035156,4.5,-237.6439971923828,-0.25995559856282435,-1.202049337327141,-1.035624408429645,-1.4406629793375008
270105326875600,2,0,28.09734535217285,32.10000228881836,-59.85000228881836,-1508.14404296875,-0.2937421658306285,-1.201384917590524,-1.0025077519706613,-1.4748064662985287
270105326875600,2,1,28.23008918762207,30.450000762939453,-458.70001220703125,-1301.718017578125,-0.2937421658306285,-1.201384917590524,-1.0025077519706613,-1.4748064662985287
270105326875600,2,2,27.56637191772461,46.5,370.95001220703125,-1346.488037109375,-0.2937421658306285,-1.201384917590524,-1.0025077519706613,-1.4748064662985287
270105326875600,2,3,26.194690704345703,425.70001220703125,13.65000057220459,-1324.4659423828125,-0.2937421658306285,-1.201384917590524,-1.0025077519706613,-1.4748064662985287
270105326875600,2,4,27.676990509033203,373.5,-0.15000000596046448,-1277.033935546875,-0.2937421658306285,-1.201384917590524,-1.0025077519706613,-1.4748064662985287
270105339142000,0,0,25.73008918762207,29.850000381469727,-63.150001525878906,647.5919799804688,-0.48089030253588594,-1.1977046113104433,-0.8190703372998653,-1.6639316270385403
270105339142000,0,1,26.99114990234375,17.100000381469727,-170.40000915527344,508.4419860839844,-0.48089030253588594,-1.1977046113104433,-0.8190703372998653,-1.6639316270385403
270105339142000,0,2,27.477876663208008,49.20000076293945,124.20000457763672,547.4039916992188,-0.48089030253588594,-1.1977046113104433,-0.8190703372998653,-1.6639316270385403
270105339142000,0,3,28.407079696655273,116.25000762939453,18.150001525878906,548.3720092773438,-0.48089030253588594,-1.1977046113104433,-0.8190703372998653,-1.6639316270385403
270105339142000,0,4,27.21238899230957,99.1500015258789,-36.60000228881836,534.5780029296875,-0.48089030253588594,-1.1977046113104433,-0.8190703372998653,-1.6639316270385403
270105341355900,1,0,26.460176467895508,26.100000381469727,-63.60000228881836,-281.68798828125,-0.5146677156197386,-1.197040371592721,-0.7859626535181792,-1.698065863111252
270105341355900,1,1,28.00885009765625,16.650001525878906,509.2500305175781,-326.21600341796875,-0.5146677156197386,-1.197040371592721,-0.7859626535181792,-1.698065863111252
270105341355900,1,2,26.261062622070312,-10.5,-483.7500305175781,-302.9840087890625,-0.5146677156197386,-1.197040371592721,-0.7859626535181792,-1.698065863111252
270105341355900,1,3,28.6061954498291,-479.5500183105469,34.80000305175781,-251.43800354003906,-0.5146677156197386,-1.197040371592721,-0.7859626535181792,-1.698065863111252
270105341355900,1,4,27.168142318725586,-480.45001220703125,12.90000057220459,-239.82200622558594,-0.5146677156197386,-1.197040371592721,-0.7859626535181792,-1.698065863111252
270105343685900,2,0,27.964601516723633,25.950000762939453,-60.750003814697266,-1496.77001953125,-0.5502164632982139,-1.196341298218904,-0.7511187566794201,-1.7339901460731828
270105343685900,2,1,28.473451614379883,17.55000114440918,-455.5500183105469,-1305.10595703125,-0.5502164632982139,-1.196341298218904,-0.7511187566794201,-1.7339901460731828
270105343685900,2,2,27.389381408691406,46.95000076293945,375.1500244140625,-1342.1319580078125,-0.5502164632982139,-1.196341298218904,-0.7511187566794201,-1.7339901460731828
270105343685900,2,3,26.128318786621094,432.9000244140625,8.25,-1321.56201171875,-0.5502164632982139,-1.196341298218904,-0.7511187566794201,-1.7339901460731828
270105343685900,2,4,27.63274383544922,364.20001220703125,-6.300000190734863,-1291.7960205078125,-0.5502164632982139,-1.196341298218904,-0.7511187566794201,-1.7339901460731828
270105355837700,0,0,25.840707778930664,34.05000305175781,-64.80000305175781,653.4000244140625,-0.7302095029040199,-1.1586222757475815,-0.6795979079608453,-1.7705251590715942
270105355837700,0,1,27.05752182006836,9.75,-179.40000915527344,506.74798583984375,-0.7302095029040199,-1.1586222757475815,-0.6795979079608453,-1.7705251590715942
270105355837700,0,2,27.34513282775879,54.150001525878906,127.95000457763672,553.2119750976562,-0.7302095029040199,-1.1586222757475815,-0.6795979079608453,-1.7705251590715942
270105355837700,0,3,28.407079696655273,112.80000305175781,25.350000381469727,555.3900146484375,-0.7302095029040199,-1.1586222757475815,-0.6795979079608453,-1.7705251590715942
270105355837700,0,4,27.36725616455078,93.45000457763672,-34.650001525878906,534.5780029296875,-0.7302095029040199,-1.1586222757475815,-0.6795979079608453,-1.7705251590715942
270105358054200,1,0,26.371681213378906,25.650001525878906,-57.45000076293945,-284.833984375,-0.7595580050990978,-1.1297959367940855,-0.7375336276249566,-1.6800445173690768
270105358054200,1,1,28.053096771240234,17.850000381469727,511.20001220703125,-326.9419860839844,-0.7595580050990978,-1.1297959367940855,-0.7375336276249566,-1.6800445173690768
270105358054200,1,2,26.305309295654297,-3.3000001907348633,-493.5000305175781,-289.19000244140625,-0.7595580050990978,-1.1297959367940855,-0.7375336276249566,-1.6800445173690768
270105358054200,1,3,28.318584442138672,-481.5000305175781,30.750001907348633,-248.2919921875,-0.7595580050990978,-1.1297959367940855,-0.7375336276249566,-1.6800445173690768
270105358054200,1,4,27.14601707458496,-475.95001220703125,12.0,-233.52999877929688,-0.7595580050990978,-1.1297959367940855,-0.7375336276249566,-1.6800445173690768
270105360354700,2,0,28.00885009765625,31.650001525878906,-63.900001525878906,-1507.9019775390625,-0.7900187446884398,-1.0998771491728276,-0.7976649712240036,-1.5861348777405448
270105360354700,2,1,28.119468688964844,29.700000762939453,-456.6000061035156,-1315.0279541015625,-0.7900187446884398,-1.0998771491728276,-0.7976649712240036,-1.5861348777405448
270105360354700,2,2,27.455751419067383,49.80000305175781,369.6000061035156,-1351.81201171875,-0.7900187446884398,-1.0998771491728276,-0.7976649712240036,-1.5861348777405448
270105360354700,2,3,26.1061954498291,428.5500183105469,12.300000190734863,-1322.0460205078125,-0.7900187446884398,-1.0998771491728276,-0.7976649712240036,-1.5861348777405448
270105360354700,2,4,27.5884952545166,369.3000183105469,-3.450000047683716,-1289.6180419921875,-0.7900187446884398,-1.0998771491728276,-0.7976649712240036,-1.5861348777405448
270105372537400,0,0,25.995574951171875,31.950000762939453,-60.150001525878906,651.2219848632812,-0.951328917344418,-0.9414369779259266,-1.1161010154161841,-1.088819960677942
270105372537400,0,1,26.792036056518555,12.0,-180.45001220703125,503.60198974609375,-0.951328917344418,-0.9414369779259266,-1.1161010154161841,-1.088819960677942
270105372537400,0,2,27.56637191772461,47.10000228881836,131.85000610351562,547.8880004882812,-0.951328917344418,-0.9414369779259266,-1.1161010154161841,-1.088819960677942
270105372537400,0,3,28.45132827758789,113.85000610351562,20.25,548.3720092773438,-0.951328917344418,-0.9414369779259266,-1.1161010154161841,-1.088819960677942
270105372537400,0,4,27.256637573242188,95.4000015258789,-44.25,532.6419677734375,-0.951328917344418,-0.9414369779259266,-1.1161010154161841,-1.088819960677942
270105374757400,1,0,26.438053131103516,28.200000762939453,-64.20000457763672,-281.68798828125,-0.980723762764257,-0.9125651202779405,-1.1741282194109175,-0.9981964440618408
270105374757400,1,1,27.85398292541504,21.450000762939453,503.2500305175781,-325.73199462890625,-0.980723762764257,-0.9125651202779405,-1.1741282194109175,-0.9981964440618408
270105374757400,1,2,26.194690704345703,-6.750000476837158,-489.9000244140625,-287.4960021972656,-0.980723762764257,-0.9125651202779405,-1.1741282194109175,-0.9981964440618408
270105374757400,1,3,28.38495635986328,-480.45001220703125,32.70000076293945,-256.0360107421875,-0.980723762764257,-0.9125651202779405,-1.1741282194109175,-0.9981964440618408
270105374757400,1,4,27.07964515686035,-474.3000183105469,11.40000057220459,-238.3699951171875,-0.980723762764257,-0.9125651202779405,-1.1741282194109175,-0.9981964440618408
270105376992300,2,0,28.16371726989746,33.60000228881836,-60.900001525878906,-1502.5780029296875,-1.0103158979123643,-0.8834994830448395,-1.2325448852703005,-0.9069646885279108
270105376992300,2,1,28.407079696655273,24.450000762939453,-459.3000183105469,-1309.219970703125,-1.0103158979123643,-0.8834994830448395,-1.2325448852703005,-0.9069646885279108
270105376992300,2,2,27.477876663208008,48.30000305175781,376.20001220703125,-1338.7440185546875,-1.0103158979123643,-0.8834994830448395,-1.2325448852703005,-0.9069646885279108
270105376992300,2,3,25.995574951171875,426.7500305175781,11.550000190734863,-1326.1600341796875,-1.0103158979123643,-0.8834994830448395,-1.2325448852703005,-0.9069646885279108
270105376992300,2,4,27.544246673583984,374.25,-2.4000000953674316,-1284.5360107421875,-1.0103158979123643,-0.8834994830448395,-1.2325448852703005,-0.9069646885279108
270105389238700,0,0,25.73008918762207,32.85000228881836,-59.55000305175781,654.3679809570312,-1.1724695172589927,-0.7242308715582191,-1.5526459442798073,-0.4070494480380804
270105389238700,0,1,26.83628273010254,10.350000381469727,-175.5,497.552001953125,-1.1724695172589927,-0.7242308715582191,-1.5526459442798073,-0.4070494480380804
270105389238700,0,2,27.610618591308594,55.80000305175781,123.9000015258789,550.5499877929688,-1.1724695172589927,-0.7242308715582191,-1.5526459442798073,-0.4070494480380804
270105389238700,0,3,28.6061954498291,115.6500015258789,15.750000953674316,545.2260131835938,-1.1724695172589927,-0.7242308715582191,-1.5526459442798073,-0.4070494480380804
270105389238700,0,4,27.34513282775879,100.20000457763672,-43.35000228881836,535.7880249023438,-1.1724695172589927,-0.7242308715582191,-1.5526459442798073,-0.4070494480380804
270105391443300,1,0,26.415929794311523,28.650001525878906,-61.650001525878906,-284.3500061035156,-1.2016604524898833,-0.6955592961659893,-1.6102706172198027,-0.31705458104174844
270105391443300,1,1,27.831857681274414,10.5,511.8000183105469,-329.60400390625,-1.2016604524898833,-0.6955592961659893,-1.6102706172198027,-0.31705458104174844
270105391443300,1,2,26.305309295654297,-10.65000057220459,-489.45001220703125,-297.1759948730469,-1.2016604524898833,-0.6955592961659893,-1.6102706172198027,-0.31705458104174844
270105391443300,1,3,28.16371726989746,-476.4000244140625,35.85000228881836,-254.58399963378906,-1.2016604524898833,-0.6955592961659893,-1.6102706172198027,-0.31705458104174844
270105391443300,1,4,27.21238899230957,-480.3000183105469,8.25,-229.89999389648438,-1.2016604524898833,-0.6955592961659893,-1.6102706172198027,-0.31705458104174844
270105393664300,2,0,28.119468688964844,25.500001907348633,-59.10000228881836,-1504.030029296875,-1.2310685388310825,-0.6666744331767203,-1.668323959594714,-0.2263902430217659
270105393664300,2,1,28.38495635986328,22.200000762939453,-458.2500305175781,-1305.10595703125,-1.2310685388310825,-0.6666744331767203,-1.668323959594714,-0.2263902430217659
270105393664300,2,2,27.300884246826172,48.45000076293945,374.1000061035156,-1338.7440185546875,-1.2310685388310825,-0.6666744331767203,-1.668323959594714,-0.2263902430217659
270105393664300,2,3,26.128318786621094,427.8000183105469,15.450000762939453,-1322.530029296875,-1.2310685388310825,-0.6666744331767203,-1.668323959594714,-0.2263902430217659
270105393664300,2,4,27.676990509033203,371.25,-6.0,-1284.5360107421875,-1.2310685388310825,-0.6666744331767203,-1.668323959594714,-0.2263902430217659
270105405951200,0,0,25.796459197998047,30.30000114440918,-57.150001525878906,659.9340209960938,-1.2016570779683922,-0.6955817110251886,-1.6131054206238973,-0.21643167348624195
270105405951200,0,1,26.814159393310547,11.700000762939453,-182.10000610351562,505.2959899902344,-1.2016570779683922,-0.6955817110251886,-1.6131054206238973,-0.21643167348624195
270105405951200,0,2,27.4115047454834,50.250003814697266,126.1500015258789,552.72802734375,-1.2016570779683922,-0.6955817110251886,-1.6131054206238973,-0.21643167348624195
270105405951200,0,3,28.45132827758789,116.10000610351562,23.55000114440918,548.614013671875,-1.2016570779683922,-0.6955817110251886,-1.6131054206238973,-0.21643167348624195
270105405951200,0,4,27.234512329101562,98.10000610351562,-44.85000228881836,536.7559814453125,-1.2016570779683922,-0.6955817110251886,-1.6131054206238973,-0.21643167348624195
270105408154000,1,0,26.438053131103516,26.100000381469727,-59.400001525878906,-284.5920104980469,-1.173450330134181,-0.7232923141092217,-1.55827223786345,-0.2733367199719709
270105408154000,1,1,28.296459197998047,13.200000762939453,504.45001220703125,-326.9419860839844,-1.173450330134181,-0.7232923141092217,-1.55827223786345,-0.2733367199719709
270105408154000,1,2,26.194690704345703,-4.350000381469727,-487.5000305175781,-291.85198974609375,-1.173450330134181,-0.7232923141092217,-1.55827223786345,-0.2733367199719709
270105408154000,1,3,28.252212524414062,-482.8500061035156,26.400001525878906,-252.406005859375,-1.173450330134181,-0.7232923141092217,-1.55827223786345,-0.2733367199719709
270105408154000,1,4,27.14601707458496,-474.3000183105469,9.450000762939453,-249.25999450683594,-1.173450330134181,-0.7232923141092217,-1.55827223786345,-0.2733367199719709
270105410402000,2,0,27.831857681274414,27.450000762939453,-62.55000305175781,-1501.3680419921875,-1.1446647984784213,-0.7515715204524694,-1.5023139144362276,-0.3314094203986636
270105410402000,2,1,28.14159393310547,29.100000381469727,-457.20001220703125,-1308.97802734375,-1.1446647984784213,-0.7515715204524694,-1.5023139144362276,-0.3314094203986636
270105410402000,2,2,27.389381408691406,49.20000076293945,379.95001220703125,-1349.8759765625,-1.1446647984784213,-0.7515715204524694,-1.5023139144362276,-0.3314094203986636
270105410402000,2,3,26.238937377929688,432.9000244140625,13.200000762939453,-1328.095947265625,-1.1446647984784213,-0.7515715204524694,-1.5023139144362276,-0.3314094203986636
270105410402000,2,4,27.56637191772461,372.1500244140625,-4.800000190734863,-1281.14794921875,-1.1446647984784213,-0.7515715204524694,-1.5023139144362276,-0.3314094203986636
270105422622500,0,0,25.840707778930664,35.400001525878906,-60.45000076293945,647.3499755859375,-0.9881818849556415,-0.9053019657895065,-1.198115208278589,-0.6471022298134314
270105422622500,0,1,26.792036056518555,8.40000057220459,-178.0500030517578,509.4100036621094,-0.9881818849556415,-0.9053019657895065,-1.198115208278589,-0.6471022298134314
270105422622500,0,2,27.477876663208008,52.80000305175781,122.4000015258789,550.5499877929688,-0.9881818849556415,-0.9053019657895065,-1.198115208278589,-0.6471022298134314
270105422622500,0,3,28.628318786621094,116.55000305175781,31.950000762939453,555.3900146484375,-0.9881818849556415,-0.9053019657895065,-1.198115208278589,-0.6471022298134314
270105422622500,0,4,27.234512329101562,97.50000762939453,-34.20000076293945,524.656005859375,-0.9881818849556415,-0.9053019657895065,-1.198115208278589,-0.6471022298134314
270105424905000,1,0,26.3938045501709,27.750001907348633,-63.000003814697266,-284.5920104980469,-0.9589545824626383,-0.93401517240804,-1.1412980938557085,-0.7060661705269217
270105424905000,1,1,27.964601516723633,10.200000762939453,505.20001220703125,-333.9599914550781,-0.9589545824626383,-0.93401517240804,-1.1412980938557085,-0.7060661705269217
270105424905000,1,2,26.238937377929688,-4.050000190734863,-490.20001220703125,-294.2720031738281,-0.9589545824626383,-0.93401517240804,-1.1412980938557085,-0.7060661705269217
270105424905000,1,3,28.274335861206055,-482.8500061035156,31.650001525878906,-258.94000244140625,-0.9589545824626383,-0.93401517240804,-1.1412980938557085,-0.7060661705269217
