t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
431898363608100,2,-0.0723,-0.0254,0.9922,36.45,-147.30,481.10
431898376683400,3,-0.1406,0.0117,0.9961,96.90,-1.50,-864.67
431898389671600,4,-0.0645,0.0566,1.0156,-65.25,-316.95,1544.93
431898402570700,5,-0.1035,0.0195,1.0195,163.50,65.25,3403.73
431898415644000,0,0.0195,-0.0059,1.0039,22.35,-41.10,446.97
431898428590800,1,0.0078,-0.0645,1.0234,-7.35,0.60,-284.11
431898441682100,2,-0.0566,-0.0703,1.0059,33.15,-138.90,463.43
431898454568900,3,-0.0820,0.0078,1.0176,95.40,1.50,-864.91
431898467694000,4,-0.1172,0.0586,1.0352,-72.45,-320.55,1535.49
431898480644300,5,-0.0937,0.0703,0.9961,159.00,67.05,3401.31
431898493574800,0,0.0234,-0.0137,1.0137,22.35,-50.85,442.62
431898506583300,1,0.0195,-0.0762,1.0137,-4.05,2.55,-273.46
431898519615100,2,-0.0586,-0.0820,0.9922,36.75,-147.00,468.27
431898532711200,3,-0.0957,-0.0527,1.0059,94.65,6.30,-864.67
431898545653700,4,-0.0820,-0.0039,1.0234,-92.70,-319.65,1540.33
431898558615100,5,-0.0605,0.1152,1.0215,167.70,62.85,3410.26
431898571584400,0,0.0156,-0.0098,1.0059,28.50,-46.95,432.94
431898584567600,1,0.0234,-0.0625,1.0195,-5.10,1.05,-271.28
431898597625400,2,-0.0195,-0.0469,1.0137,40.20,-147.60,463.91
431898610562000,3,-0.0391,0.0410,1.0215,95.10,2.25,-864.91
431898623721200,4,-0.0605,0.0449,1.0117,-83.10,-322.20,1542.27
431898636599100,5,-0.0488,0.0586,1.0039,159.75,70.05,3410.99
431898649609400,0,0.0195,-0.0098,1.0117,24.30,-42.75,443.83
431898662564300,1,0.0293,-0.0723,1.0117,-7.95,7.50,-274.91
431898675706700,2,-0.0078,-0.1035,1.0000,38.55,-142.80,466.82
431898688604100,3,0.0020,-0.0527,1.0234,80.40,4.50,-868.05
431898701611500,4,-0.0449,-0.0508,1.0234,-61.80,-315.45,1553.16
431898714624400,5,0.0137,-0.0352,1.0117,165.45,73.35,3403.25
431898727580500,0,0.0293,-0.0078,1.0117,19.95,-45.75,436.08
431898740731900,1,-0.0293,-0.0762,1.0117,-7.20,7.50,-269.59
431898753634000,2,-0.0098,-0.1348,1.0078,48.45,-145.50,470.93
431898766632300,3,-0.0176,-0.0605,1.0234,84.00,4.50,-870.96
431898779664900,4,-0.0723,-0.0293,1.0156,-49.20,-325.50,1545.17
431898792606400,5,-0.0703,-0.0547,1.0039,159.15,66.30,3410.02
431898805569400,0,0.0117,-0.0176,1.0098,24.30,-53.40,443.83
431898818564300,1,0.0078,-0.0391,1.0215,-6.30,4.50,-271.04
431898831643400,2,-0.0410,-0.0625,1.0020,43.50,-149.10,468.51
431898844597700,3,-0.0703,-0.0195,1.0273,83.10,4.20,-867.33
431898857635100,4,-0.0996,-0.0059,1.0098,-55.95,-323.70,1540.33
431898870659600,5,-0.0977,0.0430,1.0059,159.00,67.80,3402.52
431898883664500,0,-0.1172,0.2500,1.0293,23.85,-42.15,440.92
431898896643600,1,-0.0645,0.0098,0.9863,-11.25,3.90,-283.38
431898909615400,2,-0.0918,-0.0352,1.0000,49.50,-139.50,461.98
431898922636800,3,-0.0508,-0.0273,1.0293,85.50,8.40,-870.72
431898935621500,4,-0.1387,0.0488,1.0371,-81.75,-325.05,1543.72
431898948646000,5,-0.1230,0.1250,1.0137,167.25,71.55,3410.02
431898961644300,0,-0.0234,-0.0645,0.9863,24.00,-54.30,446.25
431898974650400,1,-0.0430,-0.0293,1.0137,-7.80,4.65,-271.28
431898987666700,2,-0.1094,-0.0566,0.9980,46.35,-139.95,463.91
431899000609400,3,-0.1270,-0.0352,1.0176,91.65,9.45,-875.56
431899013685500,4,-0.1055,0.0156,1.0273,-75.15,-321.00,1537.91
431899026618500,5,-0.1699,0.0352,1.0098,162.30,66.00,3399.37
431899039641100,0,0.0117,-0.0020,0.9961,18.90,-50.70,455.93
431899052655800,1,0.0078,0.0000,1.0273,-8.10,-0.45,-272.49
431899065905800,2,-0.0723,-0.0625,0.9883,55.35,-146.55,466.82
431899078656800,3,-0.0977,0.0215,1.0117,82.65,7.65,-863.21
431899091970500,4,-0.1094,0.0312,1.0059,-52.50,-318.45,1544.69
431899104681500,5,-0.0859,-0.0137,0.9980,155.25,57.75,3409.54
431899117627400,0,-0.0137,-0.0410,1.0039,18.75,-51.90,445.76
431899130767400,1,0.0039,-0.0762,1.0059,-13.65,4.35,-266.68
431899143686400,2,-0.0371,-0.1250,0.9824,50.85,-156.45,461.01
431899156660700,3,-0.0625,-0.0742,1.0117,85.65,3.30,-869.75
431899169692600,4,-0.0781,-0.0117,1.0176,-61.35,-320.70,1543.48
431899182661100,5,-0.0762,0.0098,1.0078,160.80,67.80,3407.60
431899195624400,0,0.0195,-0.0078,1.0078,19.35,-48.75,451.57
431899208627200,1,0.0215,0.0742,1.0098,-18.90,9.90,-269.10
431899221688200,2,-0.0234,-0.0566,1.0117,53.40,-150.60,463.19
431899234651200,3,-0.0332,-0.0020,1.0254,88.20,-0.75,-869.51
431899247695400,4,-0.0410,0.0039,1.0156,-67.35,-319.35,1541.06
431899260682000,5,-0.0410,0.0078,1.0117,168.00,62.85,3397.92
431899273668200,0,0.0195,-0.0078,1.0078,12.45,-53.25,453.27
431899286629200,1,0.0078,0.0566,1.0059,-31.80,7.20,-272.01
431899299700900,2,-0.0430,-0.0625,1.0000,56.40,-144.90,460.77
431899312642200,3,-0.0723,-0.0156,1.0137,95.55,-2.25,-870.23
431899325677600,4,-0.0645,-0.0020,1.0234,-59.40,-315.15,1536.22
431899338695000,5,-0.0605,-0.0352,1.0234,157.20,61.95,3409.78
431899351634800,0,0.0195,-0.0078,1.0039,9.75,-51.75,442.86
431899364674400,1,0.0059,0.1172,1.0117,-37.20,2.40,-269.10
431899377653400,2,-0.0391,0.0176,0.9941,60.90,-141.45,458.35
431899390746500,3,-0.0605,0.0566,1.0137,80.25,-1.65,-874.35
431899403666400,4,-0.0801,0.0781,1.0059,-55.95,-317.85,1542.99
431899416842400,5,-0.0664,-0.0039,0.9785,154.05,60.30,3398.65
431899429674000,0,0.0254,-0.0078,1.0176,5.40,-46.50,454.72
431899442643900,1,0.0078,0.1621,1.0156,-36.75,2.85,-266.68
431899455696800,2,-0.0566,0.0117,0.9961,56.55,-144.75,457.86
431899468652300,3,-0.0781,0.0059,0.9863,85.65,-0.30,-869.75
431899481658800,4,-0.0879,0.0430,1.0156,-96.45,-320.55,1530.41
431899494699400,5,-0.0996,0.1777,0.9785,165.15,61.35,3409.54
431899507689600,0,0.0176,-0.0078,1.0117,6.75,-50.10,456.17
431899520679700,1,0.0000,0.1680,0.9883,-28.50,7.65,-277.09
431899533884800,2,-0.0527,0.1035,0.9902,47.85,-147.00,461.49
431899546702000,3,-0.0801,0.1406,1.0156,86.10,-1.50,-867.09
431899559693100,4,-0.0723,0.2227,1.0020,-97.50,-317.40,1555.82
431899572666700,5,-0.0488,0.2480,0.9766,163.05,67.05,3407.84
431899585658500,0,0.0176,-0.0098,1.0078,8.40,-43.95,456.65
431899598701900,1,0.0078,0.2539,0.9727,-23.85,1.20,-268.62
431899611856200,2,-0.0215,0.1934,0.9980,46.05,-144.45,465.12
431899624674400,3,-0.0234,0.1719,1.0176,86.40,-0.30,-869.99
431899637762000,4,-0.0273,0.2441,0.9805,-115.20,-315.75,1546.14
431899650686500,5,-0.0215,0.2383,0.9668,160.35,68.55,3401.31
431899663712400,0,0.0195,-0.0059,1.0059,4.05,-45.45,454.96
431899676661100,1,0.0039,0.2637,0.9629,-20.40,3.30,-263.30
431899689733700,2,-0.0527,0.1836,0.9883,43.05,-144.45,461.01
431899702692700,3,-0.0762,0.1895,1.0020,81.90,-1.65,-874.83
431899715956200,4,-0.0859,0.2773,0.9844,-114.60,-321.00,1547.35
431899728724900,5,-0.0684,0.3164,0.9473,157.50,63.30,3403.25
431899741726600,0,0.0156,-0.0039,1.0078,-2.25,-52.80,458.59
431899754729600,1,-0.0059,0.2441,0.9531,-23.70,6.00,-270.56
431899767688000,2,-0.0645,0.1758,0.9707,36.15,-148.35,465.37
431899780719100,3,-0.0781,0.1523,0.9727,69.60,-1.05,-863.21
431899793718700,4,-0.0859,0.2969,0.9492,-133.80,-315.90,1551.22
431899806690900,5,-0.0566,0.3906,0.9023,160.65,68.25,3400.34
431899819669700,0,0.0371,0.0352,0.9961,7.50,-51.75,463.67
431899832742400,1,-0.0293,0.3574,0.9414,-20.70,2.85,-269.59
431899845696200,2,-0.0352,0.2871,0.9609,29.70,-143.85,463.91
431899858813600,3,-0.0469,0.3027,0.9688,80.40,3.75,-871.68
431899871766300,4,-0.0449,0.4102,0.9238,-145.80,-319.20,1543.48
431899884705900,5,-0.0566,0.4531,0.8750,167.40,67.65,3408.33
431899897715800,0,0.0078,0.0000,1.0098,-2.85,-46.35,463.19
431899910693600,1,-0.0020,0.4141,0.9141,-23.70,-3.00,-276.36
431899923688600,2,-0.0566,0.3633,1.0410,17.40,-148.65,460.04
431899936685300,3,-0.0605,0.3730,0.9863,93.15,4.35,-870.72
431899949783800,4,-0.0625,0.5293,0.8965,-175.50,-326.10,1535.73
431899962747500,5,-0.1094,0.6406,0.8633,164.70,66.15,3410.02
431899975703800,0,0.0156,-0.0059,1.0078,-2.40,-43.80,480.61
431899988738800,1,-0.0020,0.4160,0.9121,-20.55,5.25,-267.65
431900001778400,2,-0.0547,0.3652,0.9551,15.30,-149.85,462.46
431900014772500,3,-0.1035,0.3711,0.9688,85.20,7.35,-875.80
431900027776800,4,-0.0977,0.5020,0.9004,-196.80,-316.35,1541.78
431900040873200,5,-0.1094,0.6250,0.8555,170.25,62.10,3406.39
431900053743800,0,0.0898,-0.0859,0.9980,-0.30,-44.25,469.96
431900066713000,1,0.0430,0.4512,0.8926,-20.70,0.15,-263.05
431900079777500,2,-0.0586,0.3828,0.9453,16.95,-151.95,459.07
431900092924200,3,-0.0566,0.3770,0.9648,73.35,0.75,-877.98
431900105822900,4,-0.0820,0.4902,0.9102,-165.00,-316.65,1544.93
431900118722800,5,-0.0937,0.4746,0.8633,157.35,69.75,3411.72
431900131761000,0,0.0117,-0.0078,1.0059,-9.45,-49.80,478.43
431900144736300,1,-0.0156,0.4590,0.8828,-20.55,6.60,-267.89
431900157777300,2,-0.0469,0.4414,0.9414,14.85,-152.40,465.85
431900170762400,3,-0.0684,0.3984,0.9609,64.95,6.45,-866.12
431900183763300,4,-0.0859,0.4805,0.9043,-164.85,-322.50,1541.30
431900196787400,5,-0.0801,0.5176,0.8594,160.95,67.50,3400.58
431900209723100,0,0.0156,-0.0059,1.0078,-4.65,-50.10,479.64
431900222749400,1,-0.0059,0.4492,0.8887,-17.85,4.95,-273.46
431900235737800,2,-0.0449,0.3691,0.9336,15.00,-154.20,470.45
431900248772600,3,-0.0859,0.3398,0.9570,74.25,4.05,-865.15
431900261816700,4,-0.0996,0.4824,0.8984,-177.15,-319.80,1545.17
431900274747600,5,-0.1270,0.5449,0.8633,163.95,63.15,3401.55
431900287782000,0,0.0156,-0.0059,1.0059,-4.80,-47.70,470.45
431900300840300,1,-0.0117,0.4551,0.8789,-18.90,4.35,-270.56
431900313784900,2,-0.0645,0.4141,0.9297,18.00,-156.60,467.06
431900326769600,3,-0.1055,0.4082,0.9551,75.90,8.85,-870.47
431900339782700,4,-0.1074,0.5273,0.8906,-180.75,-315.15,1550.98
431900352749100,5,-0.0937,0.5801,0.8516,165.00,63.30,3412.44
431900365834900,0,0.0098,-0.0176,1.0039,-8.55,-46.65,471.90
431900378726500,1,-0.0234,0.4629,0.8848,-22.80,5.40,-272.25
431900391756200,2,-0.0645,0.3809,0.9277,20.25,-152.85,461.98
431900404772300,3,-0.0742,0.3320,0.9531,71.85,4.95,-872.89
431900417784100,4,-0.0762,0.4473,0.8906,-184.50,-324.15,1543.96
431900430788100,5,-0.1055,0.5332,0.8555,169.95,64.80,3410.26
431900443745900,0,0.0176,-0.0078,1.0078,-5.70,-53.55,464.88
431900456785000,1,-0.0137,0.4434,0.8984,-18.00,9.00,-264.02
431900469747800,2,-0.0527,0.3906,0.9453,9.15,-149.25,463.19
431900482799900,3,-0.0703,0.3633,0.9609,80.10,6.00,-870.47
431900495859200,4,-0.0781,0.4570,0.9023,-173.10,-320.10,1543.96
431900508844200,5,-0.0742,0.4844,0.8613,166.80,63.75,3408.81
431900521788600,0,0.0156,-0.0039,1.0059,-8.10,-46.65,469.72
431900534756400,1,-0.0059,0.4551,0.8926,-17.10,9.45,-263.30
431900547812400,2,-0.0410,0.3730,0.9414,10.50,-150.60,463.43
431900560742800,3,-0.0625,0.3633,0.9551,75.60,0.75,-867.81
431900573832800,4,-0.0645,0.4824,0.9063,-180.00,-323.70,1558.24
431900586782600,5,-0.0566,0.5176,0.8613,163.95,66.90,3407.84
431900599771400,0,0.0156,-0.0078,1.0117,-7.50,-52.95,474.08
431900612814700,1,-0.0078,0.4570,0.8906,-21.45,0.60,-261.36
431900626110500,2,-0.0430,0.3770,0.9453,11.85,-152.40,462.70
431900638805300,3,-0.0684,0.3750,0.9590,76.95,4.65,-871.68
431900651839700,4,-0.0820,0.5273,0.8945,-185.25,-320.85,1545.65
431900664808300,5,-0.0625,0.5762,0.8418,169.65,64.35,3407.36
431900677824100,0,0.0137,-0.0059,1.0059,-4.50,-50.10,470.69
431900690857800,1,-0.0117,0.4434,0.8965,-24.00,9.60,-271.52
431900703831000,2,-0.0449,0.3516,0.9473,18.60,-150.15,464.64
431900716834600,3,-0.0742,0.3242,0.9590,86.55,7.65,-868.30
431900729855500,4,-0.0996,0.4844,0.9004,-176.55,-322.35,1541.78
431900742924400,5,-0.0898,0.5430,0.8516,161.25,68.70,3406.63
431900755828000,0,0.0332,-0.0137,0.9980,-7.50,-48.30,471.42
431900768779200,1,-0.0234,0.4355,0.9082,-14.55,7.05,-278.54
431900781818100,2,-0.0547,0.3867,0.9746,16.05,-144.00,457.14
431900794820500,3,-0.0801,0.3711,0.9824,84.75,7.05,-875.07
431900807818600,4,-0.0957,0.4766,0.9180,-189.15,-323.25,1541.78
431900820902700,5,-0.0840,0.5664,0.8477,170.25,63.60,3413.17
431900833812700,0,0.0137,0.0156,0.9961,-4.50,-50.55,460.53
431900846820600,1,0.0234,0.4414,0.9063,-8.10,5.10,-267.89
431900859832800,2,-0.0449,0.3516,0.9141,13.80,-151.50,462.70
431900872817100,3,-0.0508,0.2871,0.9609,81.75,6.75,-870.47
431900885862800,4,-0.0586,0.4141,0.9141,-158.10,-318.60,1550.98
431900899084900,5,-0.0586,0.4199,0.8633,162.75,61.05,3403.73
431900911819800,0,0.0137,-0.0078,1.0078,3.15,-47.10,454.96
431900924826600,1,-0.0078,0.3906,0.9180,-5.70,3.30,-271.04
431900937793600,2,-0.0586,0.3242,0.9492,9.90,-148.95,461.98
431900950230900,3,-0.0625,0.3008,0.9570,78.45,7.50,-872.89
431900964004900,4,-0.0410,0.4082,0.9160,-161.85,-320.70,1558.72
431900976809100,5,-0.0410,0.4512,0.8828,165.00,70.50,3399.86
431900989821400,0,0.0137,-0.0078,1.0117,0.60,-50.10,454.48
431901002312900,1,-0.0059,0.3691,0.9316,-0.30,7.35,-274.91
431901015951200,2,-0.0566,0.3555,0.9473,14.10,-156.75,457.62
431901028828500,3,-0.0781,0.3496,0.9785,76.35,4.95,-873.14
431901041848000,4,-0.0820,0.5508,0.9355,-185.40,-321.30,1548.56
431901054354200,5,-0.0859,0.6367,0.8672,172.05,61.80,3404.21
431901067890400,0,0.0137,-0.0176,1.0000,1.05,-53.70,460.04
431901080807800,1,0.0098,0.3594,0.9414,3.30,7.65,-268.86
431901093862600,2,-0.0312,0.3281,0.9551,13.05,-152.10,463.43
431901106276100,3,-0.0820,0.2578,0.9746,76.80,11.25,-866.12
431901119836300,4,-0.1133,0.3965,0.9297,-184.65,-323.85,1556.06
431901132879200,5,-0.1367,0.5000,0.9004,165.90,62.40,3414.14
431901145221800,0,0.0098,-0.0078,1.0137,7.65,-55.35,449.64
431901158855800,1,-0.0254,0.2578,0.9609,8.25,5.70,-266.20
431901171870700,2,-0.1016,0.3086,0.9453,1.50,-145.80,462.95
431901184813800,3,-0.1270,0.3652,0.9707,71.25,2.10,-869.26
431901197255900,4,-0.1152,0.4316,0.9238,-151.95,-323.70,1555.58
431901210245800,5,-0.1035,0.4082,0.9023,168.00,66.30,3401.79
431901224116600,0,0.0195,-0.0059,1.0098,16.80,-56.70,444.80
431901236805200,1,0.0078,0.1934,0.9668,15.00,3.75,-272.98
431901249316900,2,-0.0508,0.1992,0.9844,-1.80,-151.95,463.91
431901262867400,3,-0.0488,0.2363,0.9902,71.40,7.20,-870.47
431901275876300,4,-0.0117,0.3848,0.9570,-182.40,-325.80,1547.35
431901288297000,5,-0.0273,0.5059,0.9316,178.50,68.10,3413.17
431901301250200,0,0.0176,-0.0078,1.0020,15.00,-43.80,455.93
431901314866200,1,0.0078,0.2324,0.9902,6.90,-1.95,-271.77
431901327881900,2,-0.0566,0.2305,0.9746,7.50,-146.10,459.32
431901340244300,3,-0.0605,0.1719,0.9922,69.00,9.30,-864.18
431901353927500,4,-0.0605,0.2422,0.9785,-128.40,-324.00,1557.27
431901367079100,5,-0.1094,0.2090,0.9453,167.85,72.00,3406.15
431901379888100,0,0.0156,-0.0059,1.0059,19.50,-41.70,445.52
431901392262600,1,-0.0312,0.1660,0.9980,7.05,0.45,-270.07
431901405873400,2,-0.0977,0.1973,0.9844,5.85,-151.35,471.66
431901418835000,3,-0.1191,0.1348,1.0039,81.75,4.35,-864.42
431901431276800,4,-0.1387,0.1621,0.9883,-102.75,-330.75,1554.12
431901444270800,5,-0.1406,0.1406,0.9727,158.40,59.10,3402.76
431901457900800,0,0.0156,-0.0098,1.0059,13.95,-53.40,446.01
431901470933800,1,-0.0098,0.1055,1.0020,9.90,0.30,-270.07
431901483298800,2,-0.0469,0.0859,0.9980,7.95,-153.60,462.46
431901496301400,3,-0.0723,0.0332,1.0039,80.40,4.20,-868.05
431901509886400,4,-0.0762,0.1328,1.0000,-120.90,-328.05,1552.43
431901522891600,5,-0.0664,0.2090,0.9824,170.25,64.80,3401.79
431901535273500,0,0.0156,-0.0078,1.0137,21.00,-44.85,449.15
431901548246900,1,-0.0020,0.1055,1.0078,3.75,3.15,-279.27
431901561854700,2,-0.0449,0.0840,1.0137,13.80,-156.15,452.78
431901574858700,3,-0.0898,0.0625,1.0137,87.45,3.15,-868.54
431901587358100,4,-0.1094,0.1602,1.0215,-101.55,-329.55,1548.56
431901600331300,5,-0.1230,0.1387,0.9590,168.90,57.45,3410.99
431901613900300,0,0.0156,0.0156,0.9961,15.30,-51.60,446.49
431901626846500,1,-0.0625,0.1113,0.9961,9.00,2.85,-272.49
431901639300700,2,-0.1152,0.0898,0.9785,2.55,-150.90,469.72
431901652274600,3,-0.1270,0.0605,1.0039,76.95,7.65,-862.00
431901665965800,4,-0.1172,0.1387,1.0176,-99.90,-333.00,1551.70
431901678280000,5,-0.0918,0.1641,0.9883,166.35,67.65,3404.46
431901691339300,0,-0.0020,-0.0117,1.0020,19.95,-51.75,446.49
431901704308100,1,-0.0137,0.1289,1.0117,1.80,4.05,-275.88
431901717878700,2,-0.0605,0.1387,1.0098,16.35,-155.55,464.64
431901730316000,3,-0.0742,0.0918,1.0117,80.70,6.00,-865.63
431901743322300,4,-0.0820,0.1641,1.0039,-104.25,-331.20,1561.87
431901756348200,5,-0.0762,0.2246,0.9883,169.50,59.25,3408.57
431901769935600,0,0.0176,-0.0098,1.0137,11.40,-50.85,441.41
431901782425300,1,-0.0176,0.0898,1.0059,4.50,-1.95,-275.64
431901795303600,2,-0.0762,0.0840,0.9883,10.80,-155.10,460.77
431901808884900,3,-0.1055,0.0488,1.0059,74.70,6.60,-862.49
431901821370600,4,-0.1113,0.1680,0.9980,-99.75,-327.75,1560.90
431901834308700,5,-0.0742,0.2148,0.9863,161.40,69.60,3402.28
431901847303100,0,0.0117,-0.0078,1.0078,12.00,-49.95,449.88
431901860868800,1,-0.0020,0.1094,1.0254,8.85,4.50,-269.35
431901873298700,2,-0.0449,0.0879,1.0117,15.30,-152.10,456.17
431901886396200,3,-0.0859,0.0742,1.0176,76.05,5.70,-868.54
431901899936800,4,-0.1191,0.1523,1.0020,-100.80,-329.25,1565.26
431901912953100,5,-0.0820,0.1816,0.9824,168.15,63.75,3397.68
431901925340900,0,0.0137,-0.0078,1.0137,23.70,-46.35,451.33
431901938334800,1,-0.0078,0.0801,1.0098,12.00,7.35,-267.89
431901951325500,2,-0.0586,0.0703,0.9980,13.20,-152.25,466.82
431901964927800,3,-0.0898,0.0645,1.0137,88.20,7.95,-864.91
431901977352700,4,-0.0937,0.1484,1.0137,-104.55,-322.50,1560.66
431901990305700,5,-0.0781,0.1758,0.9863,168.75,62.25,3402.28
431902003302100,0,0.0059,-0.0098,1.0098,19.50,-47.25,446.25
431902016320500,1,-0.0195,0.0840,1.0156,5.70,-5.55,-270.56
431902029374400,2,-0.0859,0.0586,0.9961,10.80,-155.55,460.53
431902042316700,3,-0.1270,0.0488,1.0078,81.75,8.10,-866.60
431902055975400,4,-0.1309,0.1328,1.0059,-98.10,-332.25,1556.30
431902068385500,5,-0.1055,0.1660,0.9883,164.85,63.45,3401.07
431902081358900,0,0.0098,-0.0059,1.0156,17.40,-45.90,443.59
431902094313600,1,-0.0176,0.0664,1.0156,3.00,3.90,-274.43
431902107528400,2,-0.0684,0.0566,0.9941,12.60,-156.15,461.49
431902120366600,3,-0.1113,0.0820,1.0215,79.35,11.70,-852.08
431902133454300,4,-0.1172,0.1602,1.0117,-88.95,-331.95,1554.61
431902146372800,5,-0.1133,0.1445,0.9941,163.05,65.70,3400.10
431902159336500,0,0.0098,-0.0137,1.0059,20.55,-51.60,442.62
431902172360200,1,-0.0293,0.0918,1.0176,13.80,8.40,-273.46
431902185339800,2,-0.0742,0.0488,1.0020,9.60,-151.65,460.04
431902198348400,3,-0.1094,0.0645,1.0078,84.60,3.60,-862.00
431902212003400,4,-0.1348,0.1328,1.0039,-97.05,-334.05,1560.90
431902224352800,5,-0.1211,0.1816,0.9863,164.40,62.70,3401.55
431902237359300,0,0.0137,-0.0098,1.0098,23.25,-54.60,452.54
431902250382400,1,-0.0215,0.0254,1.0195,12.75,0.30,-267.17
431902263960200,2,-0.0742,0.0508,1.0000,9.30,-152.85,456.65
431902276337700,3,-0.1113,0.0410,1.0020,87.00,4.95,-860.55
431902289417100,4,-0.1387,0.1680,1.0020,-90.00,-329.70,1551.95
431902302353600,5,-0.1445,0.1797,0.9824,161.70,64.95,3404.21
431902315382100,0,0.0156,-0.0078,1.0098,26.40,-49.80,446.01
431902328341200,1,-0.0215,0.0215,1.0215,12.30,6.90,-264.51
431902341428700,2,-0.0957,0.0254,0.9902,6.15,-159.30,471.42
431902354344800,3,-0.1387,0.0586,0.9961,89.85,3.30,-856.68
431902367782700,4,-0.1250,0.1562,1.0000,-105.15,-329.70,1558.00
431902380417700,5,-0.0937,0.2598,0.9844,169.65,63.30,3409.30
431902393382300,0,0.0098,-0.0078,1.0039,28.50,-49.80,449.39
431902406341200,1,-0.0117,-0.0566,1.0156,12.00,0.15,-275.64
431902419364500,2,-0.0801,-0.0801,0.9941,1.50,-153.90,456.17
431902432430700,3,-0.1152,-0.0195,1.0039,89.55,7.95,-862.49
431902445426200,4,-0.1172,0.1309,1.0059,-98.25,-329.70,1559.93
431902458380500,5,-0.1055,0.1797,0.9961,169.20,62.70,3398.89
431902471397600,0,0.0156,-0.0098,1.0117,31.65,-51.45,444.07
431902484366800,1,-0.0156,-0.0645,1.0137,17.70,0.15,-276.85
431902497406600,2,-0.0781,-0.0469,0.9922,4.65,-157.65,464.40
431902510375500,3,-0.1133,-0.0391,1.0039,87.75,12.45,-854.26
431902523377400,4,-0.1016,0.0332,0.9961,-57.75,-332.10,1564.77
431902536415600,5,-0.1074,0.0039,0.9844,163.95,62.10,3397.44
431902549378700,0,0.0137,-0.0039,1.0039,26.40,-48.45,443.59
431902562379800,1,-0.0234,-0.1406,1.0078,19.20,-0.45,-270.80
431902575428200,2,-0.0996,-0.0957,0.9727,1.50,-153.15,466.09
431902588414100,3,-0.1250,-0.0801,0.9922,92.55,8.10,-850.63
431902601425700,4,-0.1055,-0.0430,0.9941,-41.25,-329.55,1564.53
431902614376600,5,-0.1035,-0.0762,0.9922,160.35,64.05,3410.99
431902627380300,0,0.0117,-0.0078,1.0059,31.05,-45.30,456.90
431902640438300,1,-0.0215,-0.1719,0.9980,12.75,0.15,-267.89
431902653379200,2,-0.0918,-0.1562,0.9668,0.15,-158.85,464.88
431902666409500,3,-0.1172,-0.1309,1.0059,90.45,-0.30,-852.57
431902679459000,4,-0.1094,-0.1074,1.0039,-30.30,-333.75,1558.72
431902692666400,5,-0.1016,-0.1270,0.9922,165.15,65.25,3410.26
431902705424600,0,0.0137,-0.0059,1.0098,38.40,-46.20,458.83
431902718389200,1,-0.0254,-0.2461,0.9824,13.80,0.30,-275.15
431902731423200,2,-0.0957,-0.1953,0.9629,-4.35,-151.35,471.90
431902744452600,3,-0.1309,-0.1875,0.9980,66.45,13.95,-844.10
431902757511400,4,-0.1660,-0.1641,0.9961,-2.25,-330.45,1559.21
431902770420700,5,-0.1914,-0.1484,0.9980,168.45,70.80,3409.54
431902783447800,0,0.0156,-0.0098,1.0156,39.15,-48.90,450.60
431902796440700,1,-0.0117,-0.2949,0.9766,18.45,6.75,-272.01
431902809416000,2,-0.0859,-0.2480,0.9609,-4.35,-153.75,470.69
431902822449700,3,-0.1074,-0.1914,0.9941,59.25,11.10,-856.44
431902835424000,4,-0.0918,-0.1348,1.0020,15.45,-340.95,1547.35
431902848399000,5,-0.0605,-0.1230,0.9883,161.70,66.60,3412.44
431902861398400,0,0.0078,-0.0078,1.0059,49.80,-52.05,451.81
431902874403700,1,-0.0234,-0.3203,0.9629,19.95,6.45,-274.67
431902887460000,2,-0.0586,-0.2773,0.9492,-11.70,-157.50,463.19
431902900416300,3,-0.0703,-0.2695,0.9941,59.55,10.05,-847.24
431902913469500,4,-0.0449,-0.2715,1.0020,22.50,-334.80,1551.95
431902926413200,5,0.0039,-0.2227,0.9922,158.55,65.85,3405.91
431902939392000,0,0.0156,-0.0078,1.0000,43.65,-53.55,460.28
431902952445800,1,-0.0137,-0.3672,0.9492,22.80,0.30,-269.59
431902965436000,2,-0.0723,-0.2891,0.9395,-3.45,-149.55,462.95
431902978437000,3,-0.1250,-0.2383,0.9805,44.70,5.40,-843.37
431902991486000,4,-0.1387,-0.2539,1.0117,77.25,-344.25,1560.90
431903004470400,5,-0.1250,-0.2598,0.9961,123.00,70.65,3418.73
431903017426500,0,-0.0449,-0.0547,1.0156,46.50,-52.35,469.48
431903030451000,1,-0.0469,-0.5039,0.9297,19.95,4.80,-274.67
431903043431400,2,-0.1172,-0.3340,0.9531,-9.15,-153.30,474.08
431903056413800,3,-0.1250,-0.2305,1.0176,48.15,8.70,-838.53
431903069445300,4,-0.1562,-0.2168,1.0313,63.45,-343.80,1554.85
431903082439900,5,-0.1719,-0.2031,1.0254,125.10,70.65,3407.84
431903095420100,0,-0.0078,-0.0430,1.0078,48.90,-52.05,460.77
431903108437400,1,-0.0332,-0.4961,0.9023,23.10,6.00,-264.51
431903121481100,2,-0.2070,-0.3867,0.8848,-1.35,-152.70,472.63
431903134444300,3,-0.1602,-0.2461,0.9668,48.90,11.10,-852.32
431903147496000,4,-0.0918,-0.2637,0.9941,45.15,-346.80,1548.07
431903160492700,5,-0.0996,-0.1816,0.9629,133.95,71.55,3411.47
