t_ns,board_id,sensor_id,t,x,y,z,in_label_time,t_frame_ns,theta_1,theta_2,theta_3,theta_4
262715894162000,2,3,26.128318786621094,438.1500244140625,16.350000381469727,-1325.91796875,true,262715871405900,-0.017743403491121638,-0.0008209777995609342,0.019753762585222514,-0.0009831532615733702
262715894162000,2,4,27.78761100769043,371.70001220703125,1.9500000476837158,-1297.3619384765625,true,262715871405900,-0.017743403491121638,-0.0008209777995609342,0.019753762585222514,-0.0009831532615733702
262715906437100,0,0,25.59734535217285,24.30000114440918,-59.55000305175781,653.6419677734375,true,262715903464100,-0.02305800518595742,-0.0012866042046892805,0.023225042818514466,-0.0012563102390794872
262715906437100,0,1,26.659292221069336,6.900000095367432,-179.25,506.0220031738281,true,262715903464100,-0.02305800518595742,-0.0012866042046892805,0.023225042818514466,-0.0012563102390794872
262715906437100,0,2,26.76991081237793,52.20000076293945,129.60000610351562,549.823974609375,true,262715903464100,-0.02305800518595742,-0.0012866042046892805,0.023225042818514466,-0.0012563102390794872
262715906437100,0,3,28.16371726989746,116.4000015258789,14.100000381469727,553.4539794921875,true,262715903464100,-0.02305800518595742,-0.0012866042046892805,0.023225042818514466,-0.0012563102390794872
262715906437100,0,4,27.035398483276367,100.05000305175781,-47.25,539.176025390625,true,262715903464100,-0.02305800518595742,-0.0012866042046892805,0.023225042818514466,-0.0012563102390794872
262715908683700,1,0,26.327434539794922,27.600000381469727,-54.750003814697266,-289.9159851074219,true,262715903464100,-0.021165354455967265,-0.001186981088895809,0.01934011824274068,-0.0011590328168822191
262715908683700,1,1,27.87610626220703,18.75,509.1000061035156,-343.156005859375,true,262715903464100,-0.021165354455967265,-0.001186981088895809,0.01934011824274068,-0.0011590328168822191
262715908683700,1,2,25.818584442138672,-7.350000381469727,-489.0000305175781,-292.33599853515625,true,262715903464100,-0.021165354455967265,-0.001186981088895809,0.01934011824274068,-0.0011590328168822191
262715908683700,1,3,28.517698287963867,-484.0500183105469,31.350000381469727,-272.25,true,262715903464100,-0.021165354455967265,-0.001186981088895809,0.01934011824274068,-0.0011590328168822191
262715908683700,1,4,26.99114990234375,-476.4000244140625,8.850000381469727,-234.25599670410156,true,262715903464100,-0.021165354455967265,-0.001186981088895809,0.01934011824274068,-0.0011590328168822191
262715910876900,2,0,27.920352935791016,32.25,-61.20000076293945,-1502.8199462890625,true,262715903464100,-0.019317690616826158,-0.0010897259399782265,0.015547535415540884,-0.001064067606180248
262715910876900,2,1,28.296459197998047,26.100000381469727,-457.5000305175781,-1303.654052734375,true,262715903464100,-0.019317690616826158,-0.0010897259399782265,0.015547535415540884,-0.001064067606180248
262715910876900,2,2,27.4115047454834,48.150001525878906,367.20001220703125,-1345.0360107421875,true,262715903464100,-0.019317690616826158,-0.0010897259399782265,0.015547535415540884,-0.001064067606180248
262715910876900,2,3,26.371681213378906,432.0000305175781,12.15000057220459,-1316.9639892578125,true,262715903464100,-0.019317690616826158,-0.0010897259399782265,0.015547535415540884,-0.001064067606180248
262715910876900,2,4,27.85398292541504,375.6000061035156,-1.8000000715255737,-1293.0059814453125,true,262715903464100,-0.019317690616826158,-0.0010897259399782265,0.015547535415540884,-0.001064067606180248
262715923132700,0,0,25.73008918762207,30.000001907348633,-57.150001525878906,645.8980102539062,true,262715903464100,-0.008992777941399577,-0.0005462553699872949,-0.005645760505303209,-0.0005333934180892313
262715923132700,0,1,26.460176467895508,2.700000047683716,-170.70001220703125,498.0360107421875,true,262715903464100,-0.008992777941399577,-0.0005462553699872949,-0.005645760505303209,-0.0005333934180892313
262715923132700,0,2,26.880531311035156,49.20000076293945,124.50000762939453,547.64599609375,true,262715903464100,-0.008992777941399577,-0.0005462553699872949,-0.005645760505303209,-0.0005333934180892313
262715923132700,0,3,27.87610626220703,116.70000457763672,16.05000114440918,550.5499877929688,true,262715903464100,-0.008992777941399577,-0.0005462553699872949,-0.005645760505303209,-0.0005333934180892313
262715923132700,0,4,27.013275146484375,99.60000610351562,-36.60000228881836,529.0120239257812,true,262715903464100,-0.008992777941399577,-0.0005462553699872949,-0.005645760505303209,-0.0005333934180892313
262715925336700,1,0,26.637168884277344,30.000001907348633,-59.55000305175781,-289.9159851074219,true,262715903464100,-0.007136015629951916,-0.0004485213064206559,-0.009457019191765163,-0.0004379605691073123
262715925336700,1,1,27.87610626220703,19.05000114440918,512.25,-325.0060119628906,true,262715903464100,-0.007136015629951916,-0.0004485213064206559,-0.009457019191765163,-0.0004379605691073123
262715925336700,1,2,26.039823532104492,-6.450000286102295,-488.8500061035156,-295.7239990234375,true,262715903464100,-0.007136015629951916,-0.0004485213064206559,-0.009457019191765163,-0.0004379605691073123
262715925336700,1,3,28.207963943481445,-485.1000061035156,23.700000762939453,-252.6479949951172,true,262715903464100,-0.007136015629951916,-0.0004485213064206559,-0.009457019191765163,-0.0004379605691073123
262715925336700,1,4,27.07964515686035,-474.7500305175781,15.750000953674316,-234.98199462890625,true,262715903464100,-0.007136015629951916,-0.0004485213064206559,-0.009457019191765163,-0.0004379605691073123
262715927555100,2,0,27.964601516723633,25.500001907348633,-67.05000305175781,-1508.14404296875,true,262715903464100,-0.005267122022095529,-0.000350148689988609,-0.013293179023909987,-0.00034190420241879665
262715927555100,2,1,28.340707778930664,24.600000381469727,-458.2500305175781,-1306.073974609375,true,262715903464100,-0.005267122022095529,-0.000350148689988609,-0.013293179023909987,-0.00034190420241879665
262715927555100,2,2,27.4115047454834,49.500003814697266,372.6000061035156,-1342.8580322265625,true,262715903464100,-0.005267122022095529,-0.000350148689988609,-0.013293179023909987,-0.00034190420241879665
262715927555100,2,3,26.327434539794922,434.2500305175781,13.950000762939453,-1334.387939453125,true,262715903464100,-0.005267122022095529,-0.000350148689988609,-0.013293179023909987,-0.00034190420241879665
262715927555100,2,4,27.56637191772461,369.45001220703125,-4.200000286102295,-1277.5179443359375,true,262715903464100,-0.005267122022095529,-0.000350148689988609,-0.013293179023909987,-0.00034190420241879665
262715939686700,0,0,25.707963943481445,28.950000762939453,-58.95000076293945,657.9979858398438,true,262715935451300,0.0047988286390229,-0.0033284792704832895,-0.023444426273047703,-0.00018444157669275776
262715939686700,0,1,26.637168884277344,12.90000057220459,-172.5,501.42401123046875,true,262715935451300,0.0047988286390229,-0.0033284792704832895,-0.023444426273047703,-0.00018444157669275776
262715939686700,0,2,26.792036056518555,43.650001525878906,124.50000762939453,548.1300048828125,true,262715935451300,0.0047988286390229,-0.0033284792704832895,-0.023444426273047703,-0.00018444157669275776
262715939686700,0,3,27.85398292541504,118.05000305175781,20.850000381469727,550.0659790039062,true,262715935451300,0.0047988286390229,-0.0033284792704832895,-0.023444426273047703,-0.00018444157669275776
262715939686700,0,4,27.035398483276367,97.6500015258789,-34.20000076293945,533.3679809570312,true,262715935451300,0.0047988286390229,-0.0033284792704832895,-0.023444426273047703,-0.00018444157669275776
262715942050300,1,0,26.415929794311523,25.200000762939453,-62.250003814697266,-278.29998779296875,true,262715935451300,0.006703921252238267,-0.005185964656447851,-0.021489421573890714,-0.0002873707240391719
262715942050300,1,1,27.699115753173828,14.700000762939453,506.2500305175781,-335.1700134277344,true,262715935451300,0.006703921252238267,-0.005185964656447851,-0.021489421573890714,-0.0002873707240391719
262715942050300,1,2,25.88495635986328,-4.950000286102295,-484.5000305175781,-294.2720031738281,true,262715935451300,0.006703921252238267,-0.005185964656447851,-0.021489421573890714,-0.0002873707240391719
262715942050300,1,3,28.16371726989746,-482.70001220703125,32.25,-255.0679931640625,true,262715935451300,0.006703921252238267,-0.005185964656447851,-0.021489421573890714,-0.0002873707240391719
262715942050300,1,4,27.013275146484375,-478.20001220703125,6.900000095367432,-234.0139923095703,true,262715935451300,0.006703921252238267,-0.005185964656447851,-0.021489421573890714,-0.0002873707240391719
262715944257200,2,0,28.09734535217285,27.900001525878906,-62.70000076293945,-1504.030029296875,true,262715935451300,0.008482711609365104,-0.006920304010943194,-0.019664028161058784,-0.00038347595981459974
262715944257200,2,1,28.429203033447266,24.30000114440918,-454.6500244140625,-1299.5400390625,true,262715935451300,0.008482711609365104,-0.006920304010943194,-0.019664028161058784,-0.00038347595981459974
262715944257200,2,2,27.12389373779297,53.70000076293945,366.45001220703125,-1348.1820068359375,true,262715935451300,0.008482711609365104,-0.006920304010943194,-0.019664028161058784,-0.00038347595981459974
262715944257200,2,3,26.172565460205078,437.70001220703125,19.650001525878906,-1326.885986328125,true,262715935451300,0.008482711609365104,-0.006920304010943194,-0.019664028161058784,-0.00038347595981459974
262715944257200,2,4,27.94247817993164,371.1000061035156,-3.1500000953674316,-1285.02001953125,true,262715935451300,0.008482711609365104,-0.006920304010943194,-0.019664028161058784,-0.00038347595981459974
262715956528200,0,0,25.685840606689453,31.05000114440918,-56.250003814697266,659.4500122070312,true,262715935451300,0.01837329861933538,-0.01656373063607906,-0.00951431473097105,-0.0009178487670103381
262715956528200,0,1,26.792036056518555,4.5,-174.0,498.5199890136719,true,262715935451300,0.01837329861933538,-0.01656373063607906,-0.00951431473097105,-0.0009178487670103381
262715956528200,0,2,27.013275146484375,47.55000305175781,125.10000610351562,550.0659790039062,true,262715935451300,0.01837329861933538,-0.01656373063607906,-0.00951431473097105,-0.0009178487670103381
262715956528200,0,3,27.964601516723633,115.80000305175781,18.30000114440918,549.3400268554688,true,262715935451300,0.01837329861933538,-0.01656373063607906,-0.00951431473097105,-0.0009178487670103381
262715956528200,0,4,27.07964515686035,97.35000610351562,-40.05000305175781,536.0299682617188,true,262715935451300,0.01837329861933538,-0.01656373063607906,-0.00951431473097105,-0.0009178487670103381
262715958742200,1,0,26.504425048828125,24.600000381469727,-58.80000305175781,-285.802001953125,true,262715935451300,0.020157811669622577,-0.01830364967674818,-0.007683048694444746,-0.0010142631908658809
262715958742200,1,1,27.78761100769043,19.650001525878906,509.2500305175781,-323.31201171875,true,262715935451300,0.020157811669622577,-0.01830364967674818,-0.007683048694444746,-0.0010142631908658809
262715958742200,1,2,26.1061954498291,-6.0,-484.20001220703125,-300.5639953613281,true,262715935451300,0.020157811669622577,-0.01830364967674818,-0.007683048694444746,-0.0010142631908658809
262715958742200,1,3,28.429203033447266,-490.5000305175781,29.850000381469727,-256.5199890136719,true,262715935451300,0.020157811669622577,-0.01830364967674818,-0.007683048694444746,-0.0010142631908658809
262715958742200,1,4,27.190265655517578,-476.4000244140625,12.300000190734863,-237.6439971923828,true,262715935451300,0.020157811669622577,-0.01830364967674818,-0.007683048694444746,-0.0010142631908658809
262715960951400,2,0,28.207963943481445,33.45000076293945,-64.5,-1504.7559814453125,true,262715935451300,0.02193845585692812,-0.02003979653521531,-0.00585575288238788,-0.0011104685861602192
262715960951400,2,1,28.473451614379883,22.200000762939453,-450.6000061035156,-1306.5579833984375,true,262715935451300,0.02193845585692812,-0.02003979653521531,-0.00585575288238788,-0.0011104685861602192
262715960951400,2,2,27.27876091003418,50.85000228881836,372.75,-1337.050048828125,true,262715935451300,0.02193845585692812,-0.02003979653521531,-0.00585575288238788,-0.0011104685861602192
262715960951400,2,3,26.261062622070312,439.0500183105469,13.200000762939453,-1314.302001953125,true,262715935451300,0.02193845585692812,-0.02003979653521531,-0.00585575288238788,-0.0011104685861602192
262715960951400,2,4,27.72123908996582,364.3500061035156,-9.450000762939453,-1282.115966796875,true,262715935451300,0.02193845585692812,-0.02003979653521531,-0.00585575288238788,-0.0011104685861602192
262715973056900,0,0,25.907079696655273,27.450000762939453,-66.0,652.6740112304688,true,262715967256500,0.02392271404643286,-0.01887673405198426,-0.0005632041880291624,-0.004396892279856434
262715973056900,0,1,26.570796966552734,10.5,-172.8000030517578,496.82598876953125,true,262715967256500,0.02392271404643286,-0.01887673405198426,-0.0005632041880291624,-0.004396892279856434
262715973056900,0,2,27.013275146484375,54.45000076293945,126.75000762939453,542.322021484375,true,262715967256500,0.02392271404643286,-0.01887673405198426,-0.0005632041880291624,-0.004396892279856434
262715973056900,0,3,27.676990509033203,116.70000457763672,18.0,551.760009765625,true,262715967256500,0.02392271404643286,-0.01887673405198426,-0.0005632041880291624,-0.004396892279856434
262715973056900,0,4,27.12389373779297,98.25000762939453,-39.150001525878906,529.0120239257812,true,262715967256500,0.02392271404643286,-0.01887673405198426,-0.0005632041880291624,-0.004396892279856434
262715975439600,1,0,26.438053131103516,28.350000381469727,-60.30000305175781,-271.52398681640625,true,262715967256500,0.022650220163241922,-0.016363545214983614,-0.0005314052586479373,-0.005634106754947642
262715975439600,1,1,28.00885009765625,18.0,516.0,-334.9280090332031,true,262715967256500,0.022650220163241922,-0.016363545214983614,-0.0005314052586479373,-0.005634106754947642
262715975439600,1,2,26.061946868896484,-12.0,-483.9000244140625,-296.9339904785156,true,262715967256500,0.022650220163241922,-0.016363545214983614,-0.0005314052586479373,-0.005634106754947642
262715975439600,1,3,28.296459197998047,-482.4000244140625,30.450000762939453,-261.3599853515625,true,262715967256500,0.022650220163241922,-0.016363545214983614,-0.0005314052586479373,-0.005634106754947642
262715975439600,1,4,26.969026565551758,-480.0000305175781,7.950000286102295,-236.4340057373047,true,262715967256500,0.022650220163241922,-0.016363545214983614,-0.0005314052586479373,-0.005634106754947642
262715977689500,2,0,28.09734535217285,26.400001525878906,-62.55000305175781,-1495.5599365234375,true,262715967256500,0.02144864884171958,-0.01399042918511508,-0.0005013786454717848,-0.006802364969371492
262715977689500,2,1,28.252212524414062,22.950000762939453,-454.0500183105469,-1302.68603515625,true,262715967256500,0.02144864884171958,-0.01399042918511508,-0.0005013786454717848,-0.006802364969371492
262715977689500,2,2,27.234512329101562,48.30000305175781,374.8500061035156,-1344.3099365234375,true,262715967256500,0.02144864884171958,-0.01399042918511508,-0.0005013786454717848,-0.006802364969371492
262715977689500,2,3,26.371681213378906,429.6000061035156,13.050000190734863,-1318.9000244140625,true,262715967256500,0.02144864884171958,-0.01399042918511508,-0.0005013786454717848,-0.006802364969371492
262715977689500,2,4,27.78761100769043,368.70001220703125,-2.1000001430511475,-1287.6820068359375,true,262715967256500,0.02144864884171958,-0.01399042918511508,-0.0005013786454717848,-0.006802364969371492
262715989758500,0,0,25.398229598999023,24.150001525878906,-60.45000076293945,652.6740112304688,true,262715967256500,0.015003133805738799,-0.0012604690248931467,-0.00034030873373215863,-0.013069180556678238
262715989758500,0,1,26.592920303344727,8.850000381469727,-177.75,501.6659851074219,true,262715967256500,0.015003133805738799,-0.0012604690248931467,-0.00034030873373215863,-0.013069180556678238
262715989758500,0,2,26.747787475585938,48.750003814697266,126.60000610351562,540.8699951171875,true,262715967256500,0.015003133805738799,-0.0012604690248931467,-0.00034030873373215863,-0.013069180556678238
262715989758500,0,3,27.809734344482422,116.10000610351562,21.30000114440918,551.760009765625,true,262715967256500,0.015003133805738799,-0.0012604690248931467,-0.00034030873373215863,-0.013069180556678238
262715989758500,0,4,27.21238899230957,103.35000610351562,-36.150001525878906,531.916015625,true,262715967256500,0.015003133805738799,-0.0012604690248931467,-0.00034030873373215863,-0.013069180556678238
262715992138500,1,0,26.415929794311523,27.30000114440918,-61.80000305175781,-283.1399841308594,true,262715967256500,0.013732081872220343,0.0012498719462998471,-0.0003085458378882353,-0.014304993059602263
262715992138500,1,1,27.986724853515625,17.25,514.9500122070312,-338.5579833984375,true,262715967256500,0.013732081872220343,0.0012498719462998471,-0.0003085458378882353,-0.014304993059602263
262715992138500,1,2,25.929203033447266,-9.600000381469727,-483.6000061035156,-301.5320129394531,true,262715967256500,0.013732081872220343,0.0012498719462998471,-0.0003085458378882353,-0.014304993059602263
262715992138500,1,3,28.185840606689453,-486.3000183105469,28.80000114440918,-249.74400329589844,true,262715967256500,0.013732081872220343,0.0012498719462998471,-0.0003085458378882353,-0.014304993059602263
262715992138500,1,4,27.190265655517578,-475.0500183105469,10.350000381469727,-234.74000549316406,true,262715967256500,0.013732081872220343,0.0012498719462998471,-0.0003085458378882353,-0.014304993059602263
262715994363900,2,0,28.00885009765625,26.400001525878906,-62.85000228881836,-1502.5780029296875,true,262715967256500,0.012543594908837162,0.003597146230876685,-0.00027884619569871143,-0.015460529674731306
262715994363900,2,1,28.274335861206055,22.200000762939453,-458.1000061035156,-1297.60400390625,true,262715967256500,0.012543594908837162,0.003597146230876685,-0.00027884619569871143,-0.015460529674731306
262715994363900,2,2,27.234512329101562,46.80000305175781,373.0500183105469,-1333.177978515625,true,262715967256500,0.012543594908837162,0.003597146230876685,-0.00027884619569871143,-0.015460529674731306
262715994363900,2,3,26.216814041137695,433.20001220703125,16.200000762939453,-1318.657958984375,true,262715967256500,0.012543594908837162,0.003597146230876685,-0.00027884619569871143,-0.015460529674731306
262715994363900,2,4,27.765487670898438,370.5,-2.5500001907348633,-1282.5999755859375,true,262715967256500,0.012543594908837162,0.003597146230876685,-0.00027884619569871143,-0.015460529674731306
262716006456000,0,0,25.707963943481445,31.500001907348633,-57.45000076293945,648.3179931640625,true,262715967256500,0.006085743192325171,0.01635147146523079,-0.00011746799702883547,-0.02173933991280173
262716006456000,0,1,26.659292221069336,17.55000114440918,-171.75,502.8760070800781,true,262715967256500,0.006085743192325171,0.01635147146523079,-0.00011746799702883547,-0.02173933991280173
262716006456000,0,2,26.880531311035156,43.20000076293945,126.9000015258789,548.1300048828125,true,262715967256500,0.006085743192325171,0.01635147146523079,-0.00011746799702883547,-0.02173933991280173
262716006456000,0,3,27.831857681274414,118.50000762939453,15.600000381469727,545.9520263671875,true,262715967256500,0.006085743192325171,0.01635147146523079,-0.00011746799702883547,-0.02173933991280173
262716006456000,0,4,26.90265464782715,97.35000610351562,-37.20000076293945,533.6099853515625,true,262715967256500,0.006085743192325171,0.01635147146523079,-0.00011746799702883547,-0.02173933991280173
262716008838300,1,0,26.438053131103516,30.30000114440918,-62.70000076293945,-290.3999938964844,true,262715967256500,0.0048134629313079345,0.018864238396185853,-0.0000856744059494327,-0.02297634668831261
262716008838300,1,1,27.85398292541504,11.550000190734863,507.6000061035156,-341.7040100097656,true,262715967256500,0.0048134629313079345,0.018864238396185853,-0.0000856744059494327,-0.02297634668831261
262716008838300,1,2,26.017698287963867,-5.550000190734863,-490.95001220703125,-294.99798583984375,true,262715967256500,0.0048134629313079345,0.018864238396185853,-0.0000856744059494327,-0.02297634668831261
262716008838300,1,3,28.407079696655273,-482.5500183105469,29.100000381469727,-258.2139892578125,true,262715967256500,0.0048134629313079345,0.018864238396185853,-0.0000856744059494327,-0.02297634668831261
262716008838300,1,4,27.035398483276367,-476.1000061035156,6.150000095367432,-238.3699951171875,true,262715967256500,0.0048134629313079345,0.018864238396185853,-0.0000856744059494327,-0.02297634668831261
262716011043700,2,0,28.16371726989746,28.350000381469727,-63.60000228881836,-1497.738037109375,true,262715967256500,0.003635657076609785,0.02119041737848376,-0.00005624167885103426,-0.024121498324425485
262716011043700,2,1,28.296459197998047,19.200000762939453,-456.45001220703125,-1307.283935546875,true,262715967256500,0.003635657076609785,0.02119041737848376,-0.00005624167885103426,-0.024121498324425485
262716011043700,2,2,27.544246673583984,51.750003814697266,369.9000244140625,-1353.2640380859375,true,262715967256500,0.003635657076609785,0.02119041737848376,-0.00005624167885103426,-0.024121498324425485
262716011043700,2,3,26.3938045501709,430.95001220703125,10.65000057220459,-1314.5439453125,true,262715967256500,0.003635657076609785,0.02119041737848376,-0.00005624167885103426,-0.024121498324425485
262716011043700,2,4,27.765487670898438,373.20001220703125,-2.8500001430511475,-1279.4539794921875,true,262715967256500,0.003635657076609785,0.02119041737848376,-0.00005624167885103426,-0.024121498324425485
262716023156200,0,0,25.464601516723633,26.100000381469727,-63.150001525878906,649.77001953125,true,262716015257900,0.0010456787625549848,0.013230024206077894,-0.00015696311156208388,-0.020028543539341373
262716023156200,0,1,26.76991081237793,10.5,-175.0500030517578,511.10400390625,true,262716015257900,0.0010456787625549848,0.013230024206077894,-0.00015696311156208388,-0.020028543539341373
262716023156200,0,2,26.85840606689453,43.5,118.20000457763672,538.4500122070312,true,262716015257900,0.0010456787625549848,0.013230024206077894,-0.00015696311156208388,-0.020028543539341373
262716023156200,0,3,28.030973434448242,122.25000762939453,24.900001525878906,552.72802734375,true,262716015257900,0.0010456787625549848,0.013230024206077894,-0.00015696311156208388,-0.020028543539341373
262716023156200,0,4,26.969026565551758,96.45000457763672,-38.10000228881836,530.947998046875,true,262716015257900,0.0010456787625549848,0.013230024206077894,-0.00015696311156208388,-0.020028543539341373
262716025536200,1,0,26.3938045501709,28.200000762939453,-58.20000076293945,-277.5740051269531,true,262716015257900,0.0009434186142677664,0.009491901487122235,-0.00020426091052106992,-0.018135833280384053
262716025536200,1,1,27.85398292541504,21.900001525878906,507.1500244140625,-328.1520080566406,true,262716015257900,0.0009434186142677664,0.009491901487122235,-0.00020426091052106992,-0.018135833280384053
262716025536200,1,2,25.929203033447266,-4.800000190734863,-489.45001220703125,-292.33599853515625,true,262716015257900,0.0009434186142677664,0.009491901487122235,-0.00020426091052106992,-0.018135833280384053
262716025536200,1,3,28.252212524414062,-487.8000183105469,36.0,-260.1499938964844,true,262716015257900,0.0009434186142677664,0.009491901487122235,-0.00020426091052106992,-0.018135833280384053
262716025536200,1,4,26.946903228759766,-477.45001220703125,10.200000762939453,-236.19200134277344,true,262716015257900,0.0009434186142677664,0.009491901487122235,-0.00020426091052106992,-0.018135833280384053
262716027752300,2,0,28.119468688964844,24.900001525878906,-62.85000228881836,-1509.8380126953125,true,262716015257900,0.0008482006669487309,0.006011206631039195,-0.0002483015207198132,-0.01637346554724316
262716027752300,2,1,28.517698287963867,22.200000762939453,-460.3500061035156,-1300.0240478515625,true,262716015257900,0.0008482006669487309,0.006011206631039195,-0.0002483015207198132,-0.01637346554724316
262716027752300,2,2,27.234512329101562,48.150001525878906,372.3000183105469,-1350.60205078125,true,262716015257900,0.0008482006669487309,0.006011206631039195,-0.0002483015207198132,-0.01637346554724316
262716027752300,2,3,26.415929794311523,431.4000244140625,10.200000762939453,-1322.530029296875,true,262716015257900,0.0008482006669487309,0.006011206631039195,-0.0002483015207198132,-0.01637346554724316
262716027752300,2,4,27.72123908996582,372.0,2.5500001907348633,-1276.550048828125,true,262716015257900,0.0008482006669487309,0.006011206631039195,-0.0002483015207198132,-0.01637346554724316
262716039851700,0,0,25.42035484313965,27.900001525878906,-56.55000305175781,648.3179931640625,true,262716015257900,0.0003283324156099195,-0.012992592539436472,-0.0004887531966544166,-0.006751340124038024
262716039851700,0,1,26.792036056518555,10.800000190734863,-169.5,509.4100036621094,true,262716015257900,0.0003283324156099195,-0.012992592539436472,-0.0004887531966544166,-0.006751340124038024
262716039851700,0,2,27.12389373779297,47.25,124.20000457763672,547.4039916992188,true,262716015257900,0.0003283324156099195,-0.012992592539436472,-0.0004887531966544166,-0.006751340124038024
262716039851700,0,3,27.831857681274414,114.60000610351562,11.850000381469727,544.9840087890625,true,262716015257900,0.0003283324156099195,-0.012992592539436472,-0.0004887531966544166,-0.006751340124038024
262716039851700,0,4,27.256637573242188,101.85000610351562,-33.0,529.0120239257812,true,262716015257900,0.0003283324156099195,-0.012992592539436472,-0.0004887531966544166,-0.006751340124038024
262716042229700,1,0,26.482301712036133,28.80000114440918,-57.900001525878906,-291.1260070800781,true,262716015257900,0.00022615820022042136,-0.016727573978796366,-0.0005360112495638573,-0.004860220377903356
262716042229700,1,1,27.743362426757812,15.450000762939453,508.0500183105469,-336.13800048828125,true,262716015257900,0.00022615820022042136,-0.016727573978796366,-0.0005360112495638573,-0.004860220377903356
262716042229700,1,2,25.995574951171875,-3.0,-486.7500305175781,-300.8059997558594,true,262716015257900,0.00022615820022042136,-0.016727573978796366,-0.0005360112495638573,-0.004860220377903356
262716042229700,1,3,28.23008918762207,-487.6500244140625,33.900001525878906,-256.5199890136719,true,262716015257900,0.00022615820022042136,-0.016727573978796366,-0.0005360112495638573,-0.004860220377903356
262716042229700,1,4,26.969026565551758,-475.6500244140625,10.200000762939453,-235.9499969482422,true,262716015257900,0.00022615820022042136,-0.016727573978796366,-0.0005360112495638573,-0.004860220377903356
262716044465000,2,0,28.00885009765625,23.25,-61.35000228881836,-1508.385986328125,true,262716015257900,0.0001301152970832704,-0.02023842511899871,-0.0005804334218382361,-0.003082583721664995
262716044465000,2,1,28.539823532104492,20.55000114440918,-458.8500061035156,-1306.800048828125,true,262716015257900,0.0001301152970832704,-0.02023842511899871,-0.0005804334218382361,-0.003082583721664995
262716044465000,2,2,27.27876091003418,52.500003814697266,370.0500183105469,-1345.0360107421875,true,262716015257900,0.0001301152970832704,-0.02023842511899871,-0.0005804334218382361,-0.003082583721664995
262716044465000,2,3,26.172565460205078,434.8500061035156,12.15000057220459,-1328.3380126953125,true,262716015257900,0.0001301152970832704,-0.02023842511899871,-0.0005804334218382361,-0.003082583721664995
262716044465000,2,4,27.743362426757812,371.25,-7.500000476837158,-1288.6500244140625,true,262716015257900,0.0001301152970832704,-0.02023842511899871,-0.0005804334218382361,-0.003082583721664995
262716056725400,0,0,25.553096771240234,30.30000114440918,-59.400001525878906,643.2360229492188,true,262716047493300,0.0,-0.025181262100925115,-0.008297997607352697,0.0071695424553555095
262716056725400,0,1,26.725664138793945,11.25,-178.20001220703125,503.843994140625,true,262716047493300,0.0,-0.025181262100925115,-0.008297997607352697,0.0071695424553555095
262716056725400,0,2,26.90265464782715,41.70000076293945,132.75,552.72802734375,true,262716047493300,0.0,-0.025181262100925115,-0.008297997607352697,0.0071695424553555095
262716056725400,0,3,28.00885009765625,122.10000610351562,18.600000381469727,549.0980224609375,true,262716047493300,0.0,-0.025181262100925115,-0.008297997607352697,0.0071695424553555095
262716056725400,0,4,26.99114990234375,96.1500015258789,-43.650001525878906,536.27197265625,true,262716047493300,0.0,-0.025181262100925115,-0.008297997607352697,0.0071695424553555095
262716058941900,1,0,26.327434539794922,23.400001525878906,-53.400001525878906,-284.5920104980469,true,262716047493300,0.0,-0.025226030614087194,-0.010136429682908161,0.009052743044073053
262716058941900,1,1,28.00885009765625,13.65000057220459,513.300048828125,-342.42999267578125,true,262716047493300,0.0,-0.025226030614087194,-0.010136429682908161,0.009052743044073053
262716058941900,1,2,26.128318786621094,-4.950000286102295,-486.3000183105469,-302.0159912109375,true,262716047493300,0.0,-0.025226030614087194,-0.010136429682908161,0.009052743044073053
262716058941900,1,3,28.030973434448242,-483.1500244140625,32.400001525878906,-264.0220031738281,true,262716047493300,0.0,-0.025226030614087194,-0.010136429682908161,0.009052743044073053
262716058941900,1,4,27.05752182006836,-475.3500061035156,12.0,-235.2239990234375,true,262716047493300,0.0,-0.025226030614087194,-0.010136429682908161,0.009052743044073053
262716061155900,2,0,27.920352935791016,24.750001907348633,-61.20000076293945,-1502.093994140625,true,262716047493300,0.0,-0.02527074863264837,-0.011972788182921603,0.010933819562647669
262716061155900,2,1,28.340707778930664,18.0,-451.20001220703125,-1301.2340087890625,true,262716047493300,0.0,-0.02527074863264837,-0.011972788182921603,0.010933819562647669
262716061155900,2,2,27.43362808227539,53.250003814697266,378.3000183105469,-1342.1319580078125,true,262716047493300,0.0,-0.02527074863264837,-0.011972788182921603,0.010933819562647669
262716061155900,2,3,26.261062622070312,428.5500183105469,15.300000190734863,-1325.1920166015625,true,262716047493300,0.0,-0.02527074863264837,-0.011972788182921603,0.010933819562647669
262716061155900,2,4,27.831857681274414,372.3000183105469,-2.4000000953674316,-1284.7779541015625,true,262716047493300,0.0,-0.02527074863264837,-0.011972788182921603,0.010933819562647669
262716073433600,0,0,25.66371726989746,27.000001907348633,-57.750003814697266,642.7520141601562,true,262716047493300,0.0,-0.02551873165725927,-0.022156283555828122,0.021365297960165088
262716073433600,0,1,26.637168884277344,9.300000190734863,-172.35000610351562,497.30999755859375,true,262716047493300,0.0,-0.02551873165725927,-0.022156283555828122,0.021365297960165088
