t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
609729959784200,-3.1492,-0.8058,0.9531,-0.3848,1
609730001110500,-2.5792,-1.3175,0.8433,-0.2747,1
609730048949500,-3.1009,-0.7959,0.8949,-0.3848,1
609730094205600,-3.1492,-0.1503,-0.3276,0.2403,1
609730140774100,-3.1009,-0.7388,0.2127,0.2403,1
609730171585900,-3.0070,-0.2924,0.2459,-0.2747,1
609730206789800,-3.1492,-0.1503,-0.3276,0.2988,1
609730236297700,-2.5792,-0.7202,-0.3276,0.9034,1
609730279710600,-2.6425,0.4067,-0.8375,0.2779,1
609730313806700,-2.6425,0.4067,-0.8375,0.2779,1
609730346779300,-2.0955,-0.1206,-0.2629,-0.9076,1
609730378583900,-2.0568,-0.7014,0.2792,0.3155,1
609730413712600,-1.5336,-0.7242,-0.1752,-0.3426,1
609730456039000,-1.5336,-1.2715,0.9418,-0.3469,1
609730490668100,-1.5534,-1.2715,0.3720,0.2228,1
609730532862500,-1.5336,-0.1396,-0.2304,-0.2600,1
609730570719800,-1.5336,-0.1396,-0.2304,-0.2144,1
609730611510200,-1.5336,-0.6825,0.3125,0.3531,1
609730650053700,-1.5336,-0.6825,0.3125,0.3923,1
609730681372400,-2.0568,0.3470,0.4170,-0.2578,1
609730714432200,-2.0766,0.3470,0.4170,-0.2186,1
609730748865200,-1.5336,-0.1396,-0.1901,0.3128,1
609730797069400,-1.5336,-0.1396,0.3804,-0.2186,1
609730834901900,-1.5336,-0.1396,0.3804,-0.2186,1
609730875111700,-1.5336,-0.1761,-0.1938,-0.2600,1
609730920779100,-2.0568,0.3836,-0.1901,0.8933,1
609730954960500,-1.5336,-0.1396,-0.2715,-0.1732,1
609730990721900,-1.5336,-0.1396,0.3804,0.3228,1
609731029845500,-1.5873,-0.1056,0.3804,-0.2578,1
609731064502700,-1.5336,-1.2246,1.4655,-0.2186,1
609731097964200,-1.5336,-0.1396,0.3804,-0.2578,1
609731130079800,-1.5534,-0.7242,0.9305,-0.2232,1
609731173403300,-1.0010,-0.6919,0.3458,0.3908,1
609731205041700,-1.5336,-0.1396,0.3458,-0.2232,1
609731252576400,-1.5336,-0.1396,0.3458,0.3908,1
609731297753900,-0.4855,-1.1877,0.3804,0.3562,1
609731337873100,-1.0389,0.4535,-0.1650,1.0437,1
609731378651100,0.5644,-0.6051,-0.1090,0.4430,1
609731415147400,0.5644,-0.6260,0.4669,-0.0923,1
609731455884800,0.5644,-0.6051,-0.1321,1.0948,1
609731490205100,0.5644,-0.6260,1.0568,-0.0731,1
609731529138800,0.5349,-0.0306,0.4792,-0.0615,1
609731561266500,1.6153,-0.5656,-0.0661,-0.0746,1
609731596538000,1.6153,-1.1109,1.6366,-0.6161,1
609731633717900,2.1409,-1.1017,1.1017,0.0000,1
609731672087400,1.6153,-0.0200,0.5457,-0.6161,1
609731709225100,1.6104,0.5305,0.0000,0.0000,1
609731745640200,2.1409,0.0000,0.5787,-0.5787,1
609731784091000,1.0897,1.0512,0.0000,0.0000,1
609731831633200,2.6665,-0.5256,0.0000,0.0000,1
609731870538100,2.6665,-0.5256,0.0000,0.6161,1
609731907523800,2.6665,0.0200,0.0273,0.0498,1
609731945505000,2.6665,0.0200,0.6117,0.0746,1
609731981069400,2.6665,0.0200,0.6117,0.0615,1
609732015584000,3.2011,0.0253,0.6064,0.0746,1
609732045266100,2.6665,0.0200,0.6117,0.0746,1
609732086733200,3.7175,-1.0256,0.6182,0.0628,1
609732128136400,3.7019,0.0505,0.0556,0.0746,1
609732161183400,3.7175,-0.4853,0.6271,-0.4730,1
609732207305200,3.7175,0.0600,0.0818,-0.4730,1
609732255087100,3.1971,0.0612,0.6614,-0.4661,1
609732304389500,3.1971,0.0612,0.6614,-0.4661,1
609732336996400,3.7175,0.6051,-0.4282,0.0942,1
609732382702000,3.7320,0.0454,0.1168,0.0942,1
609732415562300,4.7673,-0.4448,0.1321,0.7637,1
609732462690400,4.7916,-0.4690,0.1321,0.1491,1
609732504832300,4.7673,0.0999,-0.3890,0.1255,1
609732536715600,5.2771,0.0999,-0.4126,0.1758,1
609732581718000,4.7673,-0.4238,0.1111,0.1758,1
609732616704100,4.7673,-0.4238,0.1111,0.1758,1
609732648294300,4.2086,-0.4209,0.1321,0.1491,1
609732682553700,5.2916,0.1198,0.1977,-0.3574,1
609732723856300,5.2916,0.1511,0.2017,0.1879,1
609732794849400,5.8154,0.1761,-0.3471,0.2279,1
609732829897300,5.8154,0.1761,-0.3471,0.2279,1
609732864537200,5.2916,0.6999,0.1938,0.2600,1
609732900772900,4.7858,0.6342,0.2304,0.3066,1
609732945945900,5.3207,0.6708,0.1938,0.3066,1
609732990700500,6.3499,0.1761,0.7233,-0.8825,1
609733021169700,5.8154,0.1761,0.7693,-0.2688,1
609733067709800,5.8695,0.1422,0.7693,-0.2688,1
609733113255900,5.8493,0.6485,0.2629,0.2966,1
609733156675300,6.3773,0.1623,0.2212,-0.3155,1
609733189570500,5.8695,0.6903,0.7957,-0.8900,1
609733224502100,6.3386,0.2010,0.7957,0.3331,1
609733268761900,7.4143,0.1823,0.2485,-0.2779,1
609733316533500,7.3956,0.1790,0.8688,-0.8513,1
609733363641900,6.9045,0.1823,0.8219,-0.2403,1
609733398586100,7.4391,0.1823,0.8219,-0.7981,1
609733433778200,7.3827,-0.2959,0.8804,0.3109,1
609733472277800,6.9045,0.1823,0.8219,-0.2403,1
609733520995900,8.4381,-0.2703,0.8479,-0.2029,1
609733569777300,7.4512,0.7476,0.3667,0.3412,1
609733615351100,7.9172,0.2505,0.8479,-0.1367,1
609733648872500,6.8961,0.6905,0.3596,-0.1367,1
609733695807800,8.4381,-0.2703,1.4189,-1.3240,1
609733730708800,7.4512,0.2022,1.4189,-0.7740,1
609733771268100,7.9565,0.2221,0.9434,-0.1628,1
609733804075000,8.5450,0.1110,1.0005,-0.7776,1
609733836883300,8.4811,0.1796,0.4613,-0.7776,1
609733872370700,7.9565,0.7663,0.9744,-0.8108,1
609733914850200,9.0156,0.2418,0.3991,1.0618,1
609733947221400,8.9909,0.3051,0.8356,0.6492,1
609733979684600,8.9666,0.7848,0.4313,-0.0442,1
609734015331400,9.5391,0.3298,0.3629,-0.1249,1
609734054151700,8.5013,0.8533,0.3629,0.5738,1
609734086632600,9.0681,0.1978,1.0051,0.5224,1
609734130034200,9.0681,0.7396,0.4633,0.6161,1
609734165321600,9.0681,0.7396,0.4633,-0.0872,1
609734197719100,10.1297,0.2860,0.3898,0.6161,1
609734231664700,9.5471,0.3543,0.9619,-0.0497,1
609734263423600,9.5471,0.8212,-0.0771,0.5224,1
609734303976300,9.5471,0.8212,-0.0771,0.5224,1
609734336643200,10.0367,0.8998,0.4164,-0.0497,1
609734381588600,10.1297,0.7529,0.5833,-0.0444,1
609734411405600,9.6154,0.8315,1.0807,-0.1063,1
609734450814000,9.6154,1.2919,0.5264,0.0876,1
609734490074700,9.5861,0.8496,0.5368,-0.0063,1
609734526869400,10.6555,0.7660,0.5264,0.0876,1
609734570733200,10.6555,0.7660,1.1944,-0.5804,1
609734615460500,10.6555,0.7660,1.1944,-0.5804,1
609734648560500,10.0682,0.9226,0.4429,0.1897,1
609734695752000,10.6455,0.8675,0.5685,0.0315,1
609734740569400,10.6455,1.4082,0.0278,0.0315,1
609734794918300,11.1887,0.3445,1.1405,0.1839,1
609734829803500,11.2325,0.8014,0.5999,-0.5406,1
609734866091200,11.2325,0.8014,0.5999,-0.5406,1
609734900849900,11.1703,0.3636,0.5999,0.0690,1
609734943704700,11.5961,1.0626,0.5046,0.6762,1
609734979909000,12.3130,0.2752,0.5999,0.6762,1
609735016706600,12.2246,0.3636,0.5999,0.6762,1
609735057908000,11.7784,0.2752,0.5999,0.6762,1
609735092921600,11.7986,0.8141,0.6309,0.8382,1
609735127794300,12.7445,-0.0611,1.0746,0.1062,1
609735162392500,12.2246,1.0027,0.6433,-0.0063,1
609735210264300,12.3030,0.2895,0.7435,0.5983,1
609735254632000,12.2100,1.0247,1.1220,0.1797,1
609735303776900,12.8460,0.4088,1.2454,0.1897,1
609735352713600,13.2627,0.5064,1.1220,0.3131,1
609735381824400,13.4597,0.3094,1.2454,0.1897,1
609735418334700,13.1669,1.1422,0.1347,1.3657,1
609735461316800,13.3603,1.6034,0.4904,-0.3833,1
609735498619500,13.8814,0.4277,1.1451,-0.1137,1
609735538381100,13.3468,0.9655,0.1676,0.7949,1
609735571767700,13.8814,0.9655,0.6073,0.3553,1
609735605972200,12.7098,1.0676,0.7360,0.9773,1
609735644197600,12.8271,1.0824,1.3214,-0.4757,1
609735694063900,13.8814,1.5012,0.7660,0.2631,1
609735727770300,13.3270,1.5012,0.7660,0.2631,1
609735763608400,13.8462,0.9820,0.7660,0.2631,1
609735803648100,13.8814,1.0824,0.6191,0.8289,1
609735833324400,13.8462,0.5632,1.1848,-0.3391,1
609735868599400,13.8862,0.9820,1.3291,-0.1516,1
609735907188600,14.9178,0.4648,1.3291,-0.1516,1
609735944947400,14.3832,0.9982,0.9375,0.3117,1
609735978852700,14.4963,1.0116,0.8111,0.1574,1
609736024271400,14.3832,1.5293,0.2646,0.8952,1
609736070564800,14.5164,1.5473,0.8409,0.3480,1
609736119524900,14.3832,1.6604,0.6939,1.0934,1
609736153687300,15.0361,1.1612,0.7073,0.3480,1
609736196470000,15.0361,1.0277,0.8409,1.1158,1
609736228026100,14.8918,0.6320,1.4035,-0.2146,1
609736274474700,15.5334,0.5102,0.9908,0.1981,1
609736305795100,15.5334,0.5102,0.9908,0.1981,1
609736338124700,16.0432,1.0435,0.8702,-0.2146,1
609736383718900,15.0159,1.5610,1.0252,0.2288,1
609736420696300,16.0679,1.1817,0.7319,0.3839,1
609736454781700,15.0136,1.5742,0.3394,0.3839,1
609736491100300,14.8618,1.6961,0.8990,-0.1757,1
609736527330600,15.9225,1.1851,1.0591,0.2591,1
609736570007800,16.5585,1.2018,0.7561,-0.0063,1
609736620735600,15.4989,1.7345,0.3836,0.4341,1
609736654076000,16.1596,1.0887,0.7799,0.8193,1
609736696776700,16.6945,1.6186,0.2500,1.2279,1
609736744386100,17.7439,0.5738,0.9451,0.8766,1
609736795589800,16.6745,0.5738,1.6767,0.5213,1
609736829920500,17.6068,1.3954,0.8187,1.0938,1
609736868411600,17.6068,1.3954,0.8187,1.0938,1
609736916449500,16.6896,1.2584,0.9921,-0.0775,1
609736950060000,17.2290,2.1457,1.0012,0.1398,1
609736997098900,17.5805,0.8872,0.8187,0.5046,1
609737031649300,16.5226,1.3954,1.3736,-0.0503,1
609737074399300,17.2296,1.6308,1.1795,0.5563,1
609737106018400,17.0723,1.9270,1.0203,0.5563,1
609737138294700,17.5805,1.4188,1.0203,-0.0385,1
609737172439300,17.7218,1.2775,1.3935,-0.4117,1
609737212895900,18.7662,1.2962,0.4917,0.5563,1
609737246810100,18.7662,1.2962,0.8649,0.1831,1
609737289227400,18.2317,1.2962,1.4129,-0.3649,1
609737340733200,17.7120,1.8217,1.6241,-0.5110,1
609737386769200,17.5665,1.9671,1.0751,0.0380,1
609737433244100,18.2317,1.9926,0.3515,0.5907,1
609737465671200,17.6968,2.3441,0.5527,0.6245,1
609737511652100,18.3797,1.6737,1.6241,0.0754,1
609737558208800,18.8912,1.1622,1.0751,0.8348,1
609737594628200,19.4257,1.8599,0.9265,0.0754,1
609737632273400,18.8650,1.6953,0.5824,0.8732,1
609737677610800,19.9344,2.0574,0.9662,0.1273,1
609737710475400,19.3999,1.8747,1.3534,0.2852,1
609737740770900,19.4200,1.3512,1.6724,-0.0882,1
609737776758100,18.1892,2.0121,1.6724,0.1273,1
609737820111100,19.3999,1.8747,1.1489,0.1273,1
609737859578400,19.3999,1.3512,1.6724,0.4897,1
609737912621700,19.0461,2.0491,1.1277,0.3279,1
609737947833000,19.3860,1.3688,1.1489,-0.0882,1
609737984846300,20.5759,1.4057,0.9879,0.7428,1
609738021036800,19.9344,2.5817,0.9879,0.3894,1
609738059407900,19.9058,1.3688,1.3534,0.7310,1
609738098464000,20.5560,1.2189,1.3837,0.5338,1
609738130581400,19.8891,1.5728,1.1968,-0.0447,1
609738174975100,20.5759,1.2189,1.3837,0.5338,1
609738205924400,19.5339,1.9128,0.9879,0.1643,1
609738246896100,20.0688,2.4337,0.4670,0.1643,1
609738288683300,20.9186,2.0937,0.6759,-0.0447,1
609738320579800,20.9186,2.0937,0.6759,-0.0447,1
609738353772200,20.5960,1.4057,0.9879,0.3894,1
609738396801800,21.1104,1.9267,1.2224,0.7962,1
609738432016000,21.0601,1.4226,1.5471,0.2365,1
609738471867500,22.1155,1.4390,1.2473,0.4935,1
609738509662000,21.7588,0.7437,1.5471,1.0454,1
609738550829900,21.6011,1.4390,1.2473,0.8278,1
609738596345700,21.2239,1.9774,1.0692,0.2895,1
609738642791600,21.5809,2.1553,1.2952,0.0635,1
609738676502700,21.5809,1.9529,1.2717,0.2895,1
609738721577100,21.9200,1.7964,1.2952,0.0635,1
609738755112400,21.7256,1.4757,0.7528,0.6060,1
609738796910200,22.2407,1.4757,1.8334,0.0945,1
609738836512800,21.2390,2.4916,0.7811,0.0635,1
609738876287800,21.2390,2.4916,0.7811,0.0635,1
609738910646300,22.7591,1.4913,1.0891,0.3246,1
609738946550500,22.5737,1.4703,1.5255,0.0945,1
609738988260900,22.7703,1.9898,1.3192,0.5978,1
609739026767800,22.2605,2.5002,1.3426,0.3786,1
609739065346100,22.2393,1.4913,1.0891,1.1425,1
609739098939000,22.2605,2.5002,0.8088,0.3437,1
609739131475300,22.2393,2.2155,1.1288,0.0640,1
609739163147100,22.7793,2.0017,0.8088,1.1711,1
609739195280000,22.7591,2.2155,1.1288,-0.1901,1
609739246955800,23.2544,1.7202,1.9006,-0.1345,1
609739280583600,23.4467,1.8207,1.0745,0.7038,1
609739328602000,23.9423,1.5426,1.9191,-0.0952,1
609739370715000,23.9812,2.0382,1.9191,0.1731,1
609739403788800,24.4768,2.2741,1.7118,-0.0566,1
609739437900200,23.9423,2.2741,1.4384,0.2168,1
609739476671200,24.1416,2.5809,0.9323,0.7744,1
609739510365000,24.6374,2.3177,0.9731,-0.0566,1
609739545655100,24.6374,1.8565,1.1609,0.2168,1
609739589290000,24.6176,2.0851,1.4602,0.2464,1
609739630468600,24.6374,2.0851,1.4602,0.5232,1
609739669319800,23.9148,2.7900,0.9582,-0.0385,1
609739713565600,25.1296,1.5929,1.4602,-0.3111,1
609739746882500,25.1296,2.0949,0.9582,-0.0385,1
609739783930400,24.6176,2.8232,1.2454,0.5563,1
609739823857900,25.3395,2.3829,1.5020,-0.5185,1
609739862363400,25.3395,2.1211,0.7221,0.8055,1
609739899020200,25.4578,2.3012,1.7443,0.5797,1
609739937413900,25.1296,2.3310,2.0302,-0.2286,1
609739976433300,25.6641,2.5928,1.2463,0.5797,1
609740012791500,25.0834,1.6062,2.0000,0.0378,1
609740046477900,25.6183,1.8423,1.7639,0.8787,1
609740088648800,25.6385,1.8423,2.0302,0.6124,1
609740121487300,25.6183,2.1041,1.7683,0.6124,1
609740168493900,26.0836,1.8585,1.8001,-0.2135,1
609740215443000,25.6183,2.3436,2.0460,-0.4594,1
609740250379300,25.8316,2.6274,1.0318,0.6124,1
609740290586700,25.8316,2.1303,1.8001,0.8902,1
609740323499700,26.1034,2.3556,1.5489,0.0952,1
609740354767900,26.1034,2.3556,1.2792,0.9140,1
609740388436300,26.3200,2.3859,1.3020,-0.1949,1
609740433483100,26.3200,2.1390,1.8235,-0.1794,1
609740481763600,26.3200,2.3859,1.5766,0.3696,1
609740525683000,27.3392,1.9012,1.3020,0.9438,1
609740572470200,26.8047,2.3973,1.0805,0.3696,1
609740605215400,26.8047,2.3973,1.0805,0.3696,1
609740639257200,26.8047,2.3973,1.8789,-0.1292,1
609740677633100,27.3392,2.1471,1.8462,0.7006,1
609740715609400,27.3392,2.3973,1.0805,0.6692,1
609740751548900,26.8047,2.3973,1.0805,1.2162,1
609740826255400,27.0283,2.6654,0.8264,0.1320,1
609740863893600,27.0283,2.6654,0.8264,0.1320,1
609740896450100,27.0283,1.6776,2.0921,0.3975,1
609740946459100,27.0283,1.6776,2.0921,-0.1459,1
609740986521600,27.0283,2.1737,1.5960,0.1537,1
609741022185100,27.5628,2.4282,0.8260,1.5251,1
609741061808000,27.0283,2.1737,1.8789,0.4177,1
609741103754500,27.0283,2.1737,1.8789,-0.1292,1
609741136472500,27.5628,2.1737,1.5960,0.7006,1
609741181483200,27.0283,2.1737,1.5960,0.7006,1
609741228739500,27.2857,2.1708,1.6244,0.9589,1
609741276546200,27.2857,2.1708,1.6244,0.4177,1
609741322354500,26.8047,2.6518,1.6244,0.4177,1
609741370467300,26.7659,2.1708,1.3415,0.4590,1
609741404319400,27.8202,2.4080,1.6148,0.1901,1
609741440447400,27.8202,2.4080,1.1043,0.7006,1
609741482211000,27.8202,2.1708,1.3415,0.7006,1
609741524536000,27.2659,2.4080,1.6148,0.1901,1
609741561710500,27.0283,2.4282,1.8520,0.1901,1
609741596541600,26.5086,2.4282,1.6244,0.4177,1
609741630370700,27.0085,2.1737,1.8789,0.4177,1
609741681470300,26.8047,2.6518,1.3415,0.7006,1
609741726678100,27.3059,1.9163,1.0805,0.9130,1
609741773731400,24.6374,3.8216,1.3030,0.8902,1
609741812710800,24.4768,3.0502,1.9763,0.5797,1
609741854669800,23.4467,2.2596,1.9485,1.0512,1
609741893072700,22.9477,2.3197,1.0745,0.6627,1
609741930196800,21.8956,2.3154,1.3426,0.3786,1
609741964382800,21.2239,1.9774,1.8334,0.3437,1
609742007503700,20.7041,2.4823,1.8334,-0.1497,1
609742055670200,20.3741,2.1110,1.4691,0.2718,1
609742103060700,20.0410,1.9267,1.2224,0.5612,1
609742149701400,19.9058,2.4058,0.8669,0.9987,1
609742196591500,18.8912,2.5661,0.9662,0.9354,1
609742234588200,18.2317,2.3441,1.2977,0.3045,1
609742272693000,16.0289,2.4191,1.7336,-0.0127,1
609742320375100,15.6575,2.1257,0.9451,0.4696,1
609742354022200,13.9614,2.7542,0.7561,0.5943,1
609742396685500,13.8660,2.3111,1.2699,0.2180,1
609742442930700,11.6602,1.5646,1.4050,0.6976,1
609742491253500,11.2523,2.6343,0.5935,0.7949,1
609742521686700,10.1012,2.4715,0.7435,0.7256,1
609742555040500,10.1012,2.0279,0.5046,0.0690,1
609742588386900,10.1012,2.0279,0.5046,0.0690,1
609742621311200,9.0681,1.9025,1.1108,0.6411,1
609742655096700,8.4613,1.9456,1.0807,0.0958,1
609742711496800,7.4068,1.3778,1.5088,0.5580,1
609742748898100,7.4603,1.3060,1.5675,-0.0827,1
609742791624400,7.4112,1.2919,0.9744,-0.0442,1
609742826751900,5.8295,1.7839,0.9120,-0.8171,1
609742863470300,4.7718,0.6198,1.3494,-0.2688,1
609742904165500,4.7718,0.6198,0.7740,0.2144,1
609742946517900,3.7320,1.7107,0.7426,-0.3531,1
609742991713400,3.7122,1.6793,0.1977,0.2632,1
609743039261600,3.6928,1.7107,0.7838,-0.3942,1
609743086661100,3.7320,1.1352,-0.4357,0.8202,1
609743120439000,3.7031,0.6194,0.7096,0.1862,1
609743166469500,3.7122,0.5905,0.1090,0.1989,1
609743213438000,3.6833,0.0901,1.2101,-0.3729,1
609743247747400,3.1723,1.1305,0.1321,0.1491,1
609743288711300,3.6976,0.0600,1.2547,-0.4546,1
609743322438400,3.1723,0.5854,0.6771,-0.4661,1
609743371680800,3.1723,0.5854,0.0991,0.7271,1
609743409512600,2.6665,1.1109,0.0991,0.0923,1
609743448072000,2.6467,1.1109,0.6771,0.1491,1
609743479195800,2.6665,1.1109,0.0991,0.1119,1
609743521006900,2.6467,0.5656,0.6271,0.1293,1
609743573781100,2.6420,0.5704,0.6271,0.1293,1
609743620419900,2.6420,1.1003,0.0972,0.7183,1
609743670534400,2.6665,0.5656,0.6271,-0.4864,1
609743715335800,2.6420,0.5704,0.6271,0.1096,1
609743747560200,2.6618,0.5704,0.6445,0.7009,1
609743786522200,2.6467,0.0253,1.1848,0.1119,1
609743824096700,2.6665,0.0200,1.1727,0.1493,1
609743863869300,2.6665,0.0200,1.1727,0.1096,1
609743904172000,2.1316,0.0200,0.6001,0.0862,1
609743954004500,2.6665,1.1109,-0.4792,0.6903,1
609744000521400,2.6665,1.1109,0.0818,0.1493,1
609744045968100,2.6467,0.0200,1.1900,0.0923,1
609744080416600,2.6516,0.0152,1.1727,-0.4864,1
609744124204800,2.6665,0.0253,1.1675,-0.4864,1
609744171535300,2.6467,0.0200,0.6117,0.6903,1
609744220727800,3.1763,0.5656,0.0661,0.0746,1
609744256166600,3.1763,1.1109,0.0991,-0.5168,1
609744297768200,3.1723,-1.0512,1.1458,0.0731,1
609744331750800,3.1763,-0.5256,0.5846,-0.5846,1
609744376547500,3.1723,-1.0512,0.5787,-0.5787,1
609744424020700,3.1723,-1.0512,0.0000,0.0000,1
609744463677900,3.1723,-2.1424,1.6699,-1.1882,1
609744504065200,3.6976,-2.1222,0.5457,0.0000,1
609744545695600,3.6639,-2.6639,1.1017,0.0000,1
609744596694000,3.6976,-2.1222,0.5457,0.0000,1
609744640155000,3.6976,-2.1222,0.5457,0.0000,1
609744672649500,3.6976,-3.2131,1.0636,0.5729,1
609744720564600,3.6976,-4.3290,1.6067,-0.0996,1
609744759679500,3.6976,-4.3029,0.9906,-0.0923,1
609744828461700,3.6976,-4.3290,1.0341,-0.1293,1
609744874228600,3.6976,-4.3290,1.0341,-0.1293,1
609744911802200,3.6976,-4.3029,0.4126,0.4858,1
609744948270400,3.6976,-4.8470,0.9568,0.4858,1
609744998688800,3.6976,-4.8470,0.9799,0.4626,1
609745030781400,3.6976,-4.8470,0.9799,0.4430,1
609745066445500,3.6976,-4.8470,0.3792,0.4546,1
609745103199000,3.6976,-5.3906,0.9228,0.4546,1
609745157446000,3.7122,-5.4052,0.3458,1.0316,1
609745204332300,3.6976,-5.9753,0.9305,0.3908,1
609745252380100,4.2228,-6.5004,0.3542,1.5817,1
609745298754300,3.7122,-5.9481,0.3125,-0.2600,1
609745344627800,4.7475,-7.5255,0.8546,-0.2600,1
609745390874400,4.2228,-6.5004,-0.1752,0.3151,1
609745440639800,4.7475,-7.5255,0.8546,-0.2600,1
609745488829700,4.2228,-7.5940,0.8724,0.3155,1
609745531560800,4.2033,-7.5940,0.8724,0.3155,1
609745563953700,4.2228,-7.0007,-0.2437,0.8383,1
609745598187200,4.2228,-8.1393,0.8949,-0.3848,1
609745644458900,4.7718,-8.6884,0.8949,0.8383,1
609745688744600,4.7475,-8.6641,0.2698,0.9034,1
609745721647500,4.2228,-8.1393,0.8949,0.2783,1
609745756303900,4.2228,-8.0823,0.7862,0.3299,1
609745795627700,4.2228,-8.0823,0.8378,0.2262,1
609745832258000,4.7475,-8.6641,0.8949,0.2262,1
609745871329600,4.2422,-8.1588,0.2698,-0.3694,1
609745923737600,4.2228,-8.1393,0.8433,-0.3928,1
609745963101400,4.2228,-8.0823,0.2127,0.2403,1
609746004178000,4.2228,-8.1393,0.8949,-0.4445,1
609746048482400,4.2228,-8.6836,1.4392,-0.4445,1
609746081685500,4.2228,-8.6836,0.8141,-0.3694,1
609746115290600,4.7475,-9.2084,0.2418,0.2677,1
609746161900500,4.2228,-8.6836,0.8141,-0.3694,1
609746207458500,4.2422,-8.7030,0.2418,0.2029,1
609746252638000,4.2228,-9.7685,0.6857,0.8438,1
609746302736300,4.2228,-9.7685,0.6857,0.8438,1
609746347105700,4.2228,-9.7685,0.6857,0.9086,1
609746395056300,4.2228,-9.7685,0.7556,-0.3638,1
609746431014200,3.7122,-9.2579,0.7556,0.1656,1
609746474034300,4.2228,-9.8420,0.2595,0.8064,1
609746520889900,4.2037,-10.2898,0.7263,0.1285,1
609746566400400,4.2422,-10.8673,1.2653,0.1285,1
609746612502800,3.7122,-9.7984,0.6509,0.2040,1
609746661476100,4.2228,-10.3089,0.0771,0.7777,1
609746697967000,3.6976,-9.7838,0.7263,-0.3931,1
609746731744000,3.6976,-9.7838,0.0771,0.1726,1
609746786541300,3.6976,-10.8601,1.2345,0.0915,1
609746831943000,3.6976,-10.8601,0.5813,0.1413,1
609746870495000,4.2033,-12.0144,1.2105,0.1413,1
609746906143400,4.2033,-12.0144,1.2105,0.1413,1
609746937497700,3.6976,-11.5845,0.8274,0.6197,1
609746973304500,3.6976,-11.4893,1.2971,-0.0369,1
609747016766600,4.2228,-11.5640,0.1897,0.7117,1
609747065108600,3.6976,-11.4893,1.2971,-0.6446,1
609747103960000,3.6976,-10.8601,0.0110,0.0124,1
609747136817700,4.2228,-12.0144,0.6401,0.0124,1
609747178390400,3.6976,-11.4893,1.2971,-0.6446,1
609747222033200,3.6976,-11.3959,1.2037,-0.6446,1
609747270809200,4.2228,-12.5533,1.2711,0.6197,1
609747318422300,3.6976,-11.4893,0.7322,0.0182,1
609747365779100,3.6976,-11.9299,1.1728,-0.0797,1
609747411993300,3.6976,-12.0282,1.2711,-0.0797,1
609747458336400,3.6976,-12.0282,1.2711,-0.5812,1
609747498173800,4.2228,-12.5533,0.7080,0.5813,1
609747537897300,3.6976,-11.9299,0.6097,-0.0181,1
609747582383400,3.6976,-12.0282,0.6105,0.0794,1
609747631050400,3.6976,-12.0282,0.6105,-0.0247,1
609747673105200,4.2228,-12.5533,0.6105,-0.6280,1
609747722792300,3.6976,-12.5652,0.6838,-0.1643,1
609747760824600,4.7523,-13.0903,0.5809,0.5419,1
609747798511600,3.1971,-12.5798,0.5809,0.5419,1
609747846964300,3.6976,-12.5652,0.5809,0.0487,1
609747896784700,3.7122,-12.5798,0.5809,-0.0615,1
609747935626300,3.1971,-13.0070,0.4436,0.5031,1
609747976372200,3.6976,-13.1003,0.5515,0.6132,1
609748013157900,3.6976,-13.1003,0.5515,0.5031,1
609748054277400,3.6976,-13.1003,0.5515,-0.0980,1
609748102499200,3.1971,-13.1149,0.5515,-0.0980,1
609748146584100,3.7122,-13.1149,-0.1266,0.5801,1
609748181895000,3.6833,-13.0859,-0.0109,-0.1342,1
609748227429900,3.7122,-13.6479,0.5221,0.3458,1
609748261745300,3.1682,-13.6190,-0.0380,1.0246,1
609748304090100,3.6976,-13.6333,0.5221,-0.1342,1
609748352928700,3.6976,-13.7480,0.6368,-0.0121,1
609748412727200,3.6976,-13.7480,-0.0443,0.5469,1
609748450927400,3.6976,-13.6333,-0.0380,0.5481,1
609748488280700,3.6976,-14.1642,1.0531,-0.1342,1
609748539520800,4.2272,-13.6333,-0.1590,0.5469,1
609748584978500,4.2272,-14.1642,1.0531,-0.1342,1
609748620719200,4.2272,-14.1642,1.0531,-0.1342,1
609748654459700,4.2272,-14.1642,1.0531,-0.0121,1
609748696626300,3.6976,-14.1642,0.4929,-0.1700,1
609748744667200,3.6782,-14.1642,0.4929,-0.1700,1
609748781145400,4.2272,-14.1642,0.4929,-0.3006,1
609748820916100,3.6976,-14.2837,0.0546,-0.2055,1
609748860124900,3.6976,-14.8171,1.1458,-0.7633,1
609748898772800,3.6976,-15.3481,0.9929,0.5140,1
609748946774300,3.1826,-14.8171,0.4618,0.5140,1
609748990821200,4.2272,-15.2195,0.3037,0.4812,1
609749030633300,3.6976,-14.6930,-0.2228,0.4812,1
609749069340200,3.6976,-15.3481,0.4324,0.3446,1
609749115335300,3.6976,-15.8768,1.6477,-0.9384,1
609749161600700,3.6833,-15.9982,1.7834,-0.2055,1
609749195338800,3.6833,-15.8625,0.9610,-0.1094,1
609749240852900,3.6976,-16.2653,1.3495,-0.1094,1
609749288698600,3.1826,-16.4030,0.9293,0.4486,1
609749324475900,3.6833,-16.5289,1.0695,-0.2871,1
609749363140700,4.2272,-16.5433,0.5143,0.4162,1
609749396701100,3.6976,-16.5433,0.5143,0.4162,1
609749437141800,3.1826,-16.5433,0.3701,0.5603,1
