t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
423384131947300,1,-0.0059,0.2305,0.959,-37.8,-242.55,-251.92,-11.71730910047445,-10.517287930113312,-10.519700112767746,-7.911355348271803,-6.52825701877842,-2.8070216955764313,-0.6968438010841437,4.130846178685577,3.7067584125447763,1.0485670057109437,3.533315628593464,-0.946979370244901,2.756510609524819
423384144260900,2,-0.0156,-0.1055,0.9805,163.65,-148.65,497.07,-11.653756153195356,-10.489254089390702,-10.380824144773651,-8.014198107838796,-6.564892729080593,-2.8686998189720354,-0.6450816832232924,4.088530030438775,3.7395558286774873,1.0201450121318156,3.583586852799985,-0.9492962545767398,2.7275805178961208
423384157276400,3,-0.0332,-0.5312,0.8242,-193.2,5.25,-845.06,-11.631816536496796,-10.474673101895386,-10.354160469821156,-7.902092571581971,-6.650243743110809,-3.047623525339797,-0.5321130978623826,4.0408806351659186,3.8376254610836815,0.9190774196798557,3.6304640462428712,-0.9626508038715157,2.737619141685731
423384170912500,4,-0.0762,-0.7266,0.6895,200.55,-304.95,1587.28,-11.631500090690226,-10.464249740287288,-10.326283430348537,-7.8476999826793055,-6.706332361819031,-3.1781395397762457,-0.4268182046057485,3.987981781382043,3.923627840346255,0.8326119121433465,3.6774303294624504,-0.9824616977757477,2.518833441928242
423384183892600,5,-0.1094,-0.7812,0.6699,107.55,74.55,3469.07,-11.715848862557648,-10.472449056994058,-10.299964076720734,-8.031391856966305,-6.635256516996268,-3.0897590596938938,-0.37535729975000687,3.9265095561274292,3.9429709797594605,0.8228270922059873,3.7141234042275477,-1.0230505804788679,1.4543265729096926
423384196511800,0,0.0215,-0.002,1.0117,-12.6,-50.1,475.77,-11.797852392726858,-10.480420399078175,-10.274376509036356,-8.209976343988941,-6.566156872079249,-3.0038359193286257,-0.32532721904526846,3.866746510778547,3.961776300587738,0.8133143303818469,3.749796261068074,-1.0625109258234502,0.41941735945841874
423384209919800,1,-0.0059,0.3437,0.9688,-35.85,-232.5,-243.45,-11.73076922716893,-10.489073217922757,-10.305357011615023,-8.219129731931615,-6.520768272691472,-3.0011213799746654,-0.3178794374414035,3.8532168866624157,3.9814364947435545,0.7951459382393491,3.725042942697849,-1.025751431716186,0.2993679121466969
423384222878500,2,-0.0312,-0.0254,1.0137,156.9,-158.25,488.84,-11.662704989550347,-10.49743991822803,-10.336517317076286,-8.224194977521833,-6.477487558139323,-3.0003525480547215,-0.3116383312677395,3.8411869283856426,4.00043116570688,0.7774175786735789,3.6998071655608595,-0.9885761471165352,0.20385185244540438
423384235334100,3,-0.0215,-0.4961,0.8594,-193.5,5.1,-839.5,-11.47623609946316,-10.633635144015493,-10.314930566427572,-8.169557644282824,-6.550242017843213,-3.007858154351651,-0.2347843498251388,3.9168303835289855,3.94583244521174,0.7097025889710691,3.6858999827805135,-0.957087162649531,0.2424051500189296
423384248293400,4,0.0078,-0.7148,0.6816,202.2,-308.55,1576.15,-11.24946540927655,-10.810022398049751,-10.27852242809486,-8.096605685114294,-6.656888465282388,-3.0178986595812938,-0.13564566755767796,4.0191349908688565,3.869307513461492,0.625534209546003,3.674231287513632,-0.9254731394264676,0.31779939424331705
423384261908800,5,-0.0371,-0.7422,0.6543,107.4,62.85,3471.97,-11.10031900722852,-10.940694377687425,-10.262417927677665,-8.101492524397385,-6.667379885199697,-3.0172242176554325,-0.1185499235470831,4.004279900810311,3.887166437841299,0.6263459579871739,3.684472865114286,-0.9326841533709763,0.3463152538165995
423384274298600,0,0.0293,-0.002,1.0078,-13.95,-55.05,467.3,-11.024951743734807,-11.022590876285873,-10.262763847418315,-8.16116367965919,-6.608141129613704,-3.0090086238150393,-0.1619628509984249,3.907898013072222,3.9699709757589483,0.6875305121143139,3.709033166700304,-0.9666275279220753,0.33792670010588205
423384287338700,1,-0.0098,0.2793,0.9707,-28.8,-241.35,-262.81,-11.00736770640629,-11.076325303082504,-10.27969399692548,-8.192561595589577,-6.552477121577532,-3.019886121484838,-0.1944622849134684,3.8783822596014517,3.982990071231578,0.7455462652071726,3.7276388981287645,-0.9918787544064296,0.445060373850615
423384301063100,2,-0.0352,-0.0352,1.0137,158.1,-149.25,492.71,-11.108814978063476,-11.06981121953889,-10.32969916765735,-8.164589354490523,-6.5068785367722235,-3.069268622466216,-0.20303596840102095,3.9870620798989753,3.852660502686156,0.7942103010918284,3.7331471305369686,-0.9981054519113559,0.7831221506950056
423384314086600,3,-0.041,-0.5254,0.8516,-190.65,8.1,-835.14,-11.200645042323501,-11.049087975256429,-10.380447488816756,-8.115714546005833,-6.489180612044902,-3.09883214866245,-0.20843528008224033,4.054149959041773,3.7568563275295683,0.897473013805184,3.6758731324639875,-1.0041635886666045,1.0379626414063945
423384326316400,4,-0.0508,-0.7559,0.6797,202.65,-305.25,1587.76,-11.27077086462901,-10.976828074365846,-10.440073644483705,-7.98873687019397,-6.565409899103721,-3.0637905782955457,-0.2035695809082731,3.986286260036441,3.768081580887054,1.201707256893239,3.395156435383441,-1.0103950981350187,1.0377919151195887
423384339307300,5,-0.0625,-0.7598,0.6445,111.9,63.75,3473.43,-11.34526084361384,-10.900071206184888,-10.503410528623574,-7.853856963024242,-6.6463831811894805,-3.0265682576950934,-0.19840107354109698,3.9141991835995107,3.780005418058697,1.5248749806935147,3.096969830524517,-1.017014414587718,1.0376105639838982
423384352904400,0,0.0156,-0.0059,1.0078,-9.3,-52.95,461.49,-11.326476799216461,-10.90474173054233,-10.300873313942159,-8.13244089032632,-6.557576511559601,-3.0530799389563272,-0.13150876673577727,3.8903721667767637,3.756904613147172,1.5486293645081188,3.0293204820171886,-0.9888096858529112,1.0434704250051232
423384365320400,1,-0.0059,0.2539,0.9668,-25.65,-235.35,-251.2,-11.304117795190995,-10.913581336784956,-10.10146219664528,-8.409415219261927,-6.467143873185288,-3.080812036972408,-0.06711830165469002,3.871393012197008,3.733895638074455,1.5533958188546326,2.980702647682747,-0.9611642506431307,1.0491468388177898
423384378338600,2,-0.0234,-0.0879,0.9883,145.05,-155.25,487.87,-11.31361324404002,-10.882188093014406,-10.101495988836719,-8.418214146537975,-6.456200093119245,-3.076782403359468,-0.08465498174172494,3.890341768741452,3.7169561325576628,1.5600051452867167,3.099524979134372,-1.2878913068009679,2.8349076597820244
423384391929000,3,-0.0234,-0.5234,0.8301,-190.05,18.3,-843.37,-11.335668203100465,-10.83442606339319,-10.178617200519042,-8.323591257665752,-6.475693831127507,-3.060371616617719,-0.13431421214233488,3.92444395275104,3.701920816380974,1.5674990883653188,3.2861621058071515,-1.7601045807918683,5.355244035166562
423384404291700,4,-0.0508,-0.7578,0.668,204.6,-306.9,1573.48,-11.311073248526258,-10.735718247033251,-10.350887430005265,-8.299756625258468,-6.421138820588727,-2.9792902252192954,-0.20303590424848772,3.918995548832565,3.690924630922261,1.459447830002697,3.489124438998626,-1.8963065132026764,6.347569253769441
423384417293200,5,-0.1035,-0.832,0.6426,108.15,71.1,3465.44,-11.248274556397552,-10.586208355007178,-10.616511377780874,-8.326164745792358,-6.303981144955549,-2.8393090364786477,-0.29478370445386515,3.8831040997907977,3.6815774267470345,1.2508146028294402,3.7300191330096784,-1.7969357503689591,6.315761534707142
423384430879000,0,0.0117,-0.0078,1.002,-16.8,-54.6,465.37,-11.250197471461162,-10.460354590036625,-10.763000061943385,-8.325434289707005,-6.227773388718144,-2.73950617163284,-0.36104183910117493,3.8451761288081796,3.6647626864199605,1.092556169060736,3.882228324481154,-1.6738202900412038,5.643610769811554
423384443946200,1,-0.0273,0.2891,0.9785,-31.5,-232.95,-257.97,-11.368904861084742,-10.39185727954311,-10.677127601451183,-8.275725855327556,-6.234431582680895,-2.723909580295435,-0.3735373537983939,3.8079632091259508,3.6363969559759086,1.0437142119778104,3.8564620259266693,-1.5220499509450545,3.8917304884477977
423384456305100,2,-0.0586,-0.0625,1.0059,147.6,-153.3,489.32,-11.467978265218061,-10.342123117753786,-10.610483213701993,-8.234616139349269,-6.233904863056572,-2.71633439039947,-0.38286325985258945,3.7835824849729094,3.6082459828725093,0.9789325094515228,3.8700388664363943,-1.408601141277824,2.4532406327808767
423384469306600,3,-0.0742,-0.5273,0.8418,-180.45,13.65,-838.29,-11.480592453376861,-10.394258737158324,-10.641519561545948,-8.232347400471788,-6.18598909796415,-2.7581699353002405,-0.37537642155689843,3.83299561772447,3.569450548067565,0.7817791009983255,4.147687130262657,-1.4981255773832691,2.455963119433855
423384482950600,4,-0.0684,-0.7676,0.6641,203.85,-300.6,1584.62,-11.493830001601195,-10.448970762013575,-10.674089644227404,-8.229966546474605,-6.135705461543658,-2.802072883008283,-0.3675196033661967,3.8848506177831017,3.5287379447157465,0.5748828886431798,4.439056042437832,-1.5920740761120844,2.458820144230474
423384495301000,5,-0.0469,-0.791,0.6074,117.75,69.3,3474.15,-11.430749042943459,-10.466999755126619,-10.632894295778147,-8.238672021712887,-6.141234074306376,-2.7555969104946874,-0.4446608772012604,3.9070186798551974,3.5024117662244274,0.9965898581413062,2.5029858161687555,0.01701278938090267,2.2992909763574425
423384508305200,0,0.0156,-0.002,1.0078,-5.7,-53.55,461.25,-11.361810442452853,-10.484926514306203,-10.587147021719865,-8.248202703808362,-6.148767851581847,-2.7037681535754827,-0.5287124164432624,3.929529243280701,3.4750450933502766,1.4610517655941402,0.39062359020777215,1.7681167797229138,2.1258779464202453
423384521900100,1,-0.0117,0.2051,0.9805,-33.45,-230.55,-257.73,-11.218461387903915,-10.672176667417126,-10.559736591266788,-8.150140559255712,-6.246676831037152,-2.684324999030662,-0.5622230092201732,4.061883902386658,3.397889478663105,1.5094565048810824,-0.14183784905015195,2.261450905340529,2.1055538101849254
423384534361000,2,-0.0273,-0.0996,0.9863,144.9,-155.4,494.65,-11.062817463372731,-10.901141535440786,-10.541558563757977,-8.02350320015127,-6.367051903152914,-2.6783236406665094,-0.5744431664689195,4.2202240893713014,3.310652341862447,1.4050850550697271,-0.0596888204277978,2.2586241785748054,2.1416924246821067
423384547311200,3,-0.0527,-0.4863,0.8594,-174.9,9.0,-847.0,-11.220093842096682,-10.844491462994647,-10.93297707622893,-7.57220926434194,-6.54121585459606,-2.5708188431646106,-0.5376386150297987,4.125569791429931,3.342726515949977,1.3866129696375853,-0.08855176068026953,2.2400154460119195,2.1946183875287644
423384560364300,4,-0.0371,-0.7129,0.7168,205.95,-301.35,1590.91,-11.681200132325507,-10.507977714138656,-11.716657328235101,-6.814130843506348,-6.763295795799925,-2.366414187537587,-0.45358989882033607,3.784318337161592,3.4914631329818984,1.45335083914808,-0.225990772498128,2.2063959595281344,2.2625406833923463
423384573899500,5,-0.0156,-0.709,0.6816,115.35,65.4,3465.44,-11.965088031375064,-10.286932039887226,-12.261687342072113,-6.31921789893369,-6.868703768743205,-2.250812767729161,-0.3623371764732817,3.5401119740064626,3.5120084481857488,1.6249996418947104,-0.698513406804538,2.5004489904508977,2.3643710305838184
423384586302300,0,0.0,-0.0156,1.0098,-6.6,-52.8,464.88,-11.880248773570525,-10.311518110516296,-12.285883844680653,-6.382804056951479,-6.743522578145896,-2.316000483164689,-0.27143797168270467,3.5110675138090928,3.2934175033322184,1.9642268171060209,-1.7175800631781353,3.35403580877003,2.5134457264403642
423384599315400,1,0.0273,0.2148,0.9805,-25.8,-232.35,-250.23,-11.802506474597923,-10.338135817550036,-12.284452914470233,-6.463256204645071,-6.616251018367674,-2.3874841323966565,-0.17860470387816876,3.4820480183310636,3.083125624002517,2.280449499910721,-2.6372025845155775,4.126296399057751,2.711489341299496
423384613178000,2,0.0195,-0.0879,0.9961,140.7,-154.65,484.73,-11.821810089337166,-10.373937007793243,-12.03995658776876,-6.673418867370063,-6.517539718602505,-2.491613990685121,-0.10271263122747729,3.464308689832177,3.031746078004833,2.2576625261207877,-2.261580366882788,3.8316138993667006,3.299660967673491
423384625301300,3,0.0449,-0.4883,0.8555,-164.1,9.9,-829.33,-11.838691735822549,-10.405246327089442,-11.826136502250893,-6.857213033616936,-6.431213437786275,-2.5826789792867215,-0.03634251563832894,3.4487950631538804,2.986812973825694,2.2377345674876667,-1.9330863736183506,3.5739043536462356,3.814036415137881
423384638372300,4,0.0195,-0.6699,0.7051,202.65,-304.8,1583.16,-11.856893050745915,-10.439003151759342,-11.595601718998477,-7.05537471789538,-6.338138877513995,-2.680862680590122,0.03521587035110943,3.4320687085877135,2.9383673686913228,2.2162488047585813,-1.578913418568202,3.296049192748444,4.368621509444467
423384651320000,5,-0.0371,-0.7012,0.6738,113.7,66.45,3462.54,-11.874922670915241,-10.472441545055835,-11.367241592526339,-7.251667123949394,-6.245942298519472,-2.778120205597087,0.10609923920394781,3.415500135332694,2.890378755609057,2.194965719295542,-1.2280814110628233,3.020815066303923,4.9179751492236266
423384664431900,0,0.0137,-0.0078,1.0078,-13.65,-56.55,459.32,-11.89318093892409,-10.506303997002073,-11.135985451104307,-7.4504488688878485,-6.152576501959597,-2.876611130019094,0.17788153598727863,3.3987214429269006,2.8417815610591863,2.173412726232464,-0.8728002260485139,2.742090478730229,5.474295575972807
423384677337700,1,-0.0195,0.2207,0.9902,-28.5,-235.2,-254.58,-11.911152213511954,-10.539634180448237,-10.908364319920844,-7.646106053874518,-6.060678279944296,-2.9735539203397607,0.24853551945468694,3.3822064871652877,2.7939482437350973,2.152198514876865,-0.5231035445944392,2.467747036337549,6.0218714546432945
423384690439300,2,-0.041,-0.0898,1.0078,145.35,-153.0,485.69,-11.886780310915613,-10.547374676366255,-10.826779600421597,-7.732880295741247,-5.991589003139479,-3.0483798271366913,0.2912404135610633,3.3664440582557957,2.7511113571656516,2.1699574680523965,-0.4275427809740427,2.3434806054651545,5.9852747906242145
423384703369200,3,-0.0547,-0.5488,0.8457,-167.7,11.7,-847.0,-11.820431672062384,-10.529114135090396,-10.894632402477122,-7.707505062518532,-5.9474267715200995,-3.0988144193096403,0.30458234116541927,3.3518837584575807,2.7145150664538162,2.22648392119464,-0.5907294467910192,2.373924868679604,5.3611222698319345
423384716383700,4,-0.0469,-0.7402,0.6582,210.0,-301.8,1586.79,-11.753648915787753,-10.510734115567066,-10.962929163654827,-7.681963799803659,-5.902975587565823,-3.1495790037097393,0.3180115646556931,3.3372281909958166,2.6776793271620054,2.283380225452192,-0.7549838387256081,2.4045683279178385,4.732885935301032
423384729313000,5,-0.0371,-0.7891,0.5996,108.75,72.9,3468.34,-11.687303355781484,-10.492474421654665,-11.030778817064094,-7.656589744095073,-5.858815405253783,-3.2000112555122833,0.33135287314029077,3.32266856685479,2.641084734667049,2.33990405553688,-0.918162932016928,2.4350111783945305,4.108762377726756
423384742349100,0,0.0176,-0.0039,1.0098,-4.95,-58.05,453.75,-11.620409761016283,-10.474063897046875,-11.099188929507038,-7.631006090871565,-5.814290446235277,-3.250860093246974,0.3448043849418627,3.3079886757342467,2.604187859567585,2.3968947898664266,-1.0826899348751626,2.4657054961920295,3.479483367347694
423384755341400,1,-0.0039,0.1465,0.9883,-27.75,-236.85,-249.5,-11.553740922079184,-10.455715229971464,-11.16736919077325,-7.605508396179457,-5.769915086652569,-3.3015380839420763,0.3582107010010801,3.2933581075884493,2.5674149543003066,2.4536940409944297,-1.246664143360449,2.4962966841332426,2.8523186718829545
423384768399600,2,-0.0312,-0.0977,0.998,141.0,-149.4,495.37,-11.486733923117612,-10.437273494143001,-11.235895278353313,-7.579881371185539,-5.725314644813717,-3.3524731253200297,0.3716850170470821,3.278653329761471,2.530455528212457,2.5107813912772654,-1.4114700675803766,2.5270430377714703,2.2219728496407294
423384781918000,3,-0.0801,-0.5117,0.8691,-163.65,8.55,-842.89,-11.693048586597355,-10.343520566611163,-11.517376656587764,-7.229375139269668,-5.8485250423864965,-3.177574694309609,-0.003863210901059011,3.2202260389564543,3.0331863351539665,2.4453704255834254,0.1272887240314764,0.9428897752926746,2.9912284590866
423384794403700,4,-0.084,-0.7344,0.7246,209.7,-301.8,1582.68,-11.914625708383486,-10.248527818234809,-11.801047662060274,-6.869187039233453,-5.981384166147738,-2.9904215501461024,-0.39455356959023236,3.161400254411464,3.5583916545026844,2.3709449144702077,1.7408582067729543,-0.7020970338613499,3.8617193463868027
423384807334000,5,-0.0684,-0.7402,0.6836,117.9,70.65,3450.19,-11.988837962148121,-10.2051745081104,-11.970874219657828,-6.64626108558008,-6.0140664243886555,-2.9863670007493655,-0.4723454820032286,3.183612507740742,3.660615766544248,2.4674853237068004,1.9992739697763464,-1.143044567213651,4.214771048857274
423384820337800,0,0.0156,0.002,1.0098,-10.35,-53.7,458.83,-11.990517125913463,-10.187429831563131,-12.083423574740248,-6.492594909648999,-5.99763784917098,-3.0714597591282127,-0.39701002658515594,3.2450154421869177,3.5558722538304455,2.646157424900145,1.595367010004752,-0.9931905468579427,4.312117164442674
423384833382000,1,-0.0117,0.1816,0.9922,-27.3,-235.2,-249.99,-11.963607221309559,-10.227533453602174,-12.1107130395695,-6.439094544933716,-5.954101974691892,-3.1402451943463685,-0.2629088849199458,3.17442556040459,3.4378925726289595,2.5962404183295185,1.7716873172584622,-1.141118021647833,3.4209016803203394
423384846749300,2,-0.0176,-0.1289,0.9902,137.25,-153.0,482.31,-11.903753466540172,-10.33399196364406,-12.04204216893775,-6.4978753173494805,-5.8789465585317355,-3.1920282557602566,-0.059415448985369546,2.952878030085172,3.3024168876326256,2.286428426573095,2.6087535073029606,-1.6293716439521144,1.3913788841493617
423384859389900,3,-0.0293,-0.5098,0.8398,-165.15,8.85,-836.35,-11.920186365656736,-10.389533288205762,-11.99987443754331,-6.569568506557504,-5.823077550647765,-3.2200284709375273,0.08784830703202783,2.799069029828869,3.2543489198698494,1.9114028433720542,2.9283348376943,-1.5873968941267522,-0.08157277712973009
423384872400800,4,-0.0391,-0.7246,0.6816,207.6,-311.55,1580.99,-12.128743395381186,-10.328278458443453,-12.016221167502117,-6.685630289265036,-5.8054594083588285,-3.193828295420217,0.1209050276153936,2.786899797526201,3.4149101341319117,1.310070218804042,2.0187755382363335,-0.22249035014956586,-0.4267158171766576
423384885409600,5,-0.0449,-0.7832,0.6465,112.95,70.05,3472.94,-12.320173060409234,-10.27517414471342,-12.02932842828766,-6.795063731031473,-5.806854016940918,-3.153947028003444,0.14597115123787488,2.788139482521261,3.5585265191163002,0.7394356480967843,1.220489917278408,1.0122954033462412,-0.715647373356414
423384898328100,0,0.0293,0.0039,1.0098,-17.85,-60.45,463.19,-12.289154503323372,-10.32774338535603,-12.00047395657988,-6.818237478621784,-6.054145856498994,-2.9373130646348837,0.06756814139439386,2.962799206577411,3.4822875946509027,0.5686081585643233,1.8652521046111405,0.5581530697330244,-0.27615770115730376
423384911392800,1,-0.0156,0.1973,0.9961,-31.2,-232.2,-250.23,-12.257784906020305,-10.380907557529541,-11.97129293583284,-6.841673485909249,-6.3042363233701,-2.718227432307506,-0.011722163416700793,3.1394355727868306,3.405185866395836,0.39584739667286983,2.5173111322727073,0.09887116038158306,0.16830572109603192
423384924465000,2,-0.0332,-0.0918,1.002,139.5,-149.1,495.62,-12.167286786424343,-10.426945723945039,-11.952058943258198,-6.7939135566322175,-6.410074631463206,-2.6611646805509563,-0.013245613417853767,3.099382061088763,3.4342411120053953,1.2347855103815286,1.7577741627783805,0.37146567816437903,-2.314270762414922
423384937329400,3,-0.0664,-0.5293,0.8535,-158.55,5.7,-842.64,-12.06927815616015,-10.471168582767865,-11.934639177549307,-6.736132014190615,-6.492369555546699,-2.629557682976063,-0.0029643599453387758,3.0271439089609173,3.478912933861956,2.213569820225631,0.7965443075532888,0.7505700638496043,-5.200564313685855
423384950989100,4,-0.0781,-0.7676,0.6855,210.3,-307.2,1588.0,-11.950954958810737,-10.526376871395913,-11.68439429642728,-6.911631519163536,-6.567230374737764,-2.6237692240698407,0.10626407710463026,2.8479543803769887,3.4565458684575026,2.6631553755020665,0.39757700825488357,0.8922421271942805,-5.465693260919821
423384963452500,5,-0.0781,-0.7949,0.6406,111.9,69.75,3467.38,-11.836688793014515,-10.580399931129033,-11.353557426596268,-7.1765271985312555,-6.629996296794844,-2.6307722132945046,0.24941213634915618,2.639126111634063,3.4052631088557717,2.8125234810765734,0.30853900239844345,0.9061176151611611,-4.469267936953367
423384976339300,0,0.0098,-0.0117,1.0059,-6.3,-54.45,459.8,-11.793816214791839,-10.606255089820527,-11.087106750391154,-7.410047172318827,-6.6196190923725275,-2.637478068862171,0.31004773508612393,2.560378506873695,3.371869885229715,2.9192653692606134,0.273663306719327,0.8953589626309923,-3.820719821471548
423384989458500,1,-0.0137,0.168,1.0,-30.3,-232.2,-244.66,-11.841021113138936,-10.596365411796304,-10.907123767459597,-7.599049907892849,-6.518204107077843,-2.6436591176273097,0.2663225382660682,2.645768550925427,3.3615681372878172,2.970362039052427,0.30717832669030165,0.8541061853169921,-3.621186410223587
423385002460100,2,-0.041,-0.1191,0.9961,139.8,-154.8,498.52,-11.897863158032866,-10.542731104751155,-10.796593599599968,-7.746082055693277,-6.441563509130306,-2.6572389998333192,0.21724894057232072,2.7631800795111703,3.3522391558766262,2.8910151670904414,0.20681528412292155,1.1013325117653694,-3.4688596481578013
423385015365500,3,-0.0488,-0.5195,0.8398,-157.8,8.85,-847.73,-11.982897529998342,-10.364825506624232,-10.879826395888207,-7.777474511869091,-6.433366339798889,-2.6919193316200865,0.15221205862414977,2.9729735671251456,3.3454832470869964,2.4425579416348056,-0.272719121765012,2.1661538157949107,-3.4468353855036074
423385028411300,4,-0.0371,-0.7187,0.668,213.6,-310.65,1590.91,-12.06521539810571,-10.194944631311904,-10.959388455663643,-7.807433843020609,-6.42836620789449,-2.717519855174831,0.09582088276708711,3.1649167461360768,3.3361799468220084,2.023946375348591,-0.7373400837270508,3.1744882067453837,-3.4511197101109485
423385041345600,5,-0.0527,-0.7227,0.627,117.6,66.3,3460.84,-12.079208876687428,-10.21146596408903,-10.95329452144257,-7.804183744769372,-6.484430402728343,-2.567293091562057,0.21359180412097156,2.9813764754481142,3.281018557057943,2.2537102656097145,-0.8241899314406858,2.910192022564857,-3.9483396022968575
423385054384600,0,0.0156,-0.0039,1.0098,-14.85,-51.9,459.07,-12.093315629061118,-10.228121033020548,-10.947151258312092,-7.800907337766449,-6.540948423528743,-2.415850278982562,0.33231605232406713,2.7963504910886714,3.2254106493139094,2.485334038455156,-0.9117428074632062,2.643756425313372,-4.4495843680910685
423385067371100,1,-0.0098,0.1523,0.9941,-26.85,-238.95,-261.12,-12.055769438866704,-10.341317843617748,-10.854567087328412,-7.771386738594376,-6.624414889530049,-2.4589620865229285,0.3309112715742645,3.0238434634913385,3.014319587287929,2.3269872185064178,-0.350852734596831,2.184142549916269,-3.1660646585153183
423385080419700,2,-0.0176,-0.0977,1.0,126.9,-147.0,492.23,-12.008499796088335,-10.472926001256946,-10.745546350515871,-7.736868059185894,-6.7133073198801245,-2.5381546768809096,0.3073675284948647,3.3285914880316545,2.7734174579068367,2.0959215465820957,0.3325989020291493,1.6863995869417243,-1.5466467713846894
423385093400500,3,-0.0176,-0.4922,0.8652,-166.2,4.8,-844.1,-11.944121579136487,-10.497686972966454,-10.834539615867948,-7.657978563686832,-6.733019953664435,-2.5886624401610634,0.35703169692838427,3.2949217991857496,2.808347528993232,2.027543583015653,-0.05784041138448859,2.182469683596998,-1.0278796332214497
423385106390400,4,-0.041,-0.6934,0.709,211.95,-309.15,1593.81,-11.870045342809473,-10.46341424673437,-11.033421163460739,-7.554253699111427,-6.714523561729661,-2.6234791779206397,0.44738294478624385,3.073871781847604,2.9960315059784492,2.0489413697637264,-1.0439066392602059,3.2302358855492566,-1.1162815064391247
423385119397900,5,-0.0723,-0.7285,0.6777,114.3,68.55,3460.6,-11.648340251976856,-10.506898350363432,-11.111461071152565,-7.4754361860073075,-6.7669578936792,-2.7067319567841843,0.6914585163517416,2.8617117825051137,3.0697458483448354,2.1712146774867676,-1.4924021838454833,3.5129801441104194,-1.0732124274017518
423385132354900,0,0.0137,-0.0039,1.0059,-7.5,-55.05,460.77,-11.23833528017298,-10.649972766464398,-11.033909673044741,-7.429041005564958,-6.910167968202512,-2.851705590797996,1.1315344384423254,2.662158243234075,2.9967163976485454,2.4223184172493046,-1.2481718041484793,2.811897417426037,-0.8615852885419151
423385145416700,1,-0.0059,0.1855,0.9961,-29.1,-235.65,-246.36,-11.01728047510149,-10.740398791302994,-10.99472970435844,-7.368965633393911,-7.008102257145294,-2.9371966575314508,1.3638461499247756,2.5789028325846717,2.9375090531644856,2.3298657654192843,-0.7698061099549052,2.318300024583313,-0.7532478311735046
423385158373500,2,-0.0234,-0.1152,1.0039,134.55,-151.65,488.6,-11.423435536407437,-10.655070957782138,-11.082725445763623,-7.2660929141252595,-6.9542014741262905,-2.8246923386125915,0.906865182483461,2.87987901695924,2.925661733406953,1.1139780518303766,0.4599185496103577,2.5220558369017936,-0.9873454433290245
423385171535100,3,-0.0371,-0.5,0.8574,-166.35,7.95,-841.19,-11.812550242946921,-10.570184731749437,-11.164560926989099,-7.172404716816577,-6.9031430774907605,-2.7139813725815243,0.46159122652510065,3.1801531162209935,2.9048216825964945,-0.038957301163442586,1.6392559851709998,2.7190356736281225,-1.3005068327822447
423385184382600,4,-0.0488,-0.709,0.6895,214.05,-298.35,1585.34,-11.632438716584286,-10.530055327693038,-11.064214998186614,-7.338975371642864,-6.941478988628439,-2.6911591751907897,0.4787639212218618,3.342957435917964,2.6743130052177766,0.7968552362838799,1.1238957949762933,2.672718719002132,-3.4049465862874255
423385197494500,5,-0.0645,-0.7598,0.6543,110.85,75.6,3463.5,-11.448620516738849,-10.489100065342612,-10.961803962275715,-7.508974030449385,-6.980603848192254,-2.667867299731161,0.49629002790366467,3.509112248872602,2.4390604870685637,1.6498686949143955,0.5979295542435459,2.6254485670378966,-5.55269545602742
423385210400100,0,0.0176,-0.002,1.0039,-7.5,-53.4,466.33,-11.266870745980679,-10.479716484642898,-10.983814826117388,-7.517130953168023,-6.980734817236127,-2.6214281599851526,0.4460694450474328,3.5669907815057273,2.354357895357872,2.019635638707535,0.1775511724432099,2.6643279299371416,-6.284059495785937
423385223388000,1,-0.0039,0.1816,0.9941,-27.75,-232.65,-238.13,-11.083793724620977,-10.476588899974956,-11.031045887334722,-7.4928355128489335,-6.973029173851341,-2.569891003935145,0.3817499864414867,3.6036605785545013,2.299103899557556,2.295814963081058,-0.22563528583719228,2.7208964178442736,-6.737740581893699
423385236423400,2,-0.0332,-0.0879,1.0059,131.55,-155.25,492.23,-11.11552161078,-10.439873845257893,-10.983345857226796,-7.555669764989958,-6.877200659795299,-2.5765842672316315,0.30764251878927257,3.5106823839384282,2.440214577247998,2.2881733280451058,-0.2136765309289058,2.566606298730379,-6.033633819151559
423385249451000,3,-0.0508,-0.4824,0.8789,-166.65,10.2,-840.22,-11.278516739068314,-10.38272325215931,-10.877728651365219,-7.6716077223498464,-6.72775435946512,-2.6188675222687676,0.22775899287502743,3.3386850142551103,2.7010067825093014,2.1069918535042595,0.05211691955184383,2.283808614503512,-4.623509996595888
423385262432600,4,-0.0664,-0.7285,0.7168,212.55,-309.9,1593.09,-11.504509382292282,-10.363861181288875,-10.795762769599783,-7.795149555926407,-6.604569508341434,-2.690351666863035,0.29220567805060615,3.292823174441285,2.7485936572018357,1.9899851017555081,0.2869174201070274,2.0401152383380734,-3.9033553152548035
423385275428400,5,-0.0508,-0.75,0.668,110.55,67.8,3463.5,-11.818591959187374,-10.397605215543019,-10.745872396374569,-7.929898918519234,-6.516807806349809,-2.8024689419655147,0.555762913333983,3.42036111035883,2.5029062465100353,1.9606404913221327,0.48044671333610484,1.8488083344617554,-4.128905157117518
