t_pc_ns,sync_id,state,description
423486203114700,222,MARKER_UPDATE,ArUco ID 222
423487219019800,223,MARKER_UPDATE,ArUco ID 223
423488227318600,224,MARKER_UPDATE,ArUco ID 224
423489243782000,225,MARKER_UPDATE,ArUco ID 225
423490249847400,226,MARKER_UPDATE,ArUco ID 226
423491251775700,227,MARKER_UPDATE,ArUco ID 227
423492252050200,228,MARKER_UPDATE,ArUco ID 228
423493252878800,229,MARKER_UPDATE,ArUco ID 229
423494252914900,230,MARKER_UPDATE,ArUco ID 230
423495252925400,231,MARKER_UPDATE,ArUco ID 231
