t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
423381687636400,5,0.0176,-0.6914,0.6914,121.95,73.05,3460.84
423381700656300,0,0.0176,-0.0020,1.0078,-11.55,-51.60,468.51
423381713613000,1,0.0078,0.2090,0.9844,-61.35,-235.50,-256.28
423381726683300,2,-0.0332,-0.1582,1.0039,158.70,-144.30,487.63
423381739634900,3,-0.0586,-0.5332,0.8633,-146.10,41.85,-828.85
423381752686300,4,-0.0176,-0.7051,0.7207,177.90,-324.90,1602.52
423381765612700,5,0.0176,-0.7285,0.6836,114.00,73.05,3462.29
423381778617600,0,0.0195,0.0039,1.0078,-15.75,-54.60,453.99
423381791647900,1,0.0527,0.1289,0.9531,-47.85,-237.15,-254.83
423381804775200,2,-0.0098,-0.2441,0.9668,151.65,-141.30,490.05
423381817628400,3,-0.0801,-0.5918,0.7910,-145.95,31.20,-843.37
423381830688200,4,-0.0449,-0.7422,0.6621,177.60,-316.65,1596.72
423381843664200,5,-0.0742,-0.7266,0.6309,119.85,71.55,3464.47
423381856656000,0,-0.0312,0.0547,1.0195,-12.00,-49.80,468.03
423381869622000,1,0.0137,0.1836,0.9785,-56.55,-237.30,-254.58
423381882641100,2,-0.0039,-0.2109,0.9727,151.20,-143.85,475.53
423381895620500,3,-0.0801,-0.5293,0.8223,-143.70,27.15,-833.21
423381908644000,4,-0.0078,-0.7051,0.6934,195.00,-313.20,1604.22
423381921727900,5,-0.0117,-0.6816,0.6504,120.45,70.50,3468.59
423381934617000,0,0.0098,0.0488,1.0156,-13.50,-55.95,466.09
423381947641100,1,0.0039,0.1855,0.9727,-68.25,-239.70,-253.86
423381960736200,2,-0.0781,-0.2187,1.0059,159.30,-148.95,480.61
423381973650500,3,-0.0625,-0.5508,0.8320,-141.00,23.25,-847.73
423381986639000,4,-0.0410,-0.7500,0.6992,182.85,-319.05,1597.20
423381999633600,5,-0.0840,-0.7695,0.6543,112.95,71.70,3456.00
423382012668800,0,0.0254,-0.0488,1.0078,-16.95,-45.45,463.67
423382025687300,1,-0.0078,0.2207,1.0156,-68.10,-234.30,-252.89
423382038694200,2,-0.0391,-0.1289,0.9941,161.10,-149.10,490.05
423382051692700,3,-0.0215,-0.5430,0.8516,-144.45,15.30,-833.69
423382064675200,4,-0.0273,-0.7187,0.7207,173.55,-306.60,1593.57
423382077693600,5,0.0391,-0.7090,0.6797,113.40,78.00,3462.78
423382090646800,0,0.0234,-0.0176,1.0098,-16.80,-52.80,467.79
423382103697400,1,-0.0566,0.2793,0.9414,-70.05,-234.75,-254.83
423382116704600,2,-0.0586,-0.1777,0.9844,164.70,-145.80,481.34
423382129719200,3,-0.0293,-0.5547,0.8340,-149.40,17.70,-838.29
423382142735300,4,-0.0488,-0.7422,0.7207,181.05,-301.20,1600.35
423382155654800,5,-0.0312,-0.7832,0.7246,110.70,67.50,3463.75
423382168686600,0,0.0566,-0.0625,1.0098,-21.00,-55.20,478.68
423382181673000,1,-0.0020,0.2773,0.9590,-70.05,-230.70,-247.81
423382194718400,2,-0.0352,-0.1270,0.9746,161.55,-146.55,480.61
423382207705200,3,-0.0410,-0.5449,0.8789,-153.45,12.60,-838.77
423382220730800,4,-0.0430,-0.7266,0.7734,182.55,-305.70,1595.99
423382233676100,5,-0.0469,-0.7207,0.7578,112.80,67.05,3463.26
423382246737300,0,0.0391,-0.0527,1.0039,-23.85,-55.35,476.26
423382259720700,1,0.0195,0.2969,0.9043,-74.25,-233.40,-250.95
423382272698600,2,-0.0117,-0.1172,0.9746,157.50,-144.15,478.92
423382285725300,3,0.0312,-0.4941,0.8535,-154.65,15.15,-832.72
423382298731900,4,0.0078,-0.6445,0.7070,190.35,-309.60,1599.14
423382311714000,5,0.0410,-0.7031,0.6816,114.00,66.45,3464.71
423382324663600,0,0.0234,-0.0117,1.0078,-23.25,-52.80,488.84
423382337700200,1,0.0039,0.3008,0.9629,-70.95,-228.45,-248.29
423382350718000,2,-0.0234,-0.0918,1.0293,163.35,-145.80,487.39
423382363718600,3,-0.0156,-0.4863,0.8828,-170.55,12.75,-842.64
423382376749600,4,-0.0137,-0.6738,0.7520,195.45,-308.55,1600.59
423382389691800,5,-0.0254,-0.7187,0.7187,113.40,64.95,3467.13
423382402717200,0,0.0176,-0.0332,1.0039,-20.25,-52.95,481.10
423382415695700,1,-0.0156,0.3535,0.9727,-60.75,-232.35,-245.15
423382428718600,2,-0.0449,0.0469,1.0625,162.75,-151.35,480.13
423382441679900,3,-0.0586,-0.4414,0.9316,-174.15,16.65,-837.80
423382454880600,4,-0.0430,-0.7031,0.7617,199.50,-308.40,1598.89
423382467736400,5,-0.0703,-0.7344,0.7070,112.65,70.50,3469.55
423382480686800,0,0.0000,-0.0176,1.0000,-18.75,-50.70,477.95
423382493834600,1,0.0098,0.2422,0.9746,-53.10,-231.45,-247.08
423382506703100,2,0.0352,-0.0879,0.9922,151.05,-154.05,492.23
423382519740100,3,0.0195,-0.4707,0.8652,-185.25,12.30,-841.19
423382532722100,4,-0.0449,-0.6855,0.7109,217.20,-299.55,1593.33
423382545768700,5,-0.0410,-0.7031,0.6738,115.65,64.20,3461.33
423382558787900,0,0.0156,-0.0059,1.0039,-15.00,-51.90,469.72
423382571775100,1,-0.0469,0.2520,0.9727,-33.30,-234.75,-257.25
423382584751600,2,-0.0508,0.0039,1.0176,140.55,-146.40,483.03
423382597722000,3,-0.0273,-0.4453,0.9121,-193.35,11.70,-843.37
423382610773300,4,-0.0059,-0.6621,0.7305,219.45,-299.55,1588.49
423382623749500,5,-0.0332,-0.7129,0.6816,112.65,70.50,3469.80
423382636734000,0,0.0332,-0.0059,1.0039,-6.45,-54.90,469.24
423382649713900,1,0.0195,0.1934,0.9707,-30.30,-231.90,-248.29
423382662767000,2,-0.0137,-0.0605,0.9961,139.95,-146.10,479.89
423382675764100,3,-0.0293,-0.4277,0.8867,-189.60,9.90,-842.64
423382688786300,4,-0.0469,-0.6914,0.7285,225.90,-301.35,1588.00
423382701743900,5,-0.0508,-0.7480,0.6836,107.25,73.20,3468.10
423382714720700,0,0.0234,-0.0059,1.0059,-13.50,-56.85,466.09
423382727772000,1,0.0098,0.2070,0.9785,-33.00,-234.30,-246.11
423382740727000,2,-0.0137,-0.0488,1.0059,139.50,-149.10,487.87
423382753772000,3,-0.0469,-0.4609,0.8906,-186.90,10.20,-848.45
423382766791600,4,-0.0723,-0.7207,0.7168,228.15,-294.60,1591.39
423382779952100,5,-0.0684,-0.7559,0.6621,110.40,69.75,3464.96
423382792762200,0,-0.0059,0.0078,0.9961,-11.25,-49.95,462.70
423382805729300,1,0.0449,0.1309,0.9668,-28.65,-231.60,-252.16
423382818785100,2,-0.0098,-0.1738,0.9688,137.25,-148.95,482.06
423382831787100,3,0.0176,-0.4609,0.8340,-178.95,13.65,-847.97
423382844768100,4,0.0059,-0.7148,0.6699,229.05,-302.40,1593.09
423382857721900,5,-0.0020,-0.7441,0.6387,114.30,69.45,3466.89
423382870766500,0,0.0156,-0.0059,1.0000,-14.25,-54.60,464.88
423382883752000,1,-0.0020,0.1562,0.9629,-35.55,-241.50,-251.44
423382896731700,2,0.0273,-0.1367,0.9668,144.00,-147.45,479.16
423382909789900,3,-0.0059,-0.5000,0.8457,-167.25,18.15,-849.42
423382922803100,4,-0.0293,-0.7207,0.6914,216.90,-305.70,1594.78
423382935766900,5,0.0039,-0.7715,0.6309,112.65,71.25,3465.92
423382948732000,0,0.0117,-0.0059,1.0098,-16.95,-61.35,464.64
423382961730700,1,0.0000,0.2520,0.9707,-53.55,-238.80,-247.81
423382974749800,2,0.0117,-0.0937,1.0059,153.60,-145.95,490.53
423382987785100,3,-0.0352,-0.5371,0.8789,-162.30,9.30,-840.47
423383000749500,4,-0.0449,-0.7402,0.7422,191.85,-301.80,1585.34
423383013782100,5,-0.0410,-0.6836,0.6953,110.85,72.00,3461.57
423383026771400,0,0.0176,-0.0059,1.0078,-20.70,-54.75,473.84
423383039765700,1,0.0000,0.2520,0.9629,-58.05,-236.40,-247.81
423383052778300,2,0.0215,-0.0879,0.9883,151.35,-150.45,486.66
423383065754700,3,-0.0117,-0.4824,0.8516,-165.60,11.85,-842.40
423383078851900,4,-0.0234,-0.6699,0.7031,204.30,-307.20,1593.81
423383091180400,5,0.0020,-0.7441,0.6543,104.70,68.85,3458.42
423383104950500,0,0.0176,-0.0039,1.0078,-18.30,-58.80,483.27
423383117749100,1,0.0195,0.5020,0.9766,-66.45,-245.10,-256.52
423383130850900,2,-0.0254,0.0645,1.0801,161.85,-150.90,481.10
423383143819400,3,-0.1016,-0.4258,0.9551,-171.30,14.10,-847.97
423383156771600,4,-0.0352,-0.6602,0.7656,189.00,-305.25,1594.54
423383169799600,5,0.0371,-0.5684,0.6855,126.30,67.05,3471.25
423383182810300,0,0.0176,-0.0039,1.0020,-18.75,-49.50,480.13
423383195816600,1,-0.0039,0.3184,0.9395,-58.80,-239.10,-251.92
423383208746800,2,0.0000,-0.0293,1.0156,164.10,-153.00,482.06
423383221813500,3,-0.0332,-0.4727,0.8926,-200.25,4.95,-839.26
423383234827400,4,-0.0547,-0.7187,0.7266,230.25,-307.80,1596.23
423383247775600,5,-0.0957,-0.9160,0.6641,99.30,70.20,3466.65
423383260808000,0,0.0195,-0.0020,1.0078,-20.10,-54.60,475.29
423383273780400,1,-0.0195,0.3730,0.9473,-53.70,-230.40,-238.37
423383286828400,2,-0.0293,-0.0332,1.0234,173.10,-148.95,494.89
423383299776000,3,-0.0234,-0.5664,0.8164,-196.65,12.00,-835.63
423383312813100,4,0.0020,-0.7695,0.6074,213.75,-299.85,1587.76
423383325823600,5,-0.0391,-0.8125,0.5684,109.50,68.25,3474.39
423383338770400,0,0.0137,-0.0059,1.0059,-22.20,-59.55,473.59
423383351835000,1,-0.0215,0.3457,0.9453,-63.00,-236.55,-252.16
423383364795300,2,-0.0605,-0.0527,1.0098,170.10,-156.15,484.73
423383377830400,3,-0.0684,-0.5293,0.8594,-193.20,13.80,-840.71
423383390885700,4,-0.0566,-0.7891,0.6660,211.80,-306.30,1595.75
423383403773500,5,-0.0527,-0.8047,0.5977,108.00,71.70,3470.28
423383416821500,0,0.0156,-0.0039,1.0059,-24.15,-57.00,480.37
423383430009300,1,-0.0254,0.3340,0.9473,-66.30,-235.80,-253.37
423383442846100,2,-0.0293,-0.0918,1.0059,168.75,-151.95,482.06
423383455905300,3,-0.0195,-0.5684,0.8164,-182.40,17.10,-833.21
423383468842800,4,0.0098,-0.7305,0.6230,212.70,-304.65,1601.31
423383481213300,5,0.0234,-0.7539,0.5781,109.05,66.60,3470.28
423383494775500,0,0.0195,-0.0020,1.0039,-19.05,-56.25,481.10
423383507800600,1,-0.0137,0.3359,0.9492,-67.35,-232.05,-244.90
423383520848000,2,-0.0312,-0.0547,1.0137,166.05,-142.20,489.81
423383533826600,3,-0.0430,-0.5273,0.8496,-184.05,14.85,-836.35
423383546810100,4,-0.0391,-0.7539,0.6738,204.15,-309.90,1593.09
423383559205800,5,-0.0312,-0.7793,0.6250,103.50,68.10,3485.77
423383572793300,0,0.0176,-0.0020,1.0078,-22.35,-52.65,479.40
423383585905500,1,-0.0098,0.3437,0.9375,-67.65,-242.25,-252.16
423383598419600,2,-0.0273,-0.0977,0.9961,176.25,-149.55,483.27
423383611780300,3,-0.0742,-0.5605,0.8340,-184.95,9.60,-829.58
423383624861600,4,-0.0605,-0.7930,0.6543,209.85,-301.80,1580.50
423383637261400,5,-0.0586,-0.8320,0.5879,106.65,67.35,3470.28
423383650794000,0,0.0137,-0.0020,1.0039,-20.40,-49.80,479.16
423383663986100,1,-0.0215,0.3418,0.9434,-58.50,-238.05,-251.68
423383676266300,2,-0.0234,-0.0996,1.0020,171.30,-151.20,482.06
423383689829200,3,-0.0273,-0.5625,0.8145,-188.70,11.25,-827.88
423383702883400,4,-0.0410,-0.7637,0.6562,203.40,-308.70,1594.30
423383715357000,5,-0.0684,-0.7871,0.6191,112.05,66.45,3477.06
423383728830500,0,0.0156,-0.0039,1.0059,-15.90,-54.45,474.80
423383741878900,1,-0.0117,0.3555,0.9473,-65.40,-243.75,-249.26
423383754888600,2,0.0000,-0.1152,0.9902,173.70,-151.35,488.60
423383767810900,3,-0.0156,-0.5527,0.8164,-184.20,8.10,-838.05
423383780834200,4,-0.0410,-0.7734,0.6406,200.55,-306.00,1581.95
423383793848800,5,-0.0312,-0.8242,0.5937,106.35,73.35,3470.76
423383806247700,0,0.0137,-0.0059,1.0039,-14.55,-53.10,486.18
423383819861800,1,-0.0137,0.3262,0.9453,-61.95,-232.80,-249.99
423383832826000,2,-0.0273,-0.0937,1.0000,170.10,-148.80,484.73
423383845264900,3,-0.0293,-0.5586,0.8555,-188.25,11.10,-830.79
423383858898800,4,-0.0332,-0.7754,0.7031,190.35,-305.55,1587.52
423383871883300,5,-0.0352,-0.7617,0.6582,115.50,69.30,3466.65
423383884859600,0,0.0156,-0.0020,1.0039,-18.15,-55.05,480.37
423383897848600,1,-0.0156,0.3418,0.9473,-57.45,-236.85,-248.78
423383910833100,2,-0.0059,-0.0312,1.0234,175.95,-155.40,492.23
423383923912700,3,-0.0195,-0.5410,0.8613,-189.30,11.10,-828.85
423383936303900,4,-0.0254,-0.7539,0.6914,179.10,-306.15,1581.71
423383949888800,5,-0.0039,-0.7500,0.6523,109.50,67.50,3471.73
423383962996200,0,0.0156,0.0039,1.0078,-12.60,-54.15,470.45
423383975304500,1,-0.0137,0.2812,0.9453,-50.70,-235.50,-249.02
423383988439400,2,0.0137,-0.0859,0.9922,172.20,-157.05,490.53
423384001935700,3,-0.0352,-0.5312,0.8438,-198.90,10.50,-833.21
423384014439800,4,-0.0605,-0.7539,0.6816,192.15,-306.75,1588.25
423384027295000,5,-0.0664,-0.8027,0.6387,106.80,73.20,3471.01
423384040883700,0,0.0137,-0.0039,1.0039,-12.75,-53.55,469.72
423384053852300,1,-0.0156,0.3145,0.9609,-37.20,-234.60,-252.16
423384066277100,2,-0.0371,-0.0508,1.0059,162.45,-150.45,488.84
423384079912400,3,-0.0410,-0.5605,0.8320,-191.70,7.95,-837.80
423384092854800,4,-0.0293,-0.7559,0.6387,195.15,-308.70,1583.41
423384105314800,5,-0.0312,-0.7520,0.6133,114.75,64.80,3466.41
423384118284900,0,0.0137,-0.0078,1.0078,-9.45,-49.05,468.03
423384131947300,1,-0.0059,0.2305,0.9590,-37.80,-242.55,-251.92
423384144260900,2,-0.0156,-0.1055,0.9805,163.65,-148.65,497.07
423384157276400,3,-0.0332,-0.5312,0.8242,-193.20,5.25,-845.06
423384170912500,4,-0.0762,-0.7266,0.6895,200.55,-304.95,1587.28
423384183892600,5,-0.1094,-0.7812,0.6699,107.55,74.55,3469.07
423384196511800,0,0.0215,-0.0020,1.0117,-12.60,-50.10,475.77
423384209919800,1,-0.0059,0.3437,0.9688,-35.85,-232.50,-243.45
423384222878500,2,-0.0312,-0.0254,1.0137,156.90,-158.25,488.84
423384235334100,3,-0.0215,-0.4961,0.8594,-193.50,5.10,-839.50
423384248293400,4,0.0078,-0.7148,0.6816,202.20,-308.55,1576.15
423384261908800,5,-0.0371,-0.7422,0.6543,107.40,62.85,3471.97
423384274298600,0,0.0293,-0.0020,1.0078,-13.95,-55.05,467.30
423384287338700,1,-0.0098,0.2793,0.9707,-28.80,-241.35,-262.81
423384301063100,2,-0.0352,-0.0352,1.0137,158.10,-149.25,492.71
423384314086600,3,-0.0410,-0.5254,0.8516,-190.65,8.10,-835.14
423384326316400,4,-0.0508,-0.7559,0.6797,202.65,-305.25,1587.76
423384339307300,5,-0.0625,-0.7598,0.6445,111.90,63.75,3473.43
423384352904400,0,0.0156,-0.0059,1.0078,-9.30,-52.95,461.49
423384365320400,1,-0.0059,0.2539,0.9668,-25.65,-235.35,-251.20
423384378338600,2,-0.0234,-0.0879,0.9883,145.05,-155.25,487.87
423384391929000,3,-0.0234,-0.5234,0.8301,-190.05,18.30,-843.37
423384404291700,4,-0.0508,-0.7578,0.6680,204.60,-306.90,1573.48
423384417293200,5,-0.1035,-0.8320,0.6426,108.15,71.10,3465.44
423384430879000,0,0.0117,-0.0078,1.0020,-16.80,-54.60,465.37
423384443946200,1,-0.0273,0.2891,0.9785,-31.50,-232.95,-257.97
423384456305100,2,-0.0586,-0.0625,1.0059,147.60,-153.30,489.32
423384469306600,3,-0.0742,-0.5273,0.8418,-180.45,13.65,-838.29
423384482950600,4,-0.0684,-0.7676,0.6641,203.85,-300.60,1584.62
423384495301000,5,-0.0469,-0.7910,0.6074,117.75,69.30,3474.15
423384508305200,0,0.0156,-0.0020,1.0078,-5.70,-53.55,461.25
423384521900100,1,-0.0117,0.2051,0.9805,-33.45,-230.55,-257.73
423384534361000,2,-0.0273,-0.0996,0.9863,144.90,-155.40,494.65
423384547311200,3,-0.0527,-0.4863,0.8594,-174.90,9.00,-847.00
423384560364300,4,-0.0371,-0.7129,0.7168,205.95,-301.35,1590.91
423384573899500,5,-0.0156,-0.7090,0.6816,115.35,65.40,3465.44
423384586302300,0,0.0000,-0.0156,1.0098,-6.60,-52.80,464.88
423384599315400,1,0.0273,0.2148,0.9805,-25.80,-232.35,-250.23
423384613178000,2,0.0195,-0.0879,0.9961,140.70,-154.65,484.73
423384625301300,3,0.0449,-0.4883,0.8555,-164.10,9.90,-829.33
423384638372300,4,0.0195,-0.6699,0.7051,202.65,-304.80,1583.16
423384651320000,5,-0.0371,-0.7012,0.6738,113.70,66.45,3462.54
423384664431900,0,0.0137,-0.0078,1.0078,-13.65,-56.55,459.32
423384677337700,1,-0.0195,0.2207,0.9902,-28.50,-235.20,-254.58
423384690439300,2,-0.0410,-0.0898,1.0078,145.35,-153.00,485.69
423384703369200,3,-0.0547,-0.5488,0.8457,-167.70,11.70,-847.00
423384716383700,4,-0.0469,-0.7402,0.6582,210.00,-301.80,1586.79
423384729313000,5,-0.0371,-0.7891,0.5996,108.75,72.90,3468.34
423384742349100,0,0.0176,-0.0039,1.0098,-4.95,-58.05,453.75
423384755341400,1,-0.0039,0.1465,0.9883,-27.75,-236.85,-249.50
423384768399600,2,-0.0312,-0.0977,0.9980,141.00,-149.40,495.37
423384781918000,3,-0.0801,-0.5117,0.8691,-163.65,8.55,-842.89
423384794403700,4,-0.0840,-0.7344,0.7246,209.70,-301.80,1582.68
423384807334000,5,-0.0684,-0.7402,0.6836,117.90,70.65,3450.19
423384820337800,0,0.0156,0.0020,1.0098,-10.35,-53.70,458.83
423384833382000,1,-0.0117,0.1816,0.9922,-27.30,-235.20,-249.99
423384846749300,2,-0.0176,-0.1289,0.9902,137.25,-153.00,482.31
423384859389900,3,-0.0293,-0.5098,0.8398,-165.15,8.85,-836.35
423384872400800,4,-0.0391,-0.7246,0.6816,207.60,-311.55,1580.99
423384885409600,5,-0.0449,-0.7832,0.6465,112.95,70.05,3472.94
423384898328100,0,0.0293,0.0039,1.0098,-17.85,-60.45,463.19
423384911392800,1,-0.0156,0.1973,0.9961,-31.20,-232.20,-250.23
423384924465000,2,-0.0332,-0.0918,1.0020,139.50,-149.10,495.62
423384937329400,3,-0.0664,-0.5293,0.8535,-158.55,5.70,-842.64
423384950989100,4,-0.0781,-0.7676,0.6855,210.30,-307.20,1588.00
423384963452500,5,-0.0781,-0.7949,0.6406,111.90,69.75,3467.38
423384976339300,0,0.0098,-0.0117,1.0059,-6.30,-54.45,459.80
423384989458500,1,-0.0137,0.1680,1.0000,-30.30,-232.20,-244.66
423385002460100,2,-0.0410,-0.1191,0.9961,139.80,-154.80,498.52
423385015365500,3,-0.0488,-0.5195,0.8398,-157.80,8.85,-847.73
423385028411300,4,-0.0371,-0.7187,0.6680,213.60,-310.65,1590.91
423385041345600,5,-0.0527,-0.7227,0.6270,117.60,66.30,3460.84
423385054384600,0,0.0156,-0.0039,1.0098,-14.85,-51.90,459.07
423385067371100,1,-0.0098,0.1523,0.9941,-26.85,-238.95,-261.12
423385080419700,2,-0.0176,-0.0977,1.0000,126.90,-147.00,492.23
423385093400500,3,-0.0176,-0.4922,0.8652,-166.20,4.80,-844.10
423385106390400,4,-0.0410,-0.6934,0.7090,211.95,-309.15,1593.81
423385119397900,5,-0.0723,-0.7285,0.6777,114.30,68.55,3460.60
423385132354900,0,0.0137,-0.0039,1.0059,-7.50,-55.05,460.77
423385145416700,1,-0.0059,0.1855,0.9961,-29.10,-235.65,-246.36
423385158373500,2,-0.0234,-0.1152,1.0039,134.55,-151.65,488.60
423385171535100,3,-0.0371,-0.5000,0.8574,-166.35,7.95,-841.19
423385184382600,4,-0.0488,-0.7090,0.6895,214.05,-298.35,1585.34
423385197494500,5,-0.0645,-0.7598,0.6543,110.85,75.60,3463.50
423385210400100,0,0.0176,-0.0020,1.0039,-7.50,-53.40,466.33
423385223388000,1,-0.0039,0.1816,0.9941,-27.75,-232.65,-238.13
423385236423400,2,-0.0332,-0.0879,1.0059,131.55,-155.25,492.23
423385249451000,3,-0.0508,-0.4824,0.8789,-166.65,10.20,-840.22
423385262432600,4,-0.0664,-0.7285,0.7168,212.55,-309.90,1593.09
423385275428400,5,-0.0508,-0.7500,0.6680,110.55,67.80,3463.50
423385288401700,0,0.0176,-0.0039,1.0098,-4.95,-54.45,457.38
423385301431500,1,-0.0078,0.1855,0.9941,-21.60,-234.30,-257.25
423385314404700,2,-0.0312,-0.1113,0.9941,135.45,-148.05,483.03
423385327445700,3,-0.0371,-0.4766,0.8633,-161.55,5.40,-839.98
423385340403500,4,-0.0391,-0.7109,0.7070,212.25,-308.85,1588.49
423385353419000,5,-0.0508,-0.7441,0.6699,114.45,66.90,3468.10
423385366421600,0,0.0156,-0.0039,1.0078,-9.00,-59.70,454.23
423385379425500,1,-0.0156,0.2051,0.9980,-30.75,-234.00,-250.47
423385392443800,2,-0.0430,-0.0488,1.0195,138.30,-153.45,487.39
423385405434700,3,-0.0566,-0.4922,0.8809,-159.60,9.75,-844.58
423385418460800,4,-0.0508,-0.7168,0.7187,214.80,-310.50,1587.76
423385431394300,5,-0.0566,-0.7656,0.6719,110.55,69.60,3463.99
423385444428200,0,0.0156,-0.0039,1.0078,-9.30,-53.70,462.70
423385457404400,1,-0.0195,0.1680,0.9961,-24.15,-236.10,-255.55
423385470446600,2,-0.0312,-0.1055,0.9961,131.70,-155.85,490.29
423385483432100,3,-0.0254,-0.4922,0.8613,-160.65,9.15,-848.45
423385496463200,4,-0.0352,-0.6895,0.7129,209.25,-307.05,1589.94
423385509455800,5,-0.0547,-0.7344,0.6836,114.60,69.30,3457.45
423385522428300,0,0.0176,-0.0039,1.0078,-3.30,-55.65,454.96
423385535398700,1,-0.0156,0.1660,1.0000,-31.50,-234.45,-251.44
423385548418900,2,-0.0430,-0.0801,1.0039,127.35,-149.10,483.76
423385561443400,3,-0.0410,-0.4648,0.8926,-149.55,6.00,-839.74
423385574425400,4,-0.0469,-0.6875,0.7363,199.95,-310.20,1581.95
423385587395400,5,-0.0566,-0.7168,0.6875,106.50,62.25,3460.60
423385600390000,0,0.0176,-0.0039,1.0020,-3.60,-53.10,450.12
423385613598500,1,-0.0098,0.1152,1.0039,-30.60,-234.00,-261.12
423385626469900,2,-0.0234,-0.1328,0.9883,123.30,-155.25,483.03
423385639433000,3,-0.0371,-0.4668,0.8809,-145.05,3.00,-845.55
423385652474600,4,-0.0449,-0.6660,0.7559,191.10,-310.05,1581.71
423385665521500,5,-0.0273,-0.6719,0.7363,107.55,66.90,3461.08
423385678386400,0,0.0156,-0.0039,1.0078,-6.60,-44.40,449.88
423385691427500,1,-0.0059,0.1406,1.0098,-29.40,-236.40,-250.23
423385704420500,2,-0.0234,-0.1133,0.9941,120.75,-153.45,492.47
423385717423600,3,-0.0410,-0.4473,0.8945,-132.75,6.45,-851.11
423385730448100,4,-0.0547,-0.6582,0.7637,196.95,-312.75,1588.25
423385743467500,5,-0.0410,-0.7070,0.7344,106.65,66.45,3458.42
423385756411400,0,0.0156,-0.0059,1.0098,-6.60,-51.00,452.30
423385769472400,1,-0.0039,0.1133,1.0059,-29.40,-231.90,-245.39
423385782435200,2,-0.0273,-0.1250,0.9941,116.85,-147.30,488.84
423385795415300,3,-0.0547,-0.4512,0.8887,-126.00,7.65,-844.82
423385808439300,4,-0.0801,-0.6699,0.7832,179.70,-310.05,1585.10
423385821483000,5,-0.0781,-0.6660,0.7598,108.30,61.20,3459.63
423385834424000,0,0.0195,-0.0059,1.0039,-12.45,-52.95,457.86
423385847588800,1,-0.0059,0.1094,1.0117,-27.60,-231.75,-245.63
423385860488300,2,-0.0234,-0.1367,0.9863,115.35,-154.80,486.18
423385873445100,3,-0.0215,-0.4219,0.8926,-115.20,8.70,-846.76
423385886508300,4,-0.0254,-0.5898,0.7871,173.25,-311.70,1591.63
423385899438700,5,-0.0156,-0.6035,0.7754,109.50,67.95,3451.16
423385912418000,0,0.0156,-0.0059,1.0059,-2.10,-53.40,454.96
423385925507700,1,-0.0098,0.1016,1.0117,-21.15,-235.65,-248.29
423385938453100,2,-0.0430,-0.1055,0.9980,112.05,-153.15,478.92
423385951442400,3,-0.0391,-0.4102,0.9297,-105.75,6.75,-845.06
423385964509500,4,-0.0410,-0.5918,0.8320,176.55,-312.30,1589.21
423385977463400,5,-0.0352,-0.6191,0.8027,108.60,69.45,3449.23
423385990436600,0,0.0215,-0.0059,1.0078,-3.60,-56.10,456.90
423386003504500,1,-0.0059,0.0645,1.0098,-22.65,-235.50,-244.90
423386016467900,2,-0.0234,-0.1426,0.9863,106.05,-156.30,486.66
423386029673000,3,-0.0410,-0.3809,0.9238,-100.80,9.00,-847.97
423386042472900,4,-0.0645,-0.5547,0.8516,156.30,-308.40,1578.57
423386055503900,5,-0.0840,-0.5820,0.8340,111.30,63.00,3455.52
423386068465800,0,0.0156,-0.0039,1.0117,0.00,-54.00,453.02
423386081646100,1,0.0000,0.1094,1.0156,-24.75,-236.40,-254.10
423386094507500,2,-0.0254,-0.1270,0.9941,102.75,-147.75,489.57
423386107456400,3,-0.0527,-0.3633,0.9375,-88.80,6.75,-855.71
423386120525500,4,-0.0820,-0.5488,0.8555,145.50,-317.10,1580.26
423386133482100,5,-0.0996,-0.5879,0.8477,110.40,67.95,3450.44
423386146525200,0,0.0156,-0.0059,1.0117,-9.30,-60.30,454.96
423386159475000,1,-0.0078,0.0840,1.0156,-27.90,-233.85,-252.16
423386172475000,2,-0.0352,-0.1582,0.9883,99.00,-147.60,485.21
423386185444600,3,-0.0605,-0.3770,0.9180,-75.75,9.75,-857.16
423386198605100,4,-0.0703,-0.5078,0.8516,133.80,-306.60,1569.85
423386211511300,5,-0.0820,-0.5156,0.8574,106.50,68.10,3450.44
423386224570900,0,0.0156,-0.0059,1.0059,-4.80,-51.00,453.75
423386237463200,1,-0.0195,0.0645,1.0117,-24.15,-231.90,-247.81
423386250514400,2,-0.0547,-0.1211,0.9922,95.25,-151.80,486.18
423386263516500,3,-0.0586,-0.3437,0.9551,-70.95,2.70,-843.13
423386276583100,4,-0.0488,-0.4492,0.8945,124.95,-309.30,1566.22
423386289486700,5,-0.0293,-0.4414,0.8906,103.20,66.30,3445.84
423386302500800,0,0.0117,-0.0039,1.0117,-0.15,-54.75,449.64
423386315528900,1,-0.0078,0.0215,1.0098,-26.40,-223.95,-245.39
423386328481600,2,-0.0293,-0.1562,0.9844,89.55,-149.85,487.87
423386341476900,3,-0.0566,-0.3418,0.9512,-61.05,5.70,-857.16
423386354744100,4,-0.0840,-0.4492,0.9102,114.45,-312.00,1570.10
423386367489300,5,-0.1074,-0.4219,0.9199,109.95,74.10,3438.09
423386380472500,0,0.0156,-0.0078,1.0039,1.65,-49.20,457.62
423386393535600,1,-0.0020,0.0586,1.0137,-20.25,-229.50,-249.99
423386406495000,2,-0.0332,-0.1133,0.9980,90.45,-147.30,487.15
