t_pc_ns,frame_id,t_esp_us,sensor_id,accX,accY,accZ,magX,magY,magZ
439097252077900,6196,446501729,2,-0.984375,0.00390625,-0.05859375,14.250000953674316,-161.85000610351562,471.8999938964844
439097252077900,6196,446501729,3,-1.05859375,0.013671875,0.009765625,-39.150001525878906,10.800000190734863,-793.5180053710938
439097252077900,6196,446501729,4,-1.037109375,0.009765625,0.03125,55.05000305175781,-380.4000244140625,1606.1539306640625
439097252077900,6196,446501729,5,-1.037109375,-0.00390625,0.05078125,118.6500015258789,78.9000015258789,3452.1298828125
439097323866400,6197,446573729,0,-0.982421875,-0.009765625,-0.115234375,-1.9500000476837158,-95.55000305175781,468.5119934082031
439097323866400,6197,446573729,1,-1.009765625,0.0,-0.056640625,0.75,-31.650001525878906,-238.61199951171875
439097323866400,6197,446573729,2,-0.98046875,0.001953125,-0.052734375,16.5,-172.5,472.8680114746094
439097323866400,6197,446573729,3,-1.052734375,0.01171875,0.017578125,-45.60000228881836,11.25,-795.6959838867188
439097323866400,6197,446573729,4,-1.0390625,0.0078125,0.029296875,47.10000228881836,-390.7500305175781,1610.9940185546875
439097323866400,6197,446573729,5,-1.0390625,-0.001953125,0.052734375,118.6500015258789,85.05000305175781,3455.27587890625
439097395092900,6198,446645729,0,-0.982421875,-0.009765625,-0.12109375,0.0,-90.1500015258789,470.447998046875
439097395092900,6198,446645729,1,-1.015625,0.00390625,-0.060546875,-2.8500001430511475,-34.20000076293945,-236.91799926757812
439097395092900,6198,446645729,2,-0.982421875,0.00390625,-0.0546875,16.650001525878906,-166.35000610351562,468.9960021972656
439097395092900,6198,446645729,3,-1.060546875,0.015625,0.01171875,-46.20000076293945,9.0,-795.6959838867188
439097395092900,6198,446645729,4,-1.037109375,0.005859375,0.033203125,57.30000305175781,-387.1500244140625,1610.0260009765625
439097395092900,6198,446645729,5,-1.037109375,-0.00390625,0.05859375,113.4000015258789,84.0,3452.1298828125
439097467747700,6199,446717729,0,-0.984375,-0.009765625,-0.11328125,-6.0,-89.4000015258789,464.8819885253906
439097467747700,6199,446717729,1,-1.01171875,0.001953125,-0.05859375,0.0,-28.950000762939453,-242.0
439097467747700,6199,446717729,2,-0.98046875,0.001953125,-0.0546875,19.05000114440918,-171.75,475.0459899902344
439097467747700,6199,446717729,3,-1.052734375,0.013671875,0.009765625,-44.70000076293945,14.850000381469727,-788.1939697265625
439097467747700,6199,446717729,4,-1.037109375,0.01171875,0.03125,54.30000305175781,-389.5500183105469,1607.8480224609375
439097467747700,6199,446717729,5,-1.037109375,-0.001953125,0.046875,121.50000762939453,86.10000610351562,3453.58203125
439097539333900,6200,446789729,0,-0.98046875,-0.01171875,-0.1171875,-0.45000001788139343,-93.45000457763672,470.20599365234375
439097539333900,6200,446789729,1,-1.009765625,-0.001953125,-0.064453125,-7.200000286102295,-36.30000305175781,-239.82200622558594
439097539333900,6200,446789729,2,-0.98046875,0.001953125,-0.056640625,20.100000381469727,-164.5500030517578,461.4939880371094
439097539333900,6200,446789729,3,-1.060546875,0.013671875,0.017578125,-43.95000076293945,12.300000190734863,-802.22998046875
439097539333900,6200,446789729,4,-1.0390625,0.009765625,0.021484375,54.000003814697266,-384.3000183105469,1608.573974609375
439097539333900,6200,446789729,5,-1.037109375,-0.00390625,0.0546875,122.25000762939453,82.35000610351562,3465.924072265625
439097611462300,6201,446861729,0,-0.984375,-0.009765625,-0.11328125,-0.6000000238418579,-88.35000610351562,471.4159851074219
439097611462300,6201,446861729,1,-1.009765625,0.0,-0.056640625,-1.2000000476837158,-40.5,-242.96800231933594
439097611462300,6201,446861729,2,-0.982421875,0.001953125,-0.056640625,12.300000190734863,-179.10000610351562,475.7720031738281
439097611462300,6201,446861729,3,-1.05859375,0.015625,0.015625,-40.95000076293945,14.100000381469727,-797.3900146484375
439097611462300,6201,446861729,4,-1.037109375,0.005859375,0.03125,51.60000228881836,-392.70001220703125,1606.637939453125
439097611462300,6201,446861729,5,-1.041015625,-0.001953125,0.0546875,117.30000305175781,76.05000305175781,3452.85595703125
439097684124300,6202,446933729,0,-0.984375,-0.0078125,-0.115234375,1.5,-94.95000457763672,473.593994140625
439097684124300,6202,446933729,1,-1.01171875,0.00390625,-0.056640625,-2.700000047683716,-33.900001525878906,-245.38800048828125
439097684124300,6202,446933729,2,-0.982421875,0.00390625,-0.05859375,17.25,-169.35000610351562,477.46600341796875
439097684124300,6202,446933729,3,-1.0625,0.01171875,0.0078125,-44.25,8.550000190734863,-805.3759765625
439097684124300,6202,446933729,4,-1.03515625,0.0078125,0.029296875,48.60000228881836,-391.6500244140625,1606.39599609375
439097684124300,6202,446933729,5,-1.037109375,-0.00390625,0.056640625,119.55000305175781,81.9000015258789,3461.56787109375
439097755118100,6203,447005729,0,-0.98046875,-0.009765625,-0.11328125,-5.400000095367432,-93.1500015258789,477.2239990234375
439097755118100,6203,447005729,1,-1.009765625,0.0,-0.05859375,-4.650000095367432,-32.55000305175781,-247.32400512695312
439097755118100,6203,447005729,2,-0.982421875,0.0,-0.0546875,17.700000762939453,-165.60000610351562,469.72198486328125
439097755118100,6203,447005729,3,-1.056640625,0.015625,0.013671875,-43.35000228881836,5.400000095367432,-802.22998046875
439097755118100,6203,447005729,4,-1.041015625,0.0078125,0.03125,52.80000305175781,-383.70001220703125,1609.783935546875
439097755118100,6203,447005729,5,-1.037109375,0.0,0.052734375,118.20000457763672,82.20000457763672,3455.27587890625
439097827505500,6204,447077729,0,-0.982421875,-0.0078125,-0.1171875,-5.850000381469727,-87.9000015258789,467.54400634765625
439097827505500,6204,447077729,1,-1.009765625,0.001953125,-0.0625,-1.8000000715255737,-37.5,-240.06399536132812
439097827505500,6204,447077729,2,-0.98046875,0.00390625,-0.056640625,11.700000762939453,-168.75,476.0140075683594
439097827505500,6204,447077729,3,-1.048828125,0.013671875,0.01171875,-44.85000228881836,6.750000476837158,-805.1339721679688
439097827505500,6204,447077729,4,-1.0390625,0.01171875,0.025390625,50.250003814697266,-384.45001220703125,1610.9940185546875
439097827505500,6204,447077729,5,-1.037109375,0.0,0.05078125,121.95000457763672,83.25,3469.31201171875
439097900193700,6205,447149729,0,-0.982421875,-0.009765625,-0.1171875,-1.5,-90.9000015258789,471.6579895019531
439097900193700,6205,447149729,1,-1.01171875,-0.001953125,-0.060546875,-1.5,-40.05000305175781,-245.8719940185547
439097900193700,6205,447149729,2,-0.98046875,0.001953125,-0.056640625,13.65000057220459,-174.75,462.94598388671875
439097900193700,6205,447149729,3,-1.056640625,0.015625,0.015625,-45.75,4.050000190734863,-802.22998046875
439097900193700,6205,447149729,4,-1.0390625,0.009765625,0.03515625,54.30000305175781,-388.3500061035156,1605.6700439453125
439097900193700,6205,447149729,5,-1.037109375,0.0,0.05078125,121.80000305175781,80.4000015258789,3453.340087890625
439097971217000,6206,447221729,0,-0.982421875,-0.009765625,-0.115234375,-7.500000476837158,-94.35000610351562,476.0140075683594
439097971217000,6206,447221729,1,-1.01171875,0.001953125,-0.0625,2.25,-34.5,-245.8719940185547
439097971217000,6206,447221729,2,-0.984375,0.001953125,-0.046875,15.90000057220459,-168.60000610351562,469.9639892578125
439097971217000,6206,447221729,3,-1.05078125,0.01171875,0.0078125,-38.85000228881836,12.750000953674316,-799.083984375
439097971217000,6206,447221729,4,-1.041015625,0.01171875,0.029296875,52.35000228881836,-379.20001220703125,1606.1539306640625
439097971217000,6206,447221729,5,-1.0390625,-0.001953125,0.056640625,122.55000305175781,79.05000305175781,3458.421875
439098043385300,6207,447293729,0,-0.982421875,-0.01171875,-0.109375,-2.5500001907348633,-87.45000457763672,471.17401123046875
439098043385300,6207,447293729,1,-1.01171875,0.0,-0.0625,3.3000001907348633,-29.850000381469727,-234.74000549316406
439098043385300,6207,447293729,2,-0.982421875,0.005859375,-0.056640625,11.100000381469727,-168.75,461.4939880371094
439098043385300,6207,447293729,3,-1.056640625,0.01171875,0.015625,-44.70000076293945,15.450000762939453,-802.22998046875
439098043385300,6207,447293729,4,-1.0390625,0.009765625,0.03125,57.30000305175781,-392.70001220703125,1615.592041015625
439098043385300,6207,447293729,5,-1.037109375,-0.001953125,0.0546875,119.85000610351562,81.1500015258789,3456.243896484375
439098116071500,6208,447365729,0,-0.982421875,-0.01171875,-0.115234375,-0.45000001788139343,-88.6500015258789,462.7040100097656
439098116071500,6208,447365729,1,-1.013671875,0.001953125,-0.05859375,-3.9000000953674316,-36.900001525878906,-226.51199340820312
439098116071500,6208,447365729,2,-0.98046875,0.00390625,-0.0546875,14.250000953674316,-168.90000915527344,468.7539978027344
439098116071500,6208,447365729,3,-1.05859375,0.013671875,0.015625,-41.10000228881836,5.100000381469727,-790.614013671875
439098116071500,6208,447365729,4,-1.0390625,0.009765625,0.03515625,51.45000076293945,-387.45001220703125,1607.60595703125
439098116071500,6208,447365729,5,-1.037109375,0.0,0.052734375,123.45000457763672,77.85000610351562,3446.080078125
439098188192200,6209,447437729,0,-0.982421875,-0.009765625,-0.1171875,-3.750000238418579,-87.45000457763672,459.3160095214844
439098188192200,6209,447437729,1,-1.013671875,0.001953125,-0.060546875,-6.0,-33.30000305175781,-235.9499969482422
439098188192200,6209,447437729,2,-0.98046875,0.0,-0.052734375,16.650001525878906,-167.25,466.333984375
439098188192200,6209,447437729,3,-1.056640625,0.015625,0.013671875,-40.650001525878906,13.800000190734863,-804.166015625
439098188192200,6209,447437729,4,-1.04296875,0.01171875,0.033203125,51.150001525878906,-388.8000183105469,1609.783935546875
439098188192200,6209,447437729,5,-1.037109375,-0.00390625,0.048828125,117.1500015258789,82.35000610351562,3459.8740234375
439098260631900,6210,447509729,0,-0.986328125,-0.009765625,-0.11328125,-1.0500000715255737,-91.95000457763672,470.447998046875
439098260631900,6210,447509729,1,-1.01171875,0.001953125,-0.05859375,-2.700000047683716,-30.000001907348633,-248.53399658203125
439098260631900,6210,447509729,2,-0.98046875,0.001953125,-0.060546875,17.400001525878906,-169.95001220703125,475.2879943847656
439098260631900,6210,447509729,3,-1.052734375,0.013671875,0.01171875,-40.05000305175781,13.350000381469727,-799.083984375
439098260631900,6210,447509729,4,-1.037109375,0.009765625,0.03125,55.80000305175781,-384.6000061035156,1610.510009765625
439098260631900,6210,447509729,5,-1.0390625,0.0,0.056640625,113.25000762939453,80.85000610351562,3460.115966796875
439098331767600,6211,447581729,0,-0.984375,-0.013671875,-0.115234375,-2.4000000953674316,-88.95000457763672,473.593994140625
439098331767600,6211,447581729,1,-1.0078125,0.0,-0.060546875,-4.650000095367432,-31.350000381469727,-250.22799682617188
439098331767600,6211,447581729,2,-0.98046875,0.001953125,-0.056640625,15.600000381469727,-166.35000610351562,473.35198974609375
439098331767600,6211,447581729,3,-1.052734375,0.013671875,0.013671875,-44.25,6.900000095367432,-803.4400024414062
439098331767600,6211,447581729,4,-1.0390625,0.01171875,0.03125,50.85000228881836,-389.2500305175781,1605.18603515625
439098331767600,6211,447581729,5,-1.0390625,-0.005859375,0.056640625,114.60000610351562,84.1500015258789,3468.5859375
439098404012900,6212,447653729,0,-0.982421875,-0.009765625,-0.115234375,-0.9000000357627869,-88.35000610351562,476.49798583984375
439098404012900,6212,447653729,1,-1.009765625,0.00390625,-0.05859375,-2.5500001907348633,-36.75,-244.90399169921875
439098404012900,6212,447653729,2,-0.982421875,0.001953125,-0.056640625,12.600000381469727,-173.40000915527344,471.8999938964844
439098404012900,6212,447653729,3,-1.0625,0.015625,0.015625,-46.650001525878906,6.150000095367432,-790.614013671875
439098404012900,6212,447653729,4,-1.037109375,0.0078125,0.029296875,49.95000076293945,-389.5500183105469,1609.0579833984375
439098404012900,6212,447653729,5,-1.03515625,-0.00390625,0.05859375,108.30000305175781,83.85000610351562,3463.261962890625
439098475914600,6213,447725729,0,-0.98046875,-0.009765625,-0.115234375,-0.75,-99.9000015258789,469.9639892578125
439098475914600,6213,447725729,1,-1.009765625,0.00390625,-0.064453125,-3.6000001430511475,-34.95000076293945,-241.2740020751953
439098475914600,6213,447725729,2,-0.984375,0.0,-0.0546875,13.800000190734863,-163.0500030517578,465.6080017089844
439098475914600,6213,447725729,3,-1.056640625,0.009765625,0.009765625,-46.650001525878906,12.600000381469727,-801.02001953125
439098475914600,6213,447725729,4,-1.037109375,0.0078125,0.02734375,52.650001525878906,-387.45001220703125,1604.218017578125
439098475914600,6213,447725729,5,-1.0390625,-0.00390625,0.0546875,117.30000305175781,83.85000610351562,3457.93798828125
439098548281400,6214,447797729,0,-0.98046875,-0.009765625,-0.111328125,-1.2000000476837158,-91.95000457763672,460.28399658203125
439098548281400,6214,447797729,1,-1.01171875,0.001953125,-0.060546875,2.5500001907348633,-40.650001525878906,-244.66200256347656
439098548281400,6214,447797729,2,-0.982421875,0.0,-0.056640625,16.05000114440918,-168.75,469.9639892578125
439098548281400,6214,447797729,3,-1.05859375,0.013671875,0.015625,-44.400001525878906,15.000000953674316,-801.02001953125
439098548281400,6214,447797729,4,-1.037109375,0.009765625,0.029296875,52.95000076293945,-389.70001220703125,1607.8480224609375
439098548281400,6214,447797729,5,-1.03515625,-0.005859375,0.052734375,116.10000610351562,78.0,3463.988037109375
439098620498300,6215,447869729,0,-0.982421875,-0.009765625,-0.111328125,-6.750000476837158,-95.85000610351562,466.57598876953125
439098620498300,6215,447869729,1,-1.01171875,0.001953125,-0.064453125,-3.1500000953674316,-34.20000076293945,-243.45199584960938
439098620498300,6215,447869729,2,-0.982421875,0.00390625,-0.05859375,11.100000381469727,-170.70001220703125,477.95001220703125
439098620498300,6215,447869729,3,-1.056640625,0.013671875,0.015625,-40.650001525878906,17.700000762939453,-797.8740234375
439098620498300,6215,447869729,4,-1.0390625,0.0078125,0.0234375,44.55000305175781,-383.8500061035156,1598.6519775390625
439098620498300,6215,447869729,5,-1.037109375,-0.001953125,0.0546875,121.20000457763672,83.10000610351562,3468.5859375
439098691917300,6216,447941729,0,-0.982421875,-0.009765625,-0.119140625,-2.4000000953674316,-98.70000457763672,464.6399841308594
439098691917300,6216,447941729,1,-1.01171875,0.001953125,-0.0625,-1.9500000476837158,-37.20000076293945,-248.7760009765625
439098691917300,6216,447941729,2,-0.98046875,0.0,-0.056640625,17.55000114440918,-173.40000915527344,474.8039855957031
439098691917300,6216,447941729,3,-1.05859375,0.013671875,0.01171875,-49.650001525878906,12.300000190734863,-797.6320190429688
439098691917300,6216,447941729,4,-1.0390625,0.009765625,0.02734375,48.750003814697266,-383.8500061035156,1620.18994140625
439098691917300,6216,447941729,5,-1.03515625,-0.00390625,0.056640625,114.45000457763672,83.85000610351562,3463.261962890625
439098763213500,6217,448013729,0,-0.982421875,-0.009765625,-0.1171875,3.3000001907348633,-92.85000610351562,468.0279846191406
439098763213500,6217,448013729,1,-1.01171875,0.001953125,-0.0625,-1.5,-39.0,-242.24200439453125
439098763213500,6217,448013729,2,-0.984375,0.00390625,-0.056640625,11.40000057220459,-171.60000610351562,468.7539978027344
439098763213500,6217,448013729,3,-1.056640625,0.013671875,0.015625,-40.80000305175781,6.150000095367432,-791.0980224609375
439098763213500,6217,448013729,4,-1.0390625,0.0078125,0.03125,58.650001525878906,-390.0000305175781,1614.1400146484375
439098763213500,6217,448013729,5,-1.037109375,-0.001953125,0.05078125,115.6500015258789,81.60000610351562,3462.535888671875
439098835596200,6218,448085729,0,-0.982421875,-0.013671875,-0.111328125,-2.8500001430511475,-90.0,472.1419982910156
439098835596200,6218,448085729,1,-1.015625,0.005859375,-0.056640625,-6.150000095367432,-37.20000076293945,-240.30599975585938
439098835596200,6218,448085729,2,-0.982421875,0.0,-0.052734375,15.000000953674316,-171.3000030517578,474.56201171875
439098835596200,6218,448085729,3,-1.056640625,0.013671875,0.013671875,-42.60000228881836,5.700000286102295,-793.0339965820312
439098835596200,6218,448085729,4,-1.0390625,0.01171875,0.033203125,51.45000076293945,-382.0500183105469,1604.4599609375
439098835596200,6218,448085729,5,-1.037109375,0.0,0.0546875,114.9000015258789,83.85000610351562,3450.677978515625
439098907702000,6219,448157729,0,-0.984375,-0.009765625,-0.1171875,-4.800000190734863,-90.75,464.39801025390625
439098907702000,6219,448157729,1,-1.009765625,0.001953125,-0.05859375,-0.6000000238418579,-31.650001525878906,-240.7899932861328
439098907702000,6219,448157729,2,-0.98046875,0.0,-0.0546875,12.600000381469727,-164.70001220703125,470.9320068359375
439098907702000,6219,448157729,3,-1.052734375,0.01171875,0.013671875,-43.35000228881836,11.100000381469727,-793.760009765625
439098907702000,6219,448157729,4,-1.037109375,0.009765625,0.03515625,55.500003814697266,-389.8500061035156,1611.2359619140625
439098907702000,6219,448157729,5,-1.037109375,-0.00390625,0.052734375,115.6500015258789,81.30000305175781,3455.760009765625
439098979747500,6220,448229729,0,-0.982421875,-0.01171875,-0.115234375,-4.650000095367432,-92.85000610351562,469.4800109863281
439098979747500,6220,448229729,1,-1.01171875,0.00390625,-0.05859375,-0.30000001192092896,-37.05000305175781,-253.37399291992188
439098979747500,6220,448229729,2,-0.982421875,0.00390625,-0.056640625,16.350000381469727,-166.95001220703125,467.54400634765625
439098979747500,6220,448229729,3,-1.056640625,0.017578125,0.017578125,-47.400001525878906,6.0,-799.8099975585938
439098979747500,6220,448229729,4,-1.037109375,0.0078125,0.025390625,51.150001525878906,-387.6000061035156,1603.7340087890625
439098979747500,6220,448229729,5,-1.0390625,-0.001953125,0.0546875,118.05000305175781,77.85000610351562,3459.389892578125
439099052147000,6221,448301729,0,-0.98046875,-0.01171875,-0.11328125,0.6000000238418579,-86.85000610351562,457.13800048828125
439099052147000,6221,448301729,1,-1.013671875,0.0,-0.060546875,-8.850000381469727,-33.45000076293945,-234.25599670410156
439099052147000,6221,448301729,2,-0.98046875,0.001953125,-0.052734375,13.800000190734863,-169.0500030517578,473.35198974609375
439099052147000,6221,448301729,3,-1.05859375,0.013671875,0.013671875,-44.400001525878906,6.0,-798.3579711914062
439099052147000,6221,448301729,4,-1.041015625,0.009765625,0.02734375,52.20000076293945,-390.0000305175781,1610.751953125
439099052147000,6221,448301729,5,-1.037109375,-0.001953125,0.056640625,121.95000457763672,75.45000457763672,3463.02001953125
439099123767500,6222,448373729,0,-0.982421875,-0.01171875,-0.1171875,0.15000000596046448,-90.75,471.17401123046875
439099123767500,6222,448373729,1,-1.009765625,-0.001953125,-0.05859375,-1.5,-34.80000305175781,-238.61199951171875
439099123767500,6222,448373729,2,-0.978515625,0.00390625,-0.0546875,15.000000953674316,-173.70001220703125,470.69000244140625
439099123767500,6222,448373729,3,-1.05859375,0.01171875,0.015625,-44.70000076293945,8.100000381469727,-792.5499877929688
439099123767500,6222,448373729,4,-1.0390625,0.009765625,0.03125,56.70000076293945,-389.4000244140625,1608.33203125
439099123767500,6222,448373729,5,-1.03515625,-0.001953125,0.046875,117.60000610351562,86.70000457763672,3450.43603515625
439099196262400,6223,448445729,0,-0.98046875,-0.01171875,-0.115234375,-4.650000095367432,-90.45000457763672,463.91400146484375
439099196262400,6223,448445729,1,-1.01171875,0.001953125,-0.0625,-1.6500000953674316,-33.0,-239.0959930419922
439099196262400,6223,448445729,2,-0.984375,0.001953125,-0.048828125,15.600000381469727,-166.8000030517578,467.54400634765625
439099196262400,6223,448445729,3,-1.05859375,0.013671875,0.015625,-36.45000076293945,5.25,-797.6320190429688
439099196262400,6223,448445729,4,-1.0390625,0.005859375,0.025390625,52.05000305175781,-394.20001220703125,1611.719970703125
439099196262400,6223,448445729,5,-1.03515625,-0.00390625,0.05078125,121.50000762939453,79.35000610351562,3457.4541015625
439099267988900,6224,448517729,0,-0.984375,-0.01171875,-0.111328125,-2.8500001430511475,-93.30000305175781,464.156005859375
439099267988900,6224,448517729,1,-1.01171875,0.001953125,-0.05859375,1.2000000476837158,-33.75,-252.406005859375
439099267988900,6224,448517729,2,-0.982421875,0.001953125,-0.052734375,12.300000190734863,-168.0,472.1419982910156
439099267988900,6224,448517729,3,-1.05859375,0.013671875,0.01171875,-42.45000076293945,8.550000190734863,-795.93798828125
439099267988900,6224,448517729,4,-1.037109375,0.009765625,0.02734375,59.400001525878906,-389.4000244140625,1609.5419921875
439099267988900,6224,448517729,5,-1.0390625,-0.00390625,0.056640625,124.35000610351562,77.70000457763672,3453.097900390625
439099340397400,6225,448589729,0,-0.984375,-0.013671875,-0.1171875,0.15000000596046448,-86.85000610351562,471.6579895019531
439099340397400,6225,448589729,1,-1.01171875,0.00390625,-0.05859375,7.650000095367432,-33.150001525878906,-240.06399536132812
439099340397400,6225,448589729,2,-0.982421875,0.0,-0.056640625,10.950000762939453,-173.25,473.83599853515625
439099340397400,6225,448589729,3,-1.064453125,0.013671875,0.01171875,-39.60000228881836,3.750000238418579,-791.3399658203125
439099340397400,6225,448589729,4,-1.0390625,0.009765625,0.033203125,48.900001525878906,-382.20001220703125,1615.592041015625
439099340397400,6225,448589729,5,-1.037109375,-0.001953125,0.052734375,122.55000305175781,83.70000457763672,3466.64990234375
439099411615100,6226,448661729,0,-0.978515625,-0.009765625,-0.119140625,2.8500001430511475,-94.6500015258789,467.05999755859375
439099411615100,6226,448661729,1,-1.01171875,0.00390625,-0.060546875,-5.100000381469727,-35.85000228881836,-232.8040008544922
439099411615100,6226,448661729,2,-0.98046875,0.001953125,-0.05859375,16.05000114440918,-167.85000610351562,463.42999267578125
439099411615100,6226,448661729,3,-1.052734375,0.01171875,0.013671875,-45.150001525878906,6.150000095367432,-797.8740234375
439099411615100,6226,448661729,4,-1.037109375,0.0078125,0.033203125,56.10000228881836,-387.1500244140625,1620.916015625
439099411615100,6226,448661729,5,-1.0390625,-0.001953125,0.052734375,117.75000762939453,76.80000305175781,3465.43994140625
439099484182600,6227,448733729,0,-0.982421875,-0.009765625,-0.115234375,1.5,-90.75,463.6719970703125
439099484182600,6227,448733729,1,-1.013671875,0.0,-0.0625,0.6000000238418579,-34.650001525878906,-244.66200256347656
439099484182600,6227,448733729,2,-0.98046875,0.00390625,-0.048828125,16.5,-160.8000030517578,476.49798583984375
439099484182600,6227,448733729,3,-1.05859375,0.015625,0.013671875,-41.55000305175781,14.100000381469727,-794.969970703125
439099484182600,6227,448733729,4,-1.0390625,0.009765625,0.0234375,55.20000076293945,-388.5000305175781,1606.1539306640625
439099484182600,6227,448733729,5,-1.0390625,-0.00390625,0.052734375,115.50000762939453,84.0,3459.389892578125
439099555780600,6228,448805729,0,-0.982421875,-0.009765625,-0.115234375,-1.8000000715255737,-91.95000457763672,471.8999938964844
439099555780600,6228,448805729,1,-1.01171875,0.001953125,-0.060546875,-1.2000000476837158,-30.600000381469727,-239.33799743652344
439099555780600,6228,448805729,2,-0.982421875,0.0,-0.056640625,14.700000762939453,-169.5,474.8039855957031
439099555780600,6228,448805729,3,-1.05078125,0.013671875,0.017578125,-42.75,12.600000381469727,-807.7960205078125
439099555780600,6228,448805729,4,-1.037109375,0.009765625,0.03125,56.55000305175781,-386.2500305175781,1606.39599609375
439099555780600,6228,448805729,5,-1.037109375,0.0,0.05078125,121.6500015258789,82.35000610351562,3455.51806640625
439099628143800,6229,448877729,0,-0.978515625,-0.009765625,-0.1171875,3.750000238418579,-85.6500015258789,475.0459899902344
439099628143800,6229,448877729,1,-1.01171875,0.0,-0.0546875,-5.700000286102295,-34.80000305175781,-245.14599609375
439099628143800,6229,448877729,2,-0.986328125,0.001953125,-0.056640625,13.800000190734863,-167.25,477.7080078125
439099628143800,6229,448877729,3,-1.056640625,0.015625,0.015625,-40.80000305175781,8.40000057220459,-798.5999755859375
439099628143800,6229,448877729,4,-1.0390625,0.0078125,0.033203125,54.750003814697266,-382.95001220703125,1606.637939453125
439099628143800,6229,448877729,5,-1.03515625,-0.001953125,0.048828125,120.30000305175781,80.10000610351562,3462.778076171875
439099699651100,6230,448949729,0,-0.982421875,-0.013671875,-0.1171875,1.8000000715255737,-84.30000305175781,464.8819885253906
439099699651100,6230,448949729,1,-1.01171875,0.0,-0.0625,2.8500001430511475,-34.35000228881836,-242.0
439099699651100,6230,448949729,2,-0.982421875,0.001953125,-0.056640625,12.750000953674316,-170.40000915527344,469.4800109863281
439099699651100,6230,448949729,3,-1.048828125,0.015625,0.015625,-43.20000076293945,4.950000286102295,-796.6640014648438
439099699651100,6230,448949729,4,-1.03515625,0.01171875,0.029296875,50.70000076293945,-387.7500305175781,1610.9940185546875
439099699651100,6230,448949729,5,-1.0390625,-0.00390625,0.056640625,111.60000610351562,80.55000305175781,3465.197998046875
439099772283600,6231,449021729,0,-0.982421875,-0.0078125,-0.115234375,-1.350000023841858,-93.45000457763672,464.156005859375
439099772283600,6231,449021729,1,-1.01171875,0.0,-0.056640625,-4.200000286102295,-33.60000228881836,-239.33799743652344
439099772283600,6231,449021729,2,-0.984375,-0.001953125,-0.0546875,18.600000381469727,-172.20001220703125,473.83599853515625
439099772283600,6231,449021729,3,-1.0546875,0.013671875,0.013671875,-41.70000076293945,6.300000190734863,-799.8099975585938
439099772283600,6231,449021729,4,-1.037109375,0.009765625,0.0234375,48.0,-386.1000061035156,1616.802001953125
439099772283600,6231,449021729,5,-1.0390625,-0.001953125,0.04296875,120.00000762939453,85.35000610351562,3458.906005859375
439099844259600,6232,449093729,0,-0.984375,-0.0078125,-0.1171875,2.5500001907348633,-100.95000457763672,464.156005859375
439099844259600,6232,449093729,1,-1.0078125,0.001953125,-0.0625,-2.25,-38.70000076293945,-236.4340057373047
439099844259600,6232,449093729,2,-0.982421875,0.0,-0.056640625,16.05000114440918,-171.75,470.69000244140625
439099844259600,6232,449093729,3,-1.05859375,0.013671875,0.015625,-40.20000076293945,16.200000762939453,-795.6959838867188
439099844259600,6232,449093729,4,-1.0390625,0.01171875,0.033203125,54.60000228881836,-388.95001220703125,1605.6700439453125
439099844259600,6232,449093729,5,-1.041015625,0.0,0.056640625,121.35000610351562,83.55000305175781,3462.778076171875
439099916277800,6233,449165729,0,-0.982421875,-0.0078125,-0.11328125,1.5,-91.35000610351562,464.39801025390625
439099916277800,6233,449165729,1,-1.013671875,0.00390625,-0.056640625,-1.350000023841858,-35.10000228881836,-244.4199981689453
439099916277800,6233,449165729,2,-0.982421875,0.00390625,-0.0546875,16.950000762939453,-168.75,468.2699890136719
439099916277800,6233,449165729,3,-1.05859375,0.013671875,0.015625,-42.60000228881836,9.15000057220459,-798.5999755859375
439099916277800,6233,449165729,4,-1.037109375,0.009765625,0.025390625,51.750003814697266,-394.3500061035156,1608.33203125
439099916277800,6233,449165729,5,-1.037109375,-0.001953125,0.052734375,118.95000457763672,75.1500015258789,3454.307861328125
439099988265700,6234,449237729,0,-0.982421875,-0.0078125,-0.1171875,-3.0,-92.10000610351562,470.9320068359375
439099988265700,6234,449237729,1,-1.01171875,0.00390625,-0.056640625,1.2000000476837158,-36.150001525878906,-244.17799377441406
439099988265700,6234,449237729,2,-0.98046875,0.001953125,-0.0546875,18.0,-170.10000610351562,463.91400146484375
439099988265700,6234,449237729,3,-1.060546875,0.01171875,0.013671875,-39.45000076293945,11.25,-801.5039672851562
439099988265700,6234,449237729,4,-1.037109375,0.009765625,0.02734375,53.250003814697266,-381.75,1611.47802734375
439099988265700,6234,449237729,5,-1.03515625,0.0,0.0546875,120.00000762939453,85.5,3459.632080078125
439100060051300,6235,449309729,0,-0.984375,-0.01171875,-0.115234375,-0.75,-86.85000610351562,468.2699890136719
439100060051300,6235,449309729,1,-1.009765625,0.001953125,-0.05859375,-2.4000000953674316,-38.55000305175781,-250.71200561523438
439100060051300,6235,449309729,2,-0.982421875,0.001953125,-0.05078125,20.700000762939453,-167.40000915527344,472.3840026855469
439100060051300,6235,449309729,3,-1.05078125,0.013671875,0.013671875,-44.55000305175781,11.850000381469727,-797.3900146484375
439100060051300,6235,449309729,4,-1.0390625,0.009765625,0.03125,55.500003814697266,-385.0500183105469,1610.0260009765625
