t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
433493238541700,4,-0.0312,-0.1992,0.9922,92.85,-306.90,1545.17
433493251587700,5,-0.0410,-0.1621,0.9922,127.95,53.40,3425.75
433493264555200,0,0.0039,-0.0059,1.0078,20.85,-49.05,450.60
433493277630000,1,-0.0117,-0.0156,1.0195,-17.25,-1.05,-267.65
433493290574900,2,-0.0234,-0.0742,0.9980,32.40,-147.30,459.56
433493303536800,3,-0.0547,-0.1895,1.0059,-31.20,16.80,-867.09
433493316584500,4,-0.0664,-0.2266,0.9863,67.20,-311.40,1545.17
433493329534700,5,-0.0645,-0.0879,1.0000,129.45,53.10,3417.77
433493342560700,0,0.0078,-0.0059,1.0000,24.75,-41.55,442.86
433493355572300,1,-0.0293,-0.0723,1.0195,-7.65,-0.60,-268.38
433493368584400,2,-0.0605,-0.0410,1.0078,16.95,-156.30,463.91
433493381576500,3,-0.0371,-0.1152,1.0117,-18.60,13.20,-870.47
433493394562100,4,-0.0762,-0.2187,0.9980,63.45,-302.40,1551.22
433493407591400,5,-0.0840,-0.1191,0.9902,127.80,48.60,3426.24
433493420534400,0,0.0039,-0.0059,1.0098,26.70,-41.10,437.29
433493433534900,1,-0.0117,-0.1602,1.0078,-14.40,0.75,-267.89
433493446601100,2,0.1035,-0.0977,0.8672,13.50,-154.95,460.28
433493459697400,3,-0.0371,0.0449,1.0391,-6.15,13.80,-873.14
433493472602300,4,-0.1562,-0.0762,0.9922,30.30,-306.30,1542.02
433493485552600,5,-0.0840,0.0449,1.0078,131.70,42.90,3422.85
433493498572100,0,0.0137,-0.0059,1.0156,21.15,-45.15,451.09
433493511858000,1,0.0156,-0.1348,1.0020,-9.15,-1.20,-270.07
433493524598700,2,-0.0137,-0.0801,1.0332,17.40,-149.40,461.74
433493537539500,3,-0.2363,0.0430,1.0098,9.15,22.65,-871.44
433493550725900,4,-0.1445,0.0293,1.0020,20.85,-304.80,1535.01
433493563587200,5,-0.1816,0.0742,1.0234,139.65,48.45,3421.40
433493576594900,0,0.0117,-0.0039,1.0078,28.35,-45.30,441.41
433493589592500,1,-0.0430,0.0117,1.0234,-15.30,1.50,-264.26
433493602568900,2,-0.0957,-0.0645,1.0117,2.70,-149.40,456.90
433493615594000,3,-0.0195,-0.0039,1.0313,16.50,20.70,-865.39
433493628600400,4,-0.0078,0.0078,1.0293,25.95,-304.65,1544.20
433493641614100,5,-0.0195,0.0488,0.9980,133.95,51.30,3418.98
433493654538800,0,0.0078,-0.0098,1.0117,23.70,-38.25,438.75
433493667621500,1,-0.0332,-0.1035,1.0078,-10.80,1.50,-259.91
433493680618800,2,-0.0098,-0.0566,0.9980,12.15,-149.70,464.64
433493693595100,3,0.0195,-0.0156,1.0039,15.30,20.25,-865.15
433493706616900,4,0.0000,-0.0020,1.0566,9.45,-299.25,1545.17
433493719581300,5,-0.0195,0.1211,1.0176,140.85,48.00,3424.54
433493732578200,0,0.0215,-0.0078,1.0098,21.75,-39.30,441.89
433493745569300,1,-0.0039,-0.1914,1.0156,-10.80,4.50,-274.19
433493758572100,2,-0.0410,-0.1250,1.0059,10.95,-152.10,453.99
433493771566200,3,-0.1191,0.0156,1.0332,23.70,26.70,-871.20
433493784727400,4,-0.1719,0.0996,1.0156,18.90,-306.75,1541.06
433493797577100,5,-0.2031,0.0703,0.9902,132.90,41.70,3425.75
433493810680300,0,0.0059,-0.0078,1.0039,20.40,-37.35,438.26
433493823610100,1,0.0000,-0.0312,1.0176,-12.75,3.15,-275.15
433493836692400,2,-0.0703,-0.0195,1.0117,23.70,-145.05,448.43
433493849581300,3,-0.0840,-0.1348,0.9902,16.50,11.85,-870.72
433493862590700,4,0.0371,-0.0449,1.0176,20.85,-301.80,1535.73
433493875571500,5,0.0156,-0.0430,1.0176,138.75,49.50,3420.19
433493888614900,0,0.0293,-0.0098,1.0254,25.50,-40.20,443.34
433493901635400,1,-0.0117,-0.1367,0.9941,-13.80,7.80,-270.56
433493914631500,2,-0.0020,-0.0605,1.0020,14.40,-150.15,460.53
433493927600600,3,-0.0664,-0.0488,1.0293,-7.20,18.45,-873.86
433493940647400,4,-0.1152,-0.1250,1.0020,39.60,-311.55,1544.20
433493953600900,5,-0.1055,-0.0762,1.0039,136.35,53.70,3424.54
433493966616500,0,0.0156,-0.0078,1.0059,25.20,-34.50,439.23
433493979590900,1,-0.0020,-0.0898,1.0176,-19.65,0.00,-268.86
433493992581900,2,-0.0430,0.0547,1.0039,12.30,-140.85,458.35
433494005648300,3,-0.0703,-0.0762,1.0117,-27.90,18.45,-867.33
433494018668300,4,-0.0859,-0.1582,1.0039,53.25,-311.55,1546.86
433494031643700,5,-0.0742,-0.1504,1.0059,137.85,46.95,3421.40
433494045040800,0,-0.0020,-0.0078,1.0020,24.30,-40.65,440.44
433494057648900,1,-0.0215,-0.1348,1.0098,-14.10,1.50,-263.05
433494070601400,2,-0.0801,-0.0195,1.0117,8.40,-145.80,458.35
433494083650400,3,-0.1133,-0.0742,1.0059,-59.10,13.65,-863.70
433494096618700,4,-0.1426,-0.1484,1.0098,59.40,-307.50,1545.65
433494109753000,5,-0.1934,-0.1133,0.9766,135.45,48.00,3419.94
433494122635400,0,0.0059,-0.0098,1.0039,22.20,-40.35,435.60
433494135672000,1,-0.0293,-0.0937,1.0176,-4.20,-2.25,-266.20
433494148605600,2,-0.0215,0.0000,0.9941,-1.35,-154.20,451.81
433494161885900,3,-0.0039,-0.0664,1.0098,-59.70,16.05,-850.39
433494174671300,4,-0.0371,-0.1016,1.0020,53.85,-305.55,1544.93
433494187628500,5,-0.0234,-0.0430,0.9883,147.45,49.05,3425.99
433494200657600,0,0.0137,-0.0059,1.0156,27.90,-37.35,449.88
433494213659000,1,0.0000,-0.1504,1.0039,-13.50,8.55,-266.20
433494226678900,2,0.0215,-0.0078,1.0020,7.80,-150.75,463.43
433494239684600,3,-0.0996,-0.1074,1.0078,-65.25,18.45,-858.37
433494252678200,4,-0.0937,-0.1816,0.9980,38.85,-307.65,1539.60
433494265680500,5,-0.0566,-0.0879,1.0176,141.90,44.85,3425.51
433494278212500,0,0.0137,-0.0059,1.0059,24.90,-44.70,443.83
433494291672800,1,-0.0215,-0.1621,1.0117,-14.70,0.30,-271.77
433494304636200,2,-0.0820,-0.1133,1.0195,-6.90,-149.70,461.74
433494317694200,3,-0.0352,-0.1211,1.0137,-106.80,20.70,-848.45
433494330642100,4,-0.0586,-0.1895,0.9961,60.45,-304.35,1547.59
433494343680300,5,-0.1211,-0.1855,0.9766,137.55,51.60,3424.78
433494356620600,0,0.0137,-0.0039,1.0020,31.80,-41.25,435.12
433494369647300,1,-0.0039,-0.0547,1.0156,-10.80,-4.80,-271.28
433494382618500,2,-0.0820,0.0078,0.9941,-9.00,-151.80,465.12
433494395654400,3,-0.1152,-0.1855,0.9980,-139.35,25.05,-847.24
433494408694100,4,-0.1172,-0.3125,0.9551,90.75,-310.50,1558.96
433494421683900,5,-0.0977,-0.3105,0.9648,132.90,48.00,3423.09
433494434739600,0,0.0156,-0.0059,1.0059,23.70,-41.10,439.47
433494447630400,1,-0.0215,-0.1035,1.0137,-9.00,1.05,-272.49
433494460735000,2,-0.0820,-0.0078,1.0000,-5.85,-152.55,461.74
433494473703100,3,-0.0625,-0.2031,0.9961,-171.15,30.60,-836.84
433494486666400,4,-0.0684,-0.3867,0.9434,113.40,-305.40,1549.04
433494499691900,5,-0.0937,-0.3672,0.9434,130.65,49.80,3431.56
433494512635400,0,0.0078,-0.0059,1.0117,29.25,-36.90,445.04
433494525624000,1,0.0215,-0.1230,1.0117,-7.80,-1.95,-278.06
433494538694900,2,-0.0645,0.0020,1.0117,-18.30,-146.85,460.53
433494551672500,3,-0.0918,-0.2461,0.9746,-209.85,21.75,-818.20
433494564291900,4,-0.0703,-0.3770,0.9199,131.55,-305.25,1553.16
433494577791100,5,-0.0820,-0.4082,0.9160,135.45,47.55,3433.01
433494590689100,0,0.0117,-0.0059,1.0078,24.75,-40.35,440.20
433494603671400,1,-0.0098,-0.1504,1.0195,-5.25,-1.95,-262.33
433494616658100,2,-0.0410,-0.0176,1.0078,-19.20,-144.30,451.81
433494629672200,3,-0.0742,-0.2969,0.9648,-238.65,19.35,-819.90
433494642248500,4,-0.1055,-0.4844,0.8965,131.10,-311.55,1561.38
433494655712600,5,-0.0996,-0.4766,0.8926,135.75,48.00,3436.64
433494668697700,0,0.0137,-0.0078,1.0078,27.15,-39.75,435.36
433494681701600,1,-0.0078,-0.1523,1.0137,-7.05,-5.10,-275.40
433494694750400,2,-0.0664,-0.0234,1.0078,-23.85,-141.60,465.12
433494707727900,3,-0.0527,-0.2988,0.9531,-254.25,20.40,-801.99
433494720279600,4,-0.0781,-0.4668,0.8828,148.50,-310.05,1557.75
433494733715400,5,-0.1035,-0.4980,0.8848,130.65,49.65,3424.54
433494746659800,0,0.0098,-0.0039,1.0020,22.50,-45.45,438.26
433494759806000,1,0.0059,-0.1348,1.0059,-6.15,-5.25,-274.91
433494772744200,2,-0.0625,-0.0410,1.0098,-25.95,-144.60,464.16
433494785702900,3,-0.1074,-0.3379,0.9609,-273.90,27.00,-799.57
433494798761200,4,-0.1016,-0.4980,0.8730,144.45,-311.40,1549.77
433494811274100,5,-0.1016,-0.4785,0.8672,134.25,47.40,3433.01
433494824713100,0,0.0098,-0.0059,1.0039,26.40,-42.30,439.47
433494837669600,1,0.0000,-0.1035,1.0156,-13.95,0.15,-269.59
433494850706800,2,-0.0273,-0.0449,1.0078,-23.25,-143.25,462.46
433494863692900,3,-0.0508,-0.3730,0.9492,-276.60,23.55,-781.66
433494876878300,4,-0.0605,-0.5508,0.8535,152.55,-306.90,1546.62
433494889312700,5,-0.0430,-0.5078,0.8496,141.45,45.75,3439.30
433494902684500,0,0.0117,-0.0059,1.0117,33.45,-39.00,440.92
433494915717900,1,-0.0059,-0.0684,1.0195,-7.05,-1.20,-268.38
433494928442400,2,-0.0508,-0.0195,1.0039,-21.90,-141.60,465.37
433494941744000,3,-0.0762,-0.4004,0.9375,-293.25,25.20,-774.64
433494954709500,4,-0.0820,-0.5957,0.8203,171.30,-309.30,1561.38
433494967450200,5,-0.0918,-0.5996,0.8164,135.90,48.00,3433.98
433494980679400,0,0.0117,-0.0039,1.0059,22.95,-42.30,446.73
433494993734900,1,-0.0020,-0.0820,1.0098,-1.50,4.05,-257.73
433495006330800,2,-0.0391,0.0000,1.0078,-18.30,-141.90,466.82
433495019725000,3,-0.0762,-0.4004,0.9160,-315.75,30.00,-762.06
433495032761200,4,-0.0898,-0.5977,0.8262,187.20,-311.40,1556.54
433495045306200,5,-0.0918,-0.6406,0.8027,129.00,46.20,3439.30
433495058306400,0,0.0098,-0.0059,1.0078,25.80,-48.00,449.15
433495071675400,1,0.0000,-0.1191,1.0098,-6.00,2.70,-271.28
433495084333700,2,-0.0469,-0.0293,1.0098,-24.00,-134.55,461.01
433495097760900,3,-0.0684,-0.3984,0.9199,-310.35,22.20,-767.62
433495110774500,4,-0.0781,-0.5977,0.8164,174.60,-314.70,1562.35
433495123332900,5,-0.0547,-0.5684,0.8086,140.10,51.00,3439.06
433495136283300,0,0.0117,-0.0078,1.0039,25.65,-43.20,448.18
433495149742400,1,-0.0156,-0.1230,1.0117,-13.05,2.10,-262.09
433495162314100,2,-0.0566,-0.0215,1.0059,-14.40,-134.55,457.62
433495175290800,3,-0.0801,-0.4160,0.9180,-311.25,33.15,-763.51
433495188784800,4,-0.1152,-0.6113,0.8184,176.25,-307.05,1553.88
433495201458000,5,-0.1309,-0.6035,0.7910,131.70,45.00,3431.32
433495214315800,0,0.0039,-0.0059,1.0039,22.95,-45.60,443.59
433495227721500,1,0.0020,-0.1289,1.0215,-11.40,0.60,-272.25
433495240776200,2,-0.0566,-0.0547,1.0156,-15.15,-142.05,456.90
433495253335500,3,-0.0879,-0.4219,0.9063,-315.00,28.35,-763.99
433495266739400,4,-0.1016,-0.6406,0.7793,190.50,-313.95,1556.30
433495279842700,5,-0.1289,-0.6660,0.7773,131.10,47.40,3439.30
433495292278800,0,0.0137,-0.0059,1.0098,22.20,-40.05,440.92
433495305771100,1,-0.0020,-0.1367,1.0137,-12.75,-3.75,-268.62
433495318764100,2,-0.0195,-0.0410,1.0078,-17.10,-143.10,459.32
433495331356800,3,-0.0410,-0.4453,0.8809,-320.40,32.10,-759.40
433495344812500,4,-0.0430,-0.6484,0.7773,196.20,-313.05,1563.56
433495357737000,5,-0.0566,-0.6914,0.7617,125.55,45.30,3434.46
433495370302800,0,0.0137,-0.0078,1.0059,30.00,-39.60,447.46
433495383729500,1,-0.0020,-0.1406,1.0098,-7.50,4.35,-265.47
433495396341400,2,-0.0527,-0.0449,1.0098,-18.00,-142.05,466.33
433495409315100,3,-0.0937,-0.4453,0.8945,-320.25,32.70,-759.64
433495422811500,4,-0.1211,-0.6270,0.7852,200.70,-308.85,1545.17
433495435795400,5,-0.1348,-0.6582,0.7773,124.20,55.20,3444.87
433495448345400,0,0.0156,-0.0059,1.0020,26.85,-46.20,453.99
433495461750600,1,0.0078,-0.1152,1.0098,-6.30,3.90,-262.57
433495474787400,2,-0.0391,0.0039,1.0078,-17.10,-143.40,458.59
433495487340200,3,-0.0684,-0.4141,0.9023,-309.15,28.35,-767.14
433495500328400,4,-0.0859,-0.5762,0.8418,195.15,-315.30,1554.12
433495513747900,5,-0.1016,-0.5996,0.8066,133.20,47.10,3433.74
433495526484000,0,0.0059,-0.0059,1.0039,27.90,-44.10,438.75
433495539350200,1,0.0098,-0.1113,1.0078,-10.95,3.00,-263.30
433495552772900,2,-0.0547,-0.0352,1.0098,-19.65,-143.40,465.37
433495565327600,3,-0.0527,-0.4160,0.9063,-301.80,30.60,-758.43
433495578368600,4,-0.0254,-0.6641,0.8066,185.25,-309.30,1553.40
433495591402400,5,-0.0547,-0.6523,0.8164,127.65,50.55,3439.55
433495604328700,0,0.0039,-0.0059,1.0117,17.40,-42.45,437.78
433495617372400,1,0.0039,-0.0801,1.0195,-13.80,1.95,-273.46
433495630400100,2,-0.0625,-0.0273,1.0000,-6.00,-144.30,454.96
433495643416900,3,-0.1113,-0.4023,0.9063,-275.85,31.20,-782.63
433495656420900,4,-0.1152,-0.6250,0.8145,205.80,-311.70,1558.48
433495669373500,5,-0.1055,-0.6953,0.7949,115.95,48.15,3438.82
433495682381600,0,0.0078,-0.0059,1.0039,27.60,-41.70,453.75
433495695755600,1,-0.0039,-0.1504,1.0059,-9.90,3.75,-269.10
433495708396300,2,-0.0410,-0.0078,1.0156,-3.90,-139.50,447.22
433495721394100,3,-0.0762,-0.3262,0.9629,-218.40,28.95,-817.48
433495734415400,4,-0.1055,-0.5156,0.8574,181.05,-316.35,1552.67
433495747375300,5,-0.1289,-0.5156,0.8398,125.40,47.70,3431.08
433495760373600,0,0.0059,-0.0078,1.0039,25.35,-39.60,436.33
433495773360800,1,-0.0117,-0.0996,1.0176,-8.10,0.90,-273.22
433495786368400,2,-0.0371,-0.0273,0.9980,-8.85,-136.35,444.31
433495799412600,3,-0.0352,-0.2578,0.9727,-169.80,24.60,-829.09
433495812377500,4,-0.0273,-0.3926,0.9082,148.20,-310.35,1549.04
433495825409800,5,-0.0039,-0.3594,0.9180,129.15,47.40,3428.66
433495838348600,0,0.0059,-0.0098,1.0059,24.30,-46.50,442.38
433495851471300,1,0.0000,-0.1074,1.0098,-10.20,5.55,-274.91
433495864404600,2,-0.0430,-0.0273,1.0039,-4.95,-131.55,451.09
433495877432200,3,-0.0840,-0.1660,1.0059,-126.75,22.95,-840.95
433495890381500,4,-0.1230,-0.3203,0.9766,120.75,-311.25,1550.01
433495903418300,5,-0.1211,-0.2441,0.9688,126.75,45.45,3424.30
433495916383500,0,0.0098,-0.0059,1.0039,26.25,-40.35,441.41
433495929363000,1,-0.0020,-0.1152,1.0078,-5.25,-1.05,-266.20
433495942369400,2,-0.0371,-0.0430,1.0039,-0.45,-126.15,446.97
433495955415000,3,-0.0410,-0.1387,1.0039,-91.35,14.25,-845.31
433495968429200,4,-0.0449,-0.2363,0.9922,96.45,-307.35,1542.51
433495981413600,5,-0.0312,-0.1680,0.9922,128.25,48.15,3423.82
433495994415100,0,0.0059,-0.0078,1.0059,27.45,-42.75,449.64
433496007403000,1,-0.0078,-0.0937,1.0215,-8.10,3.75,-272.01
433496020371300,2,-0.0254,-0.0410,0.9980,1.95,-134.70,443.59
433496033417400,3,-0.0469,-0.1348,1.0059,-73.65,18.00,-852.08
433496046390100,4,-0.0742,-0.2246,0.9863,92.10,-308.55,1545.17
433496059367800,5,-0.0527,-0.1895,0.9941,129.60,46.95,3425.51
433496072404800,0,0.0059,-0.0078,1.0059,25.80,-41.55,438.99
433496085421100,1,-0.0039,-0.0801,1.0215,-12.60,0.60,-269.83
433496098421100,2,-0.0586,-0.0430,0.9980,0.75,-130.35,443.10
433496111441100,3,-0.0645,-0.1250,1.0059,-59.70,17.40,-850.15
433496124469400,4,-0.0762,-0.2266,0.9863,101.25,-306.75,1547.59
433496137394200,5,-0.0664,-0.2500,0.9785,120.30,47.25,3428.41
433496150427900,0,0.0098,-0.0039,1.0059,24.30,-40.80,441.89
433496163387700,1,-0.0176,-0.0625,1.0176,-10.95,0.45,-273.46
433496176529900,2,-0.0762,0.0098,1.0020,-2.25,-138.45,450.36
433496189453700,3,-0.0820,-0.0449,1.0176,-34.35,10.20,-856.44
433496202415000,4,-0.1152,-0.1523,1.0137,79.95,-309.75,1539.60
433496215446300,5,-0.1211,-0.1309,1.0098,127.35,51.15,3424.30
433496228570900,0,0.0137,-0.0078,1.0117,28.20,-43.80,449.15
433496241447000,1,-0.0078,-0.1016,1.0117,-15.30,3.60,-265.47
433496254455200,2,-0.0449,-0.0215,0.9922,-0.90,-136.20,445.76
433496267421300,3,-0.0391,0.0020,1.0117,1.35,10.50,-856.68
433496280439100,4,-0.0449,0.0215,1.0137,54.75,-305.25,1544.44
433496293399300,5,-0.0332,0.0684,0.9922,131.10,47.40,3422.36
433496306394800,0,0.0098,-0.0098,1.0059,22.20,-42.60,449.64
433496319414400,1,-0.0156,-0.1289,1.0156,-10.80,2.40,-265.96
433496332451900,2,-0.0273,-0.0547,1.0000,-2.70,-132.30,455.20
433496345393600,3,-0.0449,0.0176,1.0234,33.75,11.55,-865.15
433496358406000,4,-0.0879,0.0957,1.0234,8.10,-304.35,1546.62
433496371406500,5,-0.1133,0.1992,1.0098,129.90,48.75,3424.30
433496384395900,0,0.0078,-0.0078,1.0098,26.40,-36.45,444.31
433496397407500,1,0.0039,-0.0996,1.0098,-12.45,-5.40,-268.62
433496410538500,2,-0.0430,-0.0391,0.9961,7.65,-134.40,453.75
433496423439700,3,-0.0469,0.0879,1.0020,69.45,12.00,-863.46
433496436538000,4,-0.0176,0.0918,0.9844,-63.90,-325.95,1541.54
433496449439100,5,0.0098,0.1777,1.0098,201.30,74.25,3420.19
433496462405400,0,0.0059,-0.0039,1.0039,28.95,-41.10,446.97
433496475404300,1,-0.0117,-0.0840,1.0176,-12.15,1.65,-276.12
433496488473000,2,-0.0547,-0.0430,1.0078,17.25,-132.60,451.57
433496501513400,3,-0.0684,0.1250,1.0098,83.40,17.25,-865.63
433496514472900,4,-0.1094,0.0957,1.0039,-48.90,-325.20,1549.04
433496527447700,5,-0.1660,0.0820,1.0078,193.80,75.00,3415.83
433496540449500,0,0.0117,-0.0078,1.0078,25.80,-40.35,449.88
433496553414800,1,0.0000,-0.1074,1.0156,-21.15,6.15,-266.68
433496566466300,2,-0.0391,-0.0937,1.0078,15.60,-125.40,450.85
433496579430100,3,-0.0527,0.1641,1.0137,117.75,11.25,-847.24
433496592488100,4,-0.0508,0.1660,0.9980,-66.75,-325.20,1541.06
433496605469400,5,-0.0117,0.1738,0.9902,196.05,75.90,3417.04
433496618466600,0,0.0117,-0.0039,1.0117,22.20,-42.00,448.67
433496631422500,1,0.0000,-0.0488,1.0156,-17.10,1.20,-271.28
433496644450400,2,-0.0176,-0.0586,1.0000,19.50,-130.35,450.12
433496657468400,3,-0.0254,0.1934,1.0273,174.90,9.60,-843.13
433496670458900,4,-0.0566,0.2578,1.0195,-125.40,-319.35,1539.85
433496683469200,5,-0.0879,0.2676,0.9883,196.65,73.65,3407.60
433496696531900,0,0.0176,-0.0059,1.0078,20.10,-45.45,442.86
433496709488900,1,-0.0156,-0.1504,1.0156,-12.75,-8.70,-277.82
433496722503900,2,-0.0430,-0.1484,0.9980,16.35,-134.85,459.80
433496735441400,3,-0.0723,0.2148,1.0020,201.15,9.90,-827.88
433496748531700,4,-0.1133,0.3047,0.9805,-142.50,-313.80,1538.15
433496761747100,5,-0.0996,0.3477,0.9531,197.25,78.90,3417.28
433496774492500,0,0.0117,-0.0078,1.0117,18.45,-37.20,450.12
433496787459600,1,-0.0020,-0.1309,1.0137,-24.75,-7.20,-271.04
433496800493700,2,-0.0430,-0.1270,0.9902,18.30,-141.00,461.98
433496813501900,3,-0.0879,0.2148,0.9980,223.65,12.30,-824.98
433496826603000,4,-0.1094,0.3184,0.9844,-164.40,-310.80,1549.77
433496839502200,5,-0.1445,0.4336,0.9453,199.35,67.05,3423.33
433496852475700,0,0.0117,-0.0059,1.0039,24.00,-39.75,448.43
433496865490000,1,0.0215,-0.0762,1.0156,-21.45,6.00,-272.01
433496878575600,2,-0.0117,-0.1543,0.9980,25.95,-136.20,449.64
433496891447400,3,-0.0195,0.2012,1.0020,246.00,14.10,-813.60
433496904474200,4,-0.0215,0.3184,0.9727,-158.70,-322.35,1541.06
433496917455200,5,0.0059,0.3828,0.9258,189.45,73.20,3423.09
433496930439400,0,0.0137,-0.0059,1.0059,28.50,-38.40,440.92
433496943497200,1,0.0020,-0.0781,1.0098,-19.65,2.85,-265.47
433496956512500,2,-0.0371,-0.1465,0.9922,37.05,-135.60,468.75
433496969473800,3,-0.0781,0.2773,0.9746,256.35,16.20,-812.39
433496982481300,4,-0.1387,0.3906,0.9297,-157.50,-318.45,1547.11
433496995467200,5,-0.1582,0.4160,0.9043,196.80,76.80,3409.05
433497008460400,0,0.0117,-0.0020,1.0078,21.30,-42.00,432.45
433497021507500,1,0.0137,-0.0586,1.0234,-26.40,-5.10,-266.93
433497034666000,2,0.0000,-0.1738,0.9883,26.40,-130.95,465.85
433497047470700,3,-0.0137,0.2578,0.9863,280.50,14.10,-810.94
433497060506700,4,-0.0059,0.4160,0.9375,-181.65,-322.05,1541.78
433497073504400,5,0.0801,0.5039,0.8984,201.15,79.95,3423.09
433497086578600,0,-0.0469,-0.0156,0.9961,22.80,-41.10,434.63
433497099501800,1,0.0117,-0.0645,1.0195,-24.00,2.40,-264.26
433497112478500,2,0.0391,-0.1641,0.9805,33.60,-134.85,461.25
433497125449100,3,0.0078,0.2578,0.9883,286.65,6.00,-803.20
433497138553800,4,-0.0215,0.4062,0.9453,-198.90,-319.80,1541.78
433497151558800,5,-0.0391,0.5078,0.8867,202.80,71.25,3427.20
433497164499900,0,0.0547,0.0176,1.0039,27.30,-44.25,435.36
433497177498500,1,0.0703,-0.0684,1.0215,-26.55,-5.85,-282.90
433497190525100,2,0.0234,-0.1660,1.0020,24.90,-132.15,462.95
433497203488900,3,-0.0293,0.2949,0.9805,287.10,12.45,-803.68
433497216566300,4,-0.0703,0.4141,0.9414,-191.70,-316.95,1546.86
433497229489200,5,-0.0840,0.4609,0.8984,200.10,69.90,3426.96
433497242469400,0,0.0039,-0.0059,1.0059,19.95,-40.65,436.57
433497255539200,1,0.0078,-0.1152,1.0117,-20.85,2.55,-275.88
433497268542500,2,-0.0430,-0.1445,0.9844,25.95,-135.15,462.22
433497281552300,3,-0.0801,0.2734,0.9824,276.90,10.65,-794.73
433497294720700,4,-0.0918,0.3340,0.9590,-175.95,-319.80,1554.37
433497307561600,5,-0.1094,0.3984,0.9336,195.15,71.70,3414.86
433497320494000,0,0.0117,-0.0078,1.0059,22.95,-39.15,440.44
433497333548200,1,-0.0059,-0.1328,1.0137,-26.10,-5.70,-279.03
433497346567800,2,-0.0430,-0.2148,0.9844,25.05,-130.65,464.64
433497359574700,3,-0.0625,0.2500,0.9863,293.70,15.75,-796.42
433497372593400,4,-0.0898,0.3652,0.9570,-164.55,-312.60,1543.23
433497385555100,5,-0.0566,0.3652,0.9004,191.70,71.10,3417.52
433497398546100,0,0.0098,-0.0059,1.0059,18.00,-43.05,446.97
433497411690800,1,0.0117,-0.1191,1.0117,-29.25,-1.35,-270.56
433497424516800,2,-0.0273,-0.1934,0.9746,32.25,-133.80,456.17
433497437515100,3,-0.0371,0.2930,0.9863,319.65,15.90,-781.18
433497450584300,4,-0.0703,0.4062,0.9316,-180.75,-322.05,1550.74
433497463513300,5,-0.0664,0.5293,0.8574,192.15,77.70,3424.54
433497476550900,0,0.0137,-0.0078,1.0098,27.15,-40.50,440.44
433497489556200,1,-0.0039,-0.1309,1.0078,-36.45,1.35,-279.27
433497502572300,2,-0.0098,-0.2422,0.9805,30.00,-135.75,455.44
433497515549300,3,-0.0195,0.3105,0.9766,342.75,14.55,-777.06
433497528545800,4,-0.0098,0.5020,0.9023,-224.40,-318.45,1545.17
433497541500800,5,0.0020,0.6582,0.8359,201.60,72.75,3426.72
433497554525000,0,0.0117,-0.0059,1.0078,28.20,-37.05,449.64
433497567554800,1,0.0312,-0.0859,1.0117,-35.25,1.65,-272.01
433497580527500,2,0.0000,-0.2070,0.9824,29.40,-133.50,456.65
433497593573200,3,-0.0273,0.3301,0.9707,350.70,14.25,-779.48
433497606554400,4,-0.0410,0.5020,0.8828,-228.60,-321.45,1538.64
433497619536900,5,-0.0488,0.5937,0.8164,203.10,70.20,3418.25
433497632560700,0,0.0078,-0.0059,1.0098,26.70,-40.05,442.86
433497645528600,1,0.0000,-0.1016,1.0156,-31.95,2.70,-282.41
433497658526400,2,-0.0254,-0.2090,0.9922,33.60,-137.55,456.65
433497671521500,3,-0.0469,0.3594,0.9531,338.25,21.45,-784.56
433497684689500,4,-0.0664,0.4941,0.8965,-208.65,-318.90,1549.77
433497697534300,5,-0.0098,0.5234,0.8262,196.95,73.20,3426.48
433497710532800,0,0.0098,-0.0059,1.0098,24.60,-44.55,439.71
433497723524800,1,0.0039,-0.0879,1.0137,-22.50,-0.75,-275.64
433497736606300,2,-0.0078,-0.2109,0.9844,31.80,-130.05,459.32
433497749574300,3,-0.0098,0.3496,0.9609,344.70,16.05,-783.84
433497762566500,4,-0.0410,0.5020,0.8945,-216.45,-318.15,1546.62
433497775529000,5,-0.0547,0.5879,0.8164,200.10,67.20,3411.23
433497788581400,0,0.0117,-0.0059,1.0078,24.00,-37.95,439.96
433497801591200,1,0.0059,-0.0312,1.0273,-30.90,-2.10,-274.19
433497814628800,2,-0.0605,-0.1758,0.9863,27.60,-135.75,453.02
433497827704400,3,-0.0508,0.2949,0.9727,319.05,15.75,-799.08
433497840616100,4,-0.0605,0.5234,0.9043,-250.50,-318.75,1552.43
433497853549000,5,-0.0371,0.7500,0.8203,211.35,72.15,3425.99
433497866595600,0,0.0195,-0.0098,1.0176,27.90,-46.65,442.86
433497879595600,1,-0.0312,-0.2480,1.0078,-13.50,1.35,-279.03
433497892599700,2,-0.0898,-0.3359,1.0020,16.50,-139.50,464.40
433497905615100,3,-0.0801,0.2129,0.9961,249.60,16.80,-832.72
433497918589700,4,-0.1289,0.4160,0.8984,-237.45,-318.90,1553.88
433497931565300,5,-0.1641,0.5352,0.8672,217.95,74.25,3423.33
433497944572500,0,0.0137,-0.0059,1.0039,22.95,-43.80,449.15
433497957607800,1,0.0332,-0.0352,1.0176,-21.15,0.30,-267.65
433497970564900,2,0.0488,-0.1426,1.0176,18.45,-137.25,462.22
433497983601300,3,-0.0312,0.1309,1.0098,180.00,7.65,-856.92
